strain_code,AngularSecondMoment_median,Contrast_median,Correlation_median,HaralickVariance_median,InverseDifferenceMoment_median,SumAverage_median,SumVariance_median,SumEntropy_median,Entropy_median,DiffVariance_median,DiffEntropy_median,InfoCorrelation1_median,InfoCorrelation2_median,shape_area_median,shape_solidity_median,n_colonies_used,Species
DBVPG_5759,0.1934098663005425,0.6965020965104115,0.4977226040595045,0.6939448708029374,0.7551495167004115,42.77193808711364,2.079277386700994,2.3043811935056366,2.950191662367118,0.0175801960580392,1.2680020654886104,-0.123357479957031,0.5659234759692859,49397.0,62.699875677452766,1,Rhodotorula mucilaginosa
DBVPG_6081,0.13141580758379695,0.8658664791690557,0.7075443009746865,1.4883647816594134,0.7613076765224798,46.15009714401707,5.087592647468512,2.997436980347108,3.67480615085048,0.0159121133307915,1.3420665335594983,-0.28169772759774026,0.8349252109609966,40134.0,56.3254624044278,2,Rhodotorula glutinis
DBVPG_6083,0.1358076146271039,0.6763206971710198,0.7132136429281517,1.1807363425201771,0.7570744308984647,44.92995264593396,4.046624672909672,2.899554367392392,3.583307655107892,0.0162628074425853,1.27061792853917,-0.2910993045812683,0.8345995872448153,42973.0,58.49802832193744,3,Rhodotorula graminis
DBVPG_6091,0.1098792424642401,0.9622492817625837,0.6381699891988588,1.3111615480383205,0.7407641717235851,43.89912382877344,4.246952237959505,2.9741055144850743,3.8037145519531768,0.01573390928689825,1.386680851824548,-0.23463220749914315,0.7972810164438572,38399.0,55.24746107660761,4,Rhodotorula mucilaginosa
DBVPG_6092,0.1082325192027509,0.72217022620006,0.6940534310777673,1.1805974134378658,0.7553422408992662,44.09522282905198,4.000219427551542,2.963802419959127,3.682926403381948,0.016196027305392,1.2941548378266168,-0.2631412618036813,0.7967743750159398,38150.0,55.129211715736616,3,Rhodotorula mucilaginosa
DBVPG_6093,0.1007746073466787,0.8225540968974937,0.673022716431958,1.3060890591763863,0.7413187920280168,44.77976960832392,4.449505100054353,3.0503735171241484,3.838464486545173,0.0159559438118691,1.352473956555948,-0.2559073151158583,0.8216603910651701,37396.0,54.53435944604414,3,Rhodotorula mucilaginosa
DBVPG_6121,0.12313235907139385,0.790521331515273,0.6687161752720803,1.1587266357139825,0.7453048885495145,44.42004540568405,3.844385211340665,2.9269289407311865,3.6712340573197135,0.016139490219939,1.3298714993521505,-0.2374772482523583,0.7928988716613614,40214.0,56.56168189423954,4,Rhodotorula toruloides
DBVPG_6195,0.1351487041710105,0.6458275923725133,0.6836581160703508,1.035881532728098,0.7581713489681391,44.34866772701302,3.497698538539624,2.806770984026969,3.438488277569211,0.0166060714977639,1.245408275508451,-0.2472047959453752,0.7974588853276212,40066.0,56.476440644002864,3,Rhodotorula diobovata
DBVPG_6202,0.1304700553801238,0.8308436760453699,0.6764665568372048,1.2493746705353883,0.7549786307805829,44.843092340710335,4.257115831272188,2.9262800131552327,3.633083223876129,0.0161708914511533,1.3182342364991664,-0.247765735319276,0.8004300718620819,44801.0,59.70397818861069,3,Rhodotorula diobovata
DBVPG_6593,0.1188230268164753,0.7916696958874395,0.7715389588771141,1.736457635257807,0.744716561128677,46.56106793012855,6.154160845143451,3.127918566472669,3.818240890366957,0.0157941066213282,1.3465568482060286,-0.3088518188209873,0.8663971818276001,40216.0,56.58154195332448,3,Rhodotorula mucilaginosa
DBVPG_6649,0.131223348402715,0.8894540027240554,0.6493448058827468,1.2611314922791053,0.7610847630981477,44.617904713140874,4.073738593975037,2.7921431019890695,3.4725389793929047,0.01648721991364215,1.3282589219645766,-0.2320485623927242,0.7852698216805986,44505.5,59.38077781797526,4,Rhodotorula mucilaginosa
DBVPG_6660,0.119056933803137,0.8830900449901828,0.7070249625693299,1.4482891229331614,0.7516617570381902,45.06001592029556,4.81531209056925,2.9722088091866903,3.6372458189666457,0.0155901026624041,1.3426759861869313,-0.2564167583780623,0.8095538021627234,39715.0,56.22622519859855,3,Rhodotorula mucilaginosa
DBVPG_6739,0.12164568990631665,1.0168306762826038,0.6393037986590481,1.4399935415353795,0.7450239190430703,43.21577234301252,4.743143489858795,2.9226943141503225,3.7108256100955073,0.01626388197457785,1.394200448924664,-0.24111628303523092,0.7982538598973579,43651.5,58.69850169339004,2,Rhodotorula toruloides
DBVPG_6740,0.1185221674761742,0.9586552004406648,0.7396964166455661,1.67393295106654,0.7508203715495548,44.70741076891706,5.824663926279641,3.049541280061683,3.891923603467772,0.0155253582310246,1.398443799272064,-0.29010155425623063,0.8544592204146065,39814.0,56.2668745644885,4,Pseudomicrostroma phylloplanum
DBVPG_6741,0.13768279037133502,0.8121942519066132,0.7256301742918212,1.3660663817184684,0.7644212996257311,45.78402635514085,4.8072547995904245,2.948359708172859,3.610158765640185,0.016205149956942798,1.3103400763485888,-0.2960633442816676,0.8473391619274744,40946.5,57.07108900156573,4,Rhodotorula mucilaginosa
DBVPG_6742,0.10148057843078315,0.911195629220332,0.6394426350943454,1.2661824979033227,0.7366701211551825,42.54391495192431,4.153534362393259,3.0198383949638696,3.8494935226424154,0.01600032033399235,1.3831025210018488,-0.2300737663924171,0.7932318843315955,37603.5,54.650909652889595,4,Rhodotorula mucilaginosa
DBVPG_6743,0.1277700494756077,0.796888245585706,0.6895639205595263,1.642207562208938,0.7497969124672632,45.90651121616263,5.774747124200871,3.060003005708355,3.745205544527767,0.0153641639581689,1.3354436421940137,-0.2759935731260143,0.8286494076787125,37231.0,54.48709268941597,3,Rhodotorula mucilaginosa
DBVPG_6803,0.12801462591302984,0.7212645991803976,0.7022694680306159,1.2245288021000391,0.7588659994963632,46.051588910521815,4.176850609220196,2.8958299069762132,3.563564972260585,0.01618373958598375,1.291915872316097,-0.2656005982632378,0.8132014101627566,42416.0,57.856287220448166,4,Rhodotorula mucilaginosa
DBVPG_7019,0.117883189015592,0.7135749150973618,0.6935983737236677,1.1924384716344605,0.7538951298769798,43.86586451309471,4.05617897144046,2.9750763240085716,3.6646054372687997,0.016257652017833,1.2731902022774986,-0.2665803676220583,0.8165559819015439,43034.0,57.91570770784564,2,Rhodotorula mucilaginosa
DBVPG_7021,0.116740761368327,0.8600472451087778,0.7007293108556589,1.1413705216460954,0.7480421406855033,44.0955023221364,3.9268494028315217,2.937063765625406,3.674199919882881,0.0157613163539893,1.3651279330008916,-0.2711820238178398,0.8292216921368101,34588.0,52.09951532588386,3,Rhodotorula graminis
DBVPG_7316,0.1373063734310622,0.7830030204567446,0.6296708238864358,1.0582121642292748,0.7618386907229786,45.14163312687664,3.4498456364606227,2.797162987747528,3.4481547426919463,0.0163970000996461,1.3126818617744087,-0.2377078051549165,0.7772302055394932,42047.0,57.89171127928898,3,Rhodotorula paludigena
DBVPG_7323,0.11974829995227446,0.9192906088718101,0.5948328689540512,1.257858423228889,0.7385868860840923,43.068204670038426,4.014374703341929,2.933026568047923,3.7725538076309313,0.0156049173966619,1.3893404763846204,-0.21072561592865457,0.7659517896332333,40529.5,56.80247373120778,4,Rhodotorula paludigena
DBVPG_7539,0.1243411406274334,0.921591114530808,0.565431576341162,1.0107510874928352,0.7576096528221136,44.44265376231769,3.121413235440002,2.794318519662672,3.445830344916015,0.0164217543848431,1.3443216647734526,-0.2175516108904418,0.771287176111736,37470.0,54.63422074369276,3,Rhodotorula kratochvilovae
DBVPG_7922,0.10863328293019195,0.9475464519055969,0.7844231332732612,2.048358044776336,0.7442835820914877,45.70167558391083,7.309257814617752,3.285843184854543,3.9955133474477664,0.0154394548369752,1.3923471195643322,-0.3360648807509626,0.8964974229713394,36935.5,54.207428641856076,4,Rhodotorula evergladensis
DBVPG_7947,0.1168737838551594,1.179432929092192,0.5898106526683633,1.3377527178665076,0.7367022563740819,43.69752489215742,4.523626338129361,2.993198084072972,3.82321274070366,0.0154297521382964,1.431320254160898,-0.2197291113195095,0.7806527754292423,44121.0,59.19859695516728,3,Rhodotorula sp. clade XIII
DBVPG_8043,0.0828772106893156,0.9268230271848318,0.7190141693809,1.6494029995665045,0.7358970773555975,40.80739789350555,5.670788971081265,3.2414093362556704,4.157004624612187,0.0159181534593064,1.3986393194957505,-0.2576830032976114,0.8346904457342893,40312.0,56.6732972103562,3,Rhodotorula mucilaginosa
DBVPG_8058,0.17833984832046465,0.984211347207962,0.6959921121115926,1.5651548779933009,0.7592868544672261,43.89775777217618,5.276408164765257,2.7462374618146614,3.4391235265376743,0.01682657151913385,1.3439928340504959,-0.23355866652514726,0.7682787635495784,41638.5,57.376641903220246,2,Rhodotorula sp. clade I
JES-025-001,0.11724087101401755,0.8804411959483261,0.6559323991514256,1.3622822854590382,0.7421958342565541,44.52696857611704,4.441999673638804,2.9546507099996973,3.718341917094012,0.0158488666070899,1.3706794506637139,-0.22627378755234884,0.7942939897636936,38552.5,55.069853758584955,6,Rhodotorula mucilaginosa
NRRL_Y-12923,0.1535179758665452,0.8048215181450997,0.6725921424973805,1.2314224332825177,0.7577665734693237,44.6481872709368,4.120868214984967,2.820376024051137,3.5086898483640607,0.0160913128325903,1.336187928153692,-0.242667347133321,0.7867680952966685,40022.0,56.47694743716402,1,Rhodotorula paludigena
NRRL_Y-17376,0.13812318653226,1.285240632142744,0.1977772754556979,0.8017322116522507,0.6807712738129029,41.59399538853376,1.9216882144663143,2.4629271611113595,3.567469560805235,0.0136603387038794,1.5783291840020253,-0.0541242979462333,0.4212525311901414,27265.0,46.60942359464519,1,Rhodotorula araucariae
NRRL_Y-2474,0.12327766128514159,0.7544066762453567,0.6621758452681508,1.1375170092835063,0.7556413491703757,45.154541456189136,3.795661360888573,2.871805745740869,3.5661327576820403,0.01613692935633105,1.3131247468002472,-0.24700475381715745,0.7935798719575284,37686.0,54.72657149852455,4,Rhodotorula graminis
NRRL_Y-2504,0.0979898010148979,0.8867801166446623,0.6777546588167357,1.376487570615183,0.738529091043474,41.3337233273188,4.619170165815831,3.066956734159114,3.8972813948612015,0.0160802349719616,1.3799560285409491,-0.2572410048817212,0.8257397653720651,36457.0,53.730784931023,3,Rhodotorula dairenensis
NRRL_Y-2510,0.1393452796687244,0.794183555473208,0.657844179592179,1.161019224084086,0.7559154124841528,43.69198915536354,3.849893340862991,2.921903422668479,3.639713486816288,0.0166815389930847,1.348315771645341,-0.2160702645013456,0.7737708761252217,41288.0,57.34152581010808,3,Rhodotorula mucilaginosa
NRRL_Y-48721,0.1267351421309941,0.6565553532980684,0.6783971493772583,1.0248054575811096,0.7575311667383391,42.99692287619088,3.4426664770260516,2.844332028385063,3.5211220964002625,0.01706987468033375,1.2488337541435026,-0.24062577730949686,0.7855166179888193,43231.5,58.64731619240918,2,Rhodotorula evergladiensis
NRRL_Y-7192,0.09582460149826169,0.9356158698821918,0.6638377898428478,1.3983434470282035,0.7416593580310984,41.515495382709666,4.657757918230715,3.0981730316501572,3.9289759766354155,0.01624697604758995,1.3724005266756798,-0.25733397207506786,0.8277341480241975,43767.5,59.034521520865674,2,Rhodotorula sphaerocarpa
NRRL_Y-7196,0.1119948735250745,0.8669272682016849,0.7412880092667106,1.4755001872815825,0.733476417465604,44.61549541869463,5.0828228398984265,3.0189887203087653,3.865797571323736,0.0159721477009539,1.3756544479203383,-0.2757922416086332,0.8174907211412098,40280.0,56.57385398147577,3,Rhodotorula diobovata
TFCN_0520-4-2-1,0.1128551074506144,1.0148216977094278,0.604268028088897,1.519655104109745,0.7300072811156535,43.370518983888715,4.919485196850644,2.9798803670426146,3.8907862911999667,0.015428894588635549,1.4312834760144408,-0.1854783293706103,0.7379176214452402,33894.5,51.56028525692945,4,Rhodotorula taiwanensis
TFCN_0520-4-2-2,0.113865378106184,0.7484289202399939,0.73468840907898,1.5021846280750635,0.7460684831318882,44.160788308167554,5.260309592059883,2.996850257512951,3.7150030198617285,0.01615669603977055,1.3180381527052527,-0.2830227642458236,0.8362224727914692,36002.0,53.44435107007406,2,Rhodotorula taiwanensis
TFCN_100D-1,0.10167621664602536,0.7571511388725563,0.6701534933926251,1.2029902170488072,0.7463407053095574,41.73458082476773,4.049140009271241,2.9966740184932665,3.7719487817991757,0.0165894498401306,1.3073672993282113,-0.24956877495936436,0.8137454473449508,35984.5,53.44225530092679,4,Rhodotorula mucilaginosa
TFCN_102C-1,0.1179629450243713,0.7812046231682979,0.6719502887055222,1.190948473976306,0.7457356991948147,45.120173375677055,3.983584716993107,2.938752882837882,3.667429104360725,0.0156668715522338,1.3358007683143658,-0.2338260694899036,0.7868475512212316,36530.0,53.87736587474373,3,Rhodotorula mucilaginosa
TFCN_102C-2,0.1243157961817283,0.8398639061403719,0.6978011385360106,1.3791523342818834,0.7464789672334067,45.99194295556815,4.676745430987381,3.0292719248561477,3.7476958141869847,0.015299501836887249,1.3659050196026503,-0.25872781674640494,0.8164715457639367,35203.0,52.92059221214281,4,Rhodotorula mucilaginosa
TFCN_102D-1,0.11187041249964895,0.7218517830888368,0.6934408116869304,1.132584842299437,0.7515660755323761,43.05990240841608,3.83566283169165,2.948324599249662,3.6794780468905373,0.01669962160547965,1.2957295119595664,-0.24846477037588133,0.8040827617757391,38055.5,55.01045011734698,4,Rhodotorula mucilaginosa
TFCN_102D-2,0.1233807883400142,0.8135444213508649,0.6965351150075341,1.4048674611726284,0.751685746974978,44.29726512119815,4.8059254233393744,2.9403387819120224,3.6402099496779146,0.016019752419124553,1.3316638424850078,-0.2586971175024517,0.8118694344352266,38951.0,55.6788506733741,4,Rhodotorula mucilaginosa
TFCN_105A-2,0.1228737259583409,1.0337969219793917,0.6090693017770168,1.324248044454933,0.7371520845013854,43.49011264194296,4.263195255840458,2.905916725771274,3.6940062935760736,0.0157998911731588,1.438076169653319,-0.2053865360174539,0.7539536535474758,33424.0,51.599486076790384,3,Rhodotorula mucilaginosa
TFCN_106A-1,0.10134376749636839,0.9465450358955854,0.7089853238373413,1.3788667922502498,0.7230508474913709,41.75815616868207,4.752111083151874,2.9925752264680985,3.855755603080664,0.01553456463504635,1.4176364880102008,-0.2707429925799375,0.8325311143895289,37973.5,54.81652459929305,4,Rhodotorula mucilaginosa
TFCN_107A-6,0.1008359428343398,0.841631726068427,0.6738963842292478,1.2696157175954,0.7481531569824706,42.12143505632771,4.2368311443134985,3.004697263803804,3.779979603951985,0.0165477256533728,1.353491232842169,-0.2505473708909872,0.8129742825105744,37963.0,54.943671906037856,4,Rhodotorula mucilaginosa
TFCN_107C-3,0.11403963777040385,0.9887268459274898,0.6007377944871345,1.2682438413795794,0.7379362485716563,44.78384026703987,3.9841494334941387,2.945999256875653,3.7738852691069953,0.01531928288685,1.4319183733442626,-0.21510434492269453,0.7715397740716792,34982.5,52.785685397443814,4,Rhodotorula mucilaginosa
TFCN_118C-2,0.1070081887301173,0.7732250950942248,0.6572158775912016,1.1754991377483606,0.7465171639276222,42.44783713532667,3.8736101624485,2.9548828089472208,3.721638840500426,0.0166460153951126,1.3217987790483432,-0.2421302832992865,0.80128243436192,38950.5,55.43468987693038,4,Rhodotorula mucilaginosa
TFCN_122C-2,0.1176835154428557,0.8496614968567283,0.6604349058240297,1.294217473658371,0.7451857978072626,44.55637207054812,4.298620254854455,2.9954048530426403,3.775521810223525,0.01536224290530775,1.3613163837994557,-0.2326533777322695,0.7889405080223557,36926.5,54.16454197374816,4,Rhodotorula mucilaginosa
TFCN_130D-4,0.1266017018967234,0.7665100066669106,0.7190056815141661,1.116883522435927,0.7518688739224181,45.46659074373561,3.841087686527999,2.8715642389678924,3.602373822653755,0.0165344869607408,1.3220910308168226,-0.2839945867928819,0.824912854259816,33301.0,51.4693103984398,3,Rhodotorula mucilaginosa
TFCN_134A-3,0.13710753650434265,0.8171958388890634,0.7142583111620018,1.3714727768744694,0.7520854544361393,46.63447323867487,4.627857371545474,2.9174692545179646,3.577923549088166,0.0156096082453324,1.3376203679207772,-0.27161288659573424,0.822930955657877,45944.0,60.488273517759026,4,Rhodotorula mucilaginosa
TFCN_137C-3,0.1161097752312947,0.8044750251033226,0.6738417110454182,1.2349246710159605,0.746298428706007,45.819214631021225,4.135223658960456,2.9316718197369016,3.6411712436243873,0.0158120916072523,1.3432084800807607,-0.2570855630711463,0.8103507977753635,38193.5,55.15105590122096,4,Rhodotorula mucilaginosa
TFCN_137D-4,0.1091429438357544,0.9164388768488667,0.6747591190874247,1.4141296422675609,0.7343418901715592,44.953707817635106,4.740079692221087,3.007425106682038,3.810888421221116,0.01532956052381215,1.3954956705289887,-0.2411606601302071,0.7985998621584864,38814.0,55.569220541999165,4,Rhodotorula mucilaginosa
TFCN_138A-1,0.1134888560775023,1.159349049576866,0.7156897587006114,1.926899849570901,0.7323222007275468,43.674925725182064,6.654452304371887,3.1233706240877304,3.931054821632463,0.0155941263710278,1.4744151017925626,-0.2625870826317554,0.8328872384241616,36632.0,53.95575887720942,3,Rhodotorula mucilaginosa
TFCN_140A-3,0.1017258545776972,0.8227093278034914,0.6845143205007822,1.307118476651894,0.7431839070290509,41.8649201195093,4.405764578803996,3.0305303244695976,3.8176428433716945,0.0165006267211691,1.347164680970856,-0.25685739942108843,0.8211895622520488,37577.5,54.686138442804605,4,Rhodotorula mucilaginosa
TFCN_141C-2,0.11278751361720055,0.8955692362395558,0.6631802534339978,1.4066541055256607,0.7353979958941363,43.8405280896205,4.731047185863332,2.9744048670213017,3.7575037714878583,0.0154359237682219,1.381609086616826,-0.2168985206772329,0.7691663780437363,34975.0,52.732978557582385,4,Rhodotorula mucilaginosa
TFCN_152A-1,0.1116096819746797,0.9460391161357067,0.6745581461079541,1.3519794221156545,0.7369985279262128,42.955157339277164,4.528504531748069,3.0536026233384366,3.8690702600899494,0.0159207468873797,1.4050694704752065,-0.25484358727474293,0.8225217407432165,33689.0,51.76742116289354,4,Rhodotorula mucilaginosa
TFCN_152A-12,0.1315378122484027,0.8797480525139239,0.651733705480195,1.2841259668947558,0.743444615541242,44.04511518507228,4.256755815065162,2.893708579519447,3.6568721659127563,0.015802828298989102,1.3865208423984363,-0.23308413156324986,0.7850075038496063,29135.0,48.17709859419965,4,Rhodotorula mucilaginosa
TFCN_152A-2,0.13157994765187092,0.7264079315340684,0.6326777173957843,0.9129293057198069,0.7467916541593571,43.55066435117291,2.9552725756589666,2.763878716277816,3.486283559813023,0.0165073380618237,1.3039768701751475,-0.21671069994526926,0.7446386918297225,36584.5,53.886427974154,4,Rhodotorula mucilaginosa
TFCN_152A-4,0.10989731113809026,0.8933014012667554,0.6727259393369733,1.1876089871373665,0.7399780047137383,41.639074716724764,4.013831619661573,2.966946551984781,3.694220078303001,0.01623935625859355,1.3757631067600489,-0.2508918569813491,0.8158625423623795,39040.0,55.68922588003471,4,Rhodotorula toruloides
TFCN_152A-5,0.1139921323071206,1.0981318695431488,0.646517800560275,1.473569273801118,0.7435974332036144,43.204959374372095,4.775892338479878,3.060686646320601,3.885240385219284,0.0160754632514738,1.4372838219264206,-0.2489984966974197,0.8089878002997906,37996.0,55.02012696811406,3,Rhodotorula mucilaginosa
TFCN_152A-6,0.1113834932461863,0.9055482998898188,0.6593506659748778,1.3301328496149694,0.7508353049270436,43.27057671285854,4.414983098569962,3.026877614412745,3.814633244670433,0.01632523809614,1.3830045216095592,-0.2624482006040392,0.8262023227050204,31831.0,50.36433159257914,1,Rhodotorula toruloides
TFCN_152A_3,0.14632107550741713,0.8192126477032087,0.5804375044226291,0.9940217256082847,0.7442256394912914,45.78752183793877,3.1568742547296154,2.7232657231736166,3.4493816027383266,0.01587997620905585,1.3366842530737442,-0.18287075767782823,0.6991385177025295,45459.5,58.77287530197657,2,Rhodotorula toruloides
TFCN_152C-2,0.16405857225848947,0.7999273845902404,0.5955201987671341,0.9977869826039125,0.776531456228569,44.87301574231486,3.1912205458256153,2.644902110513568,3.277335992729137,0.01682709462781995,1.294713525528774,-0.2163750004789522,0.7326590056822112,49025.0,62.44898309992163,2,Rhodotorula toruloides
TFCN_152C-3,0.1558850455230288,0.8636019950775619,0.6898239740588638,1.5433443052693363,0.7452921904287747,44.252255082976916,5.233885547436955,2.8293687651255204,3.5150985458121102,0.01614239436743575,1.36424297744357,-0.2476856268155119,0.7889714302782038,41973.0,57.77478526352696,4,Rhodotorula toruloides
TFCN_152C-5,0.1138807134760131,0.8716293037264734,0.6355355403792717,1.2021070629919492,0.7403402402427018,43.877816794864565,3.938885445748724,2.9499540354757787,3.739658727200349,0.0157464375961677,1.3769918464551891,-0.23688312729997785,0.7931215553549109,32247.5,50.69702930440045,4,Rhodotorula mucilaginosa
TFCN_152C-6,0.1257574396300549,0.843128440494752,0.7422418154104707,1.6480137125656429,0.7431699399158505,45.80123817854244,5.7450528868156425,2.8219866074285367,3.4301500289765223,0.0160148194213351,1.3387995837646494,-0.2777328020110531,0.8379128293796467,36180.0,53.62493890390304,3,Rhodotorula toruloides
TFCN_152D-6,0.1211819046144289,0.8057806763851519,0.655700746246971,1.2544926881462857,0.752942359181123,44.63043720297937,4.212190076199931,2.9626973946609736,3.655982280052702,0.0159557930376304,1.3399948937580657,-0.2346987060854781,0.7854678582094459,33570.0,51.70860766868293,3,Rhodotorula toruloides
TFCN_17-0-2E329-4,0.1292108327917463,0.7801031653149463,0.6696563835071869,1.1827430402450432,0.7458676424914978,44.0704874574182,3.95086899566536,2.8774748389680687,3.547171430191637,0.0161063290690574,1.3277562815025377,-0.2496676461095589,0.7967083011473142,37280.0,54.48500305819766,3,Rhodotorula graminis
TFCN_17-0-2E334-10,0.1283751015644988,0.7772877585782748,0.6477740536724177,1.0388729173448183,0.7438316020856117,44.15862900553215,3.4059613458315994,2.838739238544107,3.571360124777967,0.016148412715082598,1.3169643527585064,-0.2256574317486884,0.7683528642147759,36395.0,53.78208570824229,4,Rhodotorula mucilaginosa
TFCN_17-0-2E334-4,0.13928678509975426,0.9961076347810838,0.6849420170032978,1.4580927132686057,0.7593380029156183,46.22457892955626,4.920226929225407,2.9356641009881344,3.5908430318669193,0.0156746743360913,1.3553491934928137,-0.26892640137959056,0.8216549454366042,42527.5,58.02828485841327,4,Rhodotorula mucilaginosa
TFCN_17-0-2E337-3,0.0910871498300959,0.9674720394355548,0.6972154233791712,1.706706906364616,0.7226944742645868,41.253118361011815,5.629595258956442,3.210844580172575,4.074220944341251,0.016118329509814,1.427144540092374,-0.2435073358017901,0.8056201597297157,32579.0,50.94941371085439,3,Rhodotorula mucilaginosa
TFCN_17-0-2E390-1,0.14284029768445594,0.776920344248227,0.6610509739059479,1.1332571586836835,0.7604547153788848,44.537933226199485,3.7561082904866794,2.8210336419106543,3.5000432668514647,0.016413165654271047,1.3116318851871218,-0.2407144328026205,0.7837740184749757,46084.0,60.59007196673452,4,Rhodotorula mucilaginosa
TFCN_17-0-2E390-2,0.14513563944725305,0.7214477607645028,0.6527505423126937,0.9926723823952202,0.7656526505886186,43.323300273295644,3.283347029228821,2.759369475662046,3.3946283448827232,0.016901811248557552,1.2873833903583507,-0.23091144063017116,0.7655692735709584,46176.5,60.63665382517568,4,Rhodotorula mucilaginosa
TFCN_17-267M-1,0.12970941043528794,0.856594389574058,0.6608878464997325,1.1954653693970911,0.7539826853142702,44.308945168501765,3.9743045816585436,2.921126245527185,3.628149652634308,0.0159748377460187,1.342819221584179,-0.23927023730424396,0.7961985670436017,40656.5,56.89313669384593,4,Rhodotorula mucilaginosa
TFCN_17-291Y-1,0.13779094913546966,0.9199964803106866,0.7511407886325657,1.8937840903260794,0.7506278434508002,44.96338099726876,6.655139880993062,3.025469077421329,3.7115939229205046,0.01588819232522105,1.390931041371065,-0.29250554132485596,0.8521551918637885,39790.5,56.15123353606666,4,Rhodotorula mucilaginosa
TFCN_17-325D-2,0.1132335788905156,1.0420735493524076,0.5968221409304895,1.347325336463399,0.7235897267937215,42.92535328882678,4.488901345890383,3.0371017091803325,3.81574098793607,0.0154886999573941,1.4502123896695935,-0.197251398912483,0.7649736184641401,29723.0,48.4470493274974,3,Rhodotorula mucilaginosa
TFCN_17-325D-4,0.121011254852958,0.835890185766871,0.6619578574766762,1.2847794645232469,0.7483207812233263,44.098732564062644,4.318968916078035,2.962663765001369,3.7114446100320704,0.01586916682804865,1.3519022663267837,-0.23542167287346025,0.7969819303443966,41457.5,57.427685577144985,4,Rhodotorula mucilaginosa
TFCN_17-325P-1,0.1093206954539947,0.8685998768098031,0.6110786264999973,1.2320969503334993,0.7457356991948147,43.204959374372095,4.03683709145804,2.96472839034874,3.832000406987176,0.0156668715522338,1.3730802123247468,-0.2222730775220067,0.7771452915396149,31726.0,50.2368840503385,5,Rhodotorula mucilaginosa
TFCN_17-328C-3,0.1246576236959651,0.7613815882013966,0.6493704445297923,0.9781220865240812,0.7490613129010375,44.87481381563785,3.1511067578949223,2.793070622401082,3.5505950140558564,0.0165703919250766,1.3151343495299983,-0.22547326477131,0.7544200793798175,35041.0,52.73695727418778,3,Rhodotorula sp. clade I
TFCN_17-328P-3,0.1298015828520394,1.0505695522255756,0.6694208113993729,1.4267834246248796,0.7352759154125255,42.34286490521407,4.628683227942048,2.90160808429142,3.7142447281136937,0.016382879531437,1.4305619812557033,-0.24068318433149583,0.7761060194413045,41711.5,57.63665261690407,4,Rhodotorula sp. clade I
TFCN_17-329Y-4,0.1112421072211271,0.8530092787523951,0.6772559594015125,1.2585501210917158,0.7449605631782577,42.70206501040349,4.255325372314985,2.980807366230761,3.739351224090552,0.016394722745425402,1.3480187991088233,-0.24037818707675995,0.7970786824009646,41549.5,57.30078098020237,4,Rhodotorula mucilaginosa
TFCN_17-332C-1,0.1075613691916135,0.8117874121747635,0.5958360827628411,1.2181261213288934,0.7486456867920657,43.64816215527021,4.060717073141063,3.020767971910333,3.8258512440678114,0.0157681813920303,1.343731201894529,-0.2417969929225235,0.8056485938294041,48958.0,62.13797931095585,3,Rhodotorula mucilaginosa
TFCN_17-332C-2,0.1134888560775023,0.7585168445160045,0.6544537471972438,1.0725166795565144,0.752486949206006,43.674925725182064,3.5315498737099915,2.8810436689025702,3.6624376301600208,0.0165519692774511,1.3233027821267829,-0.2382269912015745,0.7865601591935001,31163.0,49.84032333964274,3,Rhodotorula mucilaginosa
TFCN_17-332M-1,0.09724864244674389,0.9122484746839632,0.6963768625369564,1.4997340429286226,0.7438463885947555,42.26751863647857,5.08668769703047,3.124946417133625,3.9229556016229186,0.0160497832658947,1.362598869988935,-0.27824032102450474,0.8469397510091654,41120.5,57.147339999041456,2,Rhodotorula mucilaginosa
TFCN_17-332M-2,0.12023985765721926,0.7325415906564514,0.7168352049389717,1.2974151239623026,0.7613297199112707,46.0156583551568,4.457118905193141,2.973401524061201,3.6424012680571702,0.0160179179076037,1.301242220351017,-0.2853313171618549,0.8372560571905452,37123.0,54.36534610562576,2,Rhodotorula mucilaginosa
TFCN_17-332P-1,0.14176155336042429,0.7616721341158319,0.5872900383031,1.023169841702348,0.7581407536169136,44.46763870425918,3.321192599940389,2.7317354083320176,3.402859355727923,0.01631080517308125,1.3035307448355384,-0.19482061690046487,0.7162005627215663,36730.5,54.07477073493758,4,Rhodotorula mucilaginosa
TFCN_17-332P-2,0.1294410943523951,0.8811625905095546,0.6633908637086826,1.4890010583257194,0.7506542554694675,44.79300032058444,4.969881624504836,3.0450342125802377,3.781588382913035,0.01527054687075945,1.3833741518086462,-0.24282474751114563,0.7977511228282277,36344.5,53.72237662572009,4,Rhodotorula mucilaginosa
TFCN_17-333D-2,0.11196158460959905,0.8865508665885432,0.6616998569098531,1.3932240966306182,0.747010214557019,43.684874218684385,4.722344535381296,3.0077735969278994,3.758190392171459,0.0161369826932588,1.3557104793506685,-0.24745159475506234,0.8221826756712063,40541.0,56.79667999919463,4,Rhodotorula mucilaginosa
TFCN_17-333P-6,0.14912731911260885,0.9120654944365303,0.6182382304465381,1.2103014571261568,0.753055768950756,43.253012182165406,3.9151690256161373,2.77309553202188,3.5175022722160882,0.0164670566667523,1.371475191590123,-0.2115533273914168,0.7405834808515313,43367.0,58.743750369952,4,Rhodotorula mucilaginosa
