dedup_group_id,fraction,predictor,n_strains,spearman_rho,empirical_p,empirical_fdr,asymptotic_p,asymptotic_fdr,rho_drop_Rhodotorula_taiwanensis,rho_drop_Rhodotorula_sphaerocarpa,rho_drop_Rhodotorula_glutinis,rho_drop_ALL_TOP3
asid_7184,cell,area,274,-0.08735096561830032,0.12574850299401197,0.33258074015902617,0.14928450800451645,0.29968946066717467,,,,
asid_4939,cell,area,274,-0.2643770827712434,0.001996007984031936,0.01656116338751069,9.190912476814346e-06,0.00030231855797521366,,,,
asid_1412,cell,area,274,-0.0819673803692455,0.23952095808383234,0.4897386879831165,0.17609515668624587,0.3346104267263046,,,,
asid_1414,cell,area,274,-0.04690088194756112,0.4590818363273453,0.6863942018874871,0.4393897297467132,0.6156544269569331,,,,
asid_1418,cell,area,274,-0.11433238867536967,0.059880239520958084,0.20321293972988913,0.058746174143899293,0.15500937538904266,,,,
asid_1419,cell,area,274,-0.14184740531788625,0.5828343313373253,0.7709432774222508,0.018816400151347407,0.06485245545550866,,,,
asid_1422,cell,area,274,-0.20261966528218187,0.001996007984031936,0.01656116338751069,0.0007417046598502868,0.005519893152929987,,,,
asid_1425,cell,area,274,-0.06566680889497607,0.249500998003992,0.49959183288269793,0.2787288277723955,0.4553929923611361,,,,
asid_6959,cell,area,274,-0.13932499104126328,0.033932135728542916,0.1368053262772353,0.021057133914586367,0.07061191326554135,,,,
asid_1427,cell,area,274,0.11949915819471255,0.26147704590818366,0.51335767715101,0.04814271366595462,0.1337341105114084,,,,
asid_9381,cell,area,274,-0.36684561233262314,0.001996007984031936,0.01656116338751069,3.7434339328172186e-10,3.804826249315421e-07,,,,
asid_1429,cell,area,274,-0.18925538871728795,0.0499001996007984,0.17909097060117055,0.0016501148618865865,0.009790874171754387,,,,
asid_7472,cell,area,274,-0.07663552601299337,0.22355289421157684,0.47053046526536907,0.20601301331635288,0.37528622227822117,,,,
asid_1431,cell,area,274,-0.23570910840983836,0.001996007984031936,0.01656116338751069,8.165421159046797e-05,0.0011245710116605913,,,,
asid_1433,cell,area,274,-0.2083909663390271,0.013972055888223553,0.07114828459313838,0.0005167725208640362,0.004212089737018496,,,,
asid_1435,cell,area,274,-0.06889573337429429,0.2654690618762475,0.5175959226760368,0.25572031715880816,0.4298943605031635,,,,
asid_1440,cell,area,274,-0.09789329917293016,0.17764471057884232,0.411763019001905,0.10589981976907843,0.23771328801521935,,,,
asid_1444,cell,area,274,0.09673937995251458,0.3852295409181637,0.6280835825941957,0.11009850886503347,0.24443889124163393,,,,
asid_15382,cell,area,274,-0.26020939507943075,0.001996007984031936,0.01656116338751069,1.2833203753219862e-05,0.00035748824892089756,,,,
asid_222,cell,area,274,-0.19331059272486162,0.029940119760479042,0.12492256865579186,0.0013016507830168266,0.008196969624115626,,,,
asid_11529,cell,area,274,-0.11368431631767807,0.06187624750499002,0.20749263597516282,0.06020295489308098,0.157625665516042,,,,
asid_1449,cell,area,274,-0.030342364921793864,0.6966067864271457,0.8488564173654848,0.6170225952551224,0.7598955117136875,,,,
asid_1454,cell,area,274,-0.19476986872708626,0.001996007984031936,0.01656116338751069,0.0011937737457926433,0.00772996467251545,,,,
asid_15990,cell,area,274,-0.011685540736635629,0.8542914171656687,0.9279702857830348,0.8473095285099972,0.9079789409115171,,,,
asid_1457,cell,area,274,-0.04968303566812455,0.37924151696606784,0.6234207954784269,0.4127026290974164,0.5922221547573261,,,,
asid_1459,cell,area,274,-0.01337467216560089,0.8522954091816367,0.9275865230669402,0.8255690233699926,0.8946671877100548,,,,
asid_2092,cell,area,274,-0.14143693945215288,0.013972055888223553,0.07114828459313838,0.019166254132648924,0.0658127726365688,,,,
asid_1461,cell,area,274,-0.042829243212910414,0.6127744510978044,0.7938107979808926,0.4801675547926745,0.6519400249683067,,,,
asid_1462,cell,area,274,-0.03897898066565146,0.5149700598802395,0.7297837658017299,0.5205411485422564,0.6865793192036718,,,,
asid_1463,cell,area,274,-0.18757364036231827,0.003992015968063872,0.027583174914616718,0.0018181936390157492,0.010468494162008228,,,,
asid_1464,cell,area,274,0.023928480278845244,0.720558882235529,0.8543312447031691,0.693335551355055,0.8184741630630405,,,,
asid_1465,cell,area,274,-0.18857403637178377,0.001996007984031936,0.01656116338751069,0.0017164194314401953,0.010032022484852299,,,,
asid_27788,cell,area,274,-0.14842073750859874,0.27345309381237526,0.5266964649439041,0.013924537914102897,0.05127862440541371,,,,
asid_3785,cell,area,274,-0.036345884210530324,0.908183632734531,0.9545789496498215,0.5491202240276531,0.7097203889966543,,,,
asid_1474,cell,area,274,-0.20465334267574095,0.001996007984031936,0.01656116338751069,0.0006537549238533135,0.005056898817385904,,,,
asid_13438,cell,area,274,-0.1513481739258356,0.033932135728542916,0.1368053262772353,0.012132383583166843,0.04616755774590333,,,,
asid_1481,cell,area,274,0.010728102149578778,0.844311377245509,0.9249386547018056,0.8596851781119861,0.9167810460948722,,,,
asid_144,cell,area,274,,,,,,,,,
asid_107,cell,area,274,0.12135531819334928,0.03792415169660679,0.14740385386015734,0.0447466634888307,0.1268279664530048,,,,
asid_1485,cell,area,274,-0.10368063141640105,0.0658682634730539,0.21743586552131206,0.08671376714401503,0.20496714633762064,,,,
asid_1487,cell,area,274,-0.0777177884832885,0.7904191616766467,0.893739054319884,0.1996610993728317,0.36777010040330943,,,,
asid_14671,cell,area,274,0.009279771323566945,0.874251497005988,0.93901428886916,0.8784703537449992,0.9281468477613484,,,,
asid_39279,cell,area,274,-0.20427376980021636,0.001996007984031936,0.01656116338751069,0.0006694002187683931,0.0051310586904690396,,,,
asid_1494,cell,area,274,,,,,,,,,
asid_4987,cell,area,274,-0.042912334507105694,0.45109780439121755,0.6811704180407571,0.479315385626651,0.65147491247639,,,,
asid_1499,cell,area,274,0.04130958582195049,0.624750499001996,0.8030813294367379,0.4958968092787769,0.6638955702725879,,,,
asid_1801,cell,area,274,-0.0067947753565558615,0.908183632734531,0.9545789496498215,0.9108546088466486,0.9492531615523399,,,,
asid_1503,cell,area,274,-0.33049210531437356,0.001996007984031936,0.01656116338751069,2.096312603379039e-08,5.30618164835585e-06,,,,
asid_1504,cell,area,274,-0.15652972764313117,0.033932135728542916,0.1368053262772353,0.009453606229673995,0.03810177245483402,,,,
asid_1507,cell,area,274,-0.14379348275331502,0.007984031936127744,0.04637125748502993,0.017232252365976062,0.06064702667859442,,,,
asid_6685,cell,area,274,-0.17440224862653156,0.003992015968063872,0.027583174914616718,0.003780740006272942,0.01841276541627129,,,,
asid_1513,cell,area,274,-0.22136677172212585,0.001996007984031936,0.01656116338751069,0.00022123522562710456,0.0022285776345628253,,,,
asid_6772,cell,area,274,-0.16833384492435255,0.003992015968063872,0.027583174914616718,0.005211766190293791,0.02369963985521244,,,,
asid_1515,cell,area,274,0.02117677942495461,0.718562874251497,0.8543312447031691,0.7271083214095863,0.8380914877407738,,,,
asid_1521,cell,area,274,-0.06509564303321472,0.3712574850299401,0.6174866761322715,0.28294022041908046,0.4603572488331854,,,,
asid_356,cell,area,274,-0.03839724512779305,0.530938123752495,0.7399499643247442,0.5267889748565291,0.6917678476022948,,,,
asid_1524,cell,area,274,-0.05097575413523029,0.48502994011976047,0.7047668779667255,0.4006348795169793,0.5806435071168654,,,,
asid_1526,cell,area,274,-0.11404293806489076,0.06187624750499002,0.20749263597516282,0.05939318311723272,0.1562298947214165,,,,
asid_6936,cell,area,274,-0.195964750815901,0.00998003992015968,0.05462419264862843,0.001111626744496898,0.0073785827727956945,,,,
asid_1530,cell,area,274,-0.11388819552588174,0.09780439121756487,0.2845116864153776,0.0597414842281259,0.1567809051625798,,,,
asid_11284,cell,area,274,0.07986759757480168,0.44510978043912175,0.6768545494289697,0.18746795967075322,0.35084226516176314,,,,
asid_6187,cell,area,274,-0.07333543297782191,0.3213572854291417,0.5723279216929729,0.2262797631513323,0.3977702374040369,,,,
asid_1535,cell,area,274,-0.19428663676869623,0.027944111776447105,0.11863991315614386,0.001228551529678316,0.007863348707588416,,,,
asid_1536,cell,area,274,-0.10588501400782482,0.2435129740518962,0.492648461039704,0.08018429730584983,0.1938893533138965,,,,
asid_1539,cell,area,274,-0.11356557090033785,0.059880239520958084,0.20321293972988913,0.06047308104686609,0.15814011922157276,,,,
asid_1540,cell,area,274,-0.020892906731557623,0.720558882235529,0.8543312447031691,0.7306239362137474,0.8380914877407738,,,,
asid_1542,cell,area,274,0.0030213111717485473,0.9600798403193613,0.9836947073594747,0.9602952528213264,0.9796688697858037,,,,
asid_1544,cell,area,274,-0.12431096546187131,0.05588822355289421,0.19413803971005358,0.039754755814365876,0.11574544202154534,,,,
asid_964,cell,area,274,-0.0023780306264608413,0.9880239520958084,0.9937927213361502,0.9687440802159542,0.9843860121674122,,,,
asid_27188,cell,area,274,0.021226364875999916,0.7325349301397206,0.8592596687755477,0.7264948148455714,0.8380914877407738,,,,
asid_1553,cell,area,274,-0.05776583268357562,0.5369261477045908,0.7419212773153409,0.34078314867161974,0.5213305122062527,,,,
asid_37367,cell,area,274,-0.03249801293596914,0.6367265469061876,0.8107853448702693,0.5922211524358404,0.74029464928765,,,,
asid_380,cell,area,274,-0.04555298715882658,0.43313373253493015,0.6665210079462573,0.452665381220392,0.6275939073419812,,,,
asid_11211,cell,area,274,-0.19667439129793315,0.005988023952095809,0.03754612920980987,0.0010653332795263193,0.0071804028203617445,,,,
asid_1567,cell,area,274,-0.1959567439859411,0.001996007984031936,0.01656116338751069,0.0011121594655571629,0.0073785827727956945,,,,
asid_5662,cell,area,274,-0.1362235859167037,0.007984031936127744,0.04637125748502993,0.024126090426748688,0.07882275252249234,,,,
asid_1569,cell,area,274,-0.21813203311120277,0.001996007984031936,0.01656116338751069,0.0002746275335528661,0.002608704907505917,,,,
asid_1572,cell,area,274,-0.22533764640094514,0.013972055888223553,0.07114828459313838,0.0001689378886463365,0.0018623478310210025,,,,
asid_40450,cell,area,274,-0.22407833119981316,0.00998003992015968,0.05462419264862843,0.00018411814065522164,0.001986599555859525,,,,
asid_1575,cell,area,274,0.10049839299728126,0.09580838323353294,0.2806329703704982,0.09688532627826572,0.2231358453276959,,,,
asid_1576,cell,area,274,0.07307435667590834,0.2714570858283433,0.5245417909428292,0.22794146742422347,0.39937891310115625,,,,
asid_4744,cell,area,274,-0.09363200620868986,0.1217564870259481,0.3266982402670899,0.12205662264692999,0.2627798162642229,,,,
asid_1581,cell,area,274,,,,,,,,,
asid_1582,cell,area,274,-0.026046639980285755,0.7285429141716567,0.85675230587073,0.6677410180670245,0.7984611420744985,,,,
asid_1587,cell,area,274,-0.13763484285391106,0.0658682634730539,0.21743586552131206,0.022684801551664392,0.07498156844589167,,,,
asid_1588,cell,area,274,0.08958885550530807,0.1317365269461078,0.3417483562736702,0.13909869832483496,0.2862239677550955,,,,
asid_1589,cell,area,274,-0.06602429240125265,0.5149700598802395,0.7297837658017299,0.27611467177325155,0.45250395419273276,,,,
asid_1019,cell,area,274,0.09217367463744208,0.19760479041916168,0.4375719149935423,0.12800597140173547,0.27127871003487064,,,,
asid_1591,cell,area,274,,,,,,,,,
asid_8245,cell,area,274,0.1795503766306686,0.007984031936127744,0.04637125748502993,0.0028564544072411362,0.014655730739625901,,,,
asid_1600,cell,area,274,-0.23297986821315697,0.001996007984031936,0.01656116338751069,9.918697789414582e-05,0.001269134079462491,,,,
asid_1601,cell,area,274,-0.2078313921431947,0.003992015968063872,0.027583174914616718,0.0005354277833252667,0.004336325091408774,,,,
asid_1604,cell,area,274,-0.054117746629268944,0.3772455089820359,0.6212448725361978,0.3721962992948743,0.5529089719428679,,,,
asid_4976,cell,area,274,-0.041594318090668464,0.7445109780439122,0.8678987935357637,0.4929290152564695,0.6614866981113058,,,,
asid_1606,cell,area,274,-0.07028129909572299,0.34331337325349304,0.5930382606642596,0.24626126826533665,0.4218775544663546,,,,
asid_4438,cell,area,274,0.1908115242421812,0.01996007984031936,0.09246775364494347,0.0015073807799781918,0.009190772794060194,,,,
asid_18672,cell,area,274,0.043622071359297646,0.5169660678642715,0.7297837658017299,0.47207001294919526,0.6455158901675798,,,,
asid_1613,cell,area,274,0.037960147109987116,0.5548902195608783,0.7527902017641173,0.5315083205092026,0.6952703435850109,,,,
asid_1617,cell,area,274,0.024373930219467,0.716566866267465,0.8543312447031691,0.6879228277482258,0.8142596507782656,,,,
asid_1621,cell,area,274,-0.236716862875931,0.001996007984031936,0.01656116338751069,7.595112169831651e-05,0.0010706895990869473,,,,
asid_1624,cell,area,274,-0.1627110423787753,0.005988023952095809,0.03754612920980987,0.006953906197641593,0.029923582808141048,,,,
asid_6390,cell,area,274,-0.23956452306817275,0.001996007984031936,0.01656116338751069,6.179342572920488e-05,0.0009374154912114006,,,,
asid_44822,cell,area,274,0.02305694305694306,0.7684630738522954,0.8796777432858126,0.7039706369245045,0.8268035074763881,,,,
asid_1631,cell,area,274,0.04748905253182479,0.37524950099800397,0.6200676195974171,0.4336671420814785,0.6121934489050205,,,,
asid_899,cell,area,274,0.09543886770164144,0.1996007984031936,0.4399788581587638,0.11498618181684071,0.252096538392228,,,,
asid_4747,cell,area,274,-0.2519150042249296,0.001996007984031936,0.01656116338751069,2.4526524001606573e-05,0.0005235081485190625,,,,
asid_1640,cell,area,274,-0.032344072902488474,0.6327345309381237,0.8088433873041239,0.5939771232145,0.7415776293271316,,,,
asid_1258,cell,area,274,-0.022339412412405116,0.7065868263473054,0.8527367018515807,0.7127699621824257,0.8324248989569315,,,,
asid_1647,cell,area,274,-0.09453472672894518,0.4231536926147705,0.6581383522167601,0.11848305583152766,0.25715604942806897,,,,
asid_1648,cell,area,274,-0.1952081466813175,0.001996007984031936,0.01656116338751069,0.0011630158468018043,0.007592095739816018,,,,
asid_1649,cell,area,274,0.0340503546814442,0.7005988023952096,0.8489373184960551,0.5746477743124501,0.730363883720363,,,,
asid_1654,cell,area,274,-0.009238143203473432,0.8822355289421158,0.9425101866898955,0.8790113393299859,0.9286218951200474,,,,
asid_1657,cell,area,274,-0.12096405185113486,0.35528942115768464,0.6027644260802382,0.04544530605445679,0.128307247427083,,,,
asid_6499,cell,area,274,0.05126873126873128,0.405189620758483,0.6443979510857802,0.39792948591242616,0.5780413455500785,,,,
asid_1659,cell,area,274,-0.19454197440741064,0.001996007984031936,0.01656116338751069,0.001210060824530006,0.0077891439015345025,,,,
asid_1661,cell,area,274,-0.05471558621829279,0.3313373253493014,0.5815424926351752,0.36692959153833427,0.5469149031406568,,,,
asid_23503,cell,area,274,-0.11049361011158451,0.08383233532934131,0.2564164478746389,0.06781579152192259,0.17180451271904817,,,,
asid_1665,cell,area,274,-0.19299424154269237,0.05788423153692615,0.19849370085739454,0.0013261867010766367,0.008294991772149499,,,,
asid_10513,cell,area,274,-0.24518296668926023,0.001996007984031936,0.01656116338751069,4.082833157401803e-05,0.0007138764367838776,,,,
asid_1670,cell,area,274,0.10356645115800751,0.46706586826347307,0.6907111137829101,0.08706327362123711,0.20555426552526224,,,,
asid_1671,cell,area,274,-0.041648331599360065,0.5329341317365269,0.741714708334939,0.4923670968018101,0.6609984377088362,,,,
asid_1674,cell,area,274,0.1838328095262402,0.00998003992015968,0.05462419264862843,0.002249540648258773,0.012292651155323747,,,,
asid_431,cell,area,274,-0.23753826945690507,0.01996007984031936,0.09246775364494347,7.158193462323176e-05,0.001026200686332169,,,,
asid_1680,cell,area,274,0.07107549384921649,0.2654690618762475,0.5175959226760368,0.24095073324150626,0.41551124069675427,,,,
asid_514,cell,area,274,-0.10775211088673045,0.2315369261477046,0.4803717732935844,0.07496989120195645,0.18476099310697816,,,,
asid_26522,cell,area,274,-0.13644841991333354,0.43313373253493015,0.6665210079462573,0.023891315338778505,0.07823174262350023,,,,
asid_4333,cell,area,274,-0.008587890559001943,0.8762475049900199,0.9395695369467837,0.8874689484416661,0.933274152615235,,,,
asid_1009,cell,area,274,-0.1477813477462965,0.007984031936127744,0.04637125748502993,0.014345563020617976,0.05241132370293354,,,,
asid_1745,cell,area,274,0.23360835844667815,0.001996007984031936,0.01656116338751069,9.486144199154319e-05,0.0012392952395913176,,,,
asid_1692,cell,area,274,-0.07443944800468683,0.24151696606786427,0.490759384868807,0.21934796890920102,0.3898250967118955,,,,
asid_1695,cell,area,274,-0.07300039902015812,0.5189620758483033,0.7305720968036227,0.22841376239436412,0.3998617776397377,,,,
asid_1697,cell,area,274,-0.021225039409171354,0.718562874251497,0.8543312447031691,0.7265112121994408,0.8380914877407738,,,,
asid_1698,cell,area,274,0.09433775241489223,0.14171656686626746,0.3575098499947239,0.11925576780268533,0.2580239497362432,,,,
asid_1701,cell,area,274,-0.1993959141223265,0.17964071856287425,0.41421693817446775,0.0009037590088353852,0.006370184858393103,,,,
asid_1703,cell,area,274,-0.15582607540288712,0.1596806387225549,0.38350520131759164,0.009783518161573402,0.03899595238989493,,,,
asid_13624,cell,area,274,0.11499824091128359,0.562874251497006,0.7567531603459747,0.057279869115405814,0.15196883051135074,,,,
asid_1708,cell,area,274,-0.007277385823377182,0.9261477045908184,0.965770521130715,0.9045520292576,0.9450623576100575,,,,
asid_25415,cell,area,274,-0.07815852396460723,0.17964071856287425,0.41421693817446775,0.19711555952587234,0.36393870063959427,,,,
asid_1710,cell,area,274,-0.00890528848974108,0.8942115768463074,0.9491193052491509,0.8833390112975279,0.9316871327256453,,,,
asid_1711,cell,area,274,-0.26067589904086613,0.003992015968063872,0.027583174914616718,1.2365985475468786e-05,0.0003525372311368061,,,,
asid_1712,cell,area,274,-0.12243029414757448,0.03992015968063872,0.15253703120075637,0.04287342615668265,0.12299336817852738,,,,
asid_1713,cell,area,274,-0.16796234035766872,0.36127744510978044,0.6078503479714962,0.0053134433832404265,0.02409899087338496,,,,
asid_1716,cell,area,274,-0.036726241248310455,0.5289421157684631,0.7377751701208534,0.5449448041841869,0.7078362926170064,,,,
asid_1717,cell,area,274,,,,,,,,,
asid_1720,cell,area,274,-0.11853478557730258,0.15169660678642716,0.37206667745589905,0.04999050289123862,0.13780945792963095,,,,
asid_1721,cell,area,274,0.013390588919669065,0.8502994011976048,0.9267041726112433,0.8253647655808602,0.8946329074552932,,,,
asid_532,cell,area,274,-0.06488901748705976,0.2834331337325349,0.537866760877051,0.284474246027177,0.46195817808279716,,,,
asid_1723,cell,area,274,0.06290337042416927,0.24550898203592814,0.49442308171451826,0.2995011757154669,0.47787714607638865,,,,
asid_277,cell,area,274,-0.12307504810941244,0.04790419161676647,0.17401651307820387,0.0417818445552226,0.12043978107183283,,,,
asid_1732,cell,area,274,-0.2612724882814277,0.001996007984031936,0.01656116338751069,1.179197634604836e-05,0.0003484117662245219,,,,
asid_1733,cell,area,274,0.00835920314906078,0.8842315369261478,0.9435516368837129,0.8904464879030167,0.9347541876339137,,,,
asid_10427,cell,area,274,-0.1458978153454883,0.0499001996007984,0.17909097060117055,0.015651404881942842,0.0562719770852731,,,,
asid_462,cell,area,274,0.178885206246216,0.00998003992015968,0.05462419264862843,0.0029630502028759917,0.015088397926869529,,,,
asid_7525,cell,area,274,-0.3486799332054807,0.001996007984031936,0.01656116338751069,2.983325381112652e-09,1.3782963260740453e-06,,,,
asid_1738,cell,area,274,-0.04228452725327799,0.4870259481037924,0.7067578150381134,0.4857743508092961,0.656064417117197,,,,
asid_2124,cell,area,274,0.25850149850149856,0.001996007984031936,0.01656116338751069,1.4690658515577307e-05,0.0003898586244186103,,,,
asid_1743,cell,area,274,-0.0475488193527379,0.5069860279441117,0.7241436183282675,0.4330880509366243,0.611800826924232,,,,
asid_1744,cell,area,274,-0.011669038011655185,0.8522954091816367,0.9275865230669402,0.847522531530765,0.9080981457388462,,,,
asid_1746,cell,area,274,-0.23309054068014742,0.001996007984031936,0.01656116338751069,9.841209123451245e-05,0.0012645518271903724,,,,
asid_1747,cell,area,274,-0.12075730068198506,0.06387225548902195,0.21264251712755292,0.04581815657171035,0.129180511343929,,,,
asid_1750,cell,area,274,-0.1871731264569677,0.4810379241516966,0.7011715848383543,0.0018604631894312,0.01065938436154381,,,,
asid_26663,cell,area,274,-0.11830242749950781,0.06187624750499002,0.20749263597516282,0.05044444633012815,0.13868470448997094,,,,
asid_1754,cell,area,274,-0.007316295510441339,0.9680638722554891,0.9866039504266311,0.9040441490149966,0.9450483112813356,,,,
asid_1757,cell,area,274,-0.19580624997610266,0.003992015968063872,0.027583174914616718,0.0011222161062019638,0.0074084278069507905,,,,
asid_1762,cell,area,274,0.15947747689750966,0.00998003992015968,0.05462419264862843,0.008176313390230117,0.03403114221879562,,,,
asid_685,cell,area,274,-0.1561752611770985,0.003992015968063872,0.027583174914616718,0.009618545976669918,0.03850449047139545,,,,
asid_1766,cell,area,274,-0.07200111739553688,0.21157684630738524,0.45686574588235895,0.23486322298921317,0.4074693764181644,,,,
asid_367,cell,area,274,-0.10359771615246069,0.08183632734530938,0.2525150064170384,0.08696745905043439,0.20542348449654083,,,,
asid_1770,cell,area,274,-0.17136053937270274,0.003992015968063872,0.027583174914616718,0.00444637456978236,0.021039548941931052,,,,
asid_1772,cell,area,274,-0.16482767733155923,0.003992015968063872,0.027583174914616718,0.0062448685912288165,0.027347197053532828,,,,
asid_942,cell,area,274,0.05402863065614469,0.47904191616766467,0.6997674670779166,0.3729853441113783,0.5536232918729168,,,,
asid_1774,cell,area,274,-0.0830216513019482,0.40119760479041916,0.6420677775294946,0.17058171747749984,0.32737775234918964,,,,
asid_1775,cell,area,274,-0.06993008782604518,0.25948103792415167,0.5109192695585195,0.24863553518760326,0.4240153657125502,,,,
asid_1778,cell,area,274,-0.13196473394045663,0.2954091816367265,0.5492114362823648,0.028963813416014852,0.09046963723428855,,,,
asid_1779,cell,area,274,-0.02952547222445093,0.6287425149700598,0.8066825198378803,0.6265380545442722,0.7682630940267805,,,,
asid_1780,cell,area,274,-0.020578387150484014,0.7245508982035929,0.8543312447031691,0.7345256761899659,0.8380914877407738,,,,
asid_701,cell,area,274,-0.24045410543001497,0.001996007984031936,0.01656116338751069,5.790692352848759e-05,0.0008999479674977796,,,,
asid_158,cell,area,274,0.26060604482254807,0.001996007984031936,0.01656116338751069,1.2434904039491959e-05,0.0003525372311368061,,,,
asid_1787,cell,area,274,-0.24347863119804244,0.003992015968063872,0.027583174914616718,4.634585786784627e-05,0.000767942066306997,,,,
asid_890,cell,area,274,-0.10276144944561034,0.07784431137724551,0.24367403167179655,0.08955958731956491,0.20974277546452944,,,,
asid_1322,cell,area,274,0.0025285663241867624,0.9780439121756487,0.989236573127007,0.966766601300623,0.9834083002021148,,,,
asid_1790,cell,area,274,-0.03832342824396328,0.5109780439121756,0.7271885799948687,0.5275844798485467,0.6925440595609749,,,,
asid_1792,cell,area,274,0.021138893250008357,0.7345309381237525,0.8602111366620371,0.7275771934954752,0.8380914877407738,,,,
asid_1793,cell,area,274,-0.24291334981221183,0.011976047904191617,0.06326639859573992,4.83261292425068e-05,0.0007871582974692934,,,,
asid_1794,cell,area,274,0.0018855664801970355,0.9760479041916168,0.9890878263413353,0.9752144981474802,0.9855901520504114,,,,
asid_1795,cell,area,274,-0.1957588539366325,0.001996007984031936,0.01656116338751069,0.00112540057843579,0.007422823802220227,,,,
asid_1799,cell,area,274,-0.1372392301025963,0.06187624750499002,0.20749263597516282,0.023081127113824644,0.07611829201327504,,,,
asid_1800,cell,area,274,-0.08799722577507788,0.14570858283433133,0.3629857931196431,0.14628657574771858,0.29566549466925884,,,,
asid_1802,cell,area,274,-0.05388217621794265,0.4750499001996008,0.6960367861653082,0.37428430728237105,0.5547944726874755,,,,
asid_1804,cell,area,274,-0.23221711202134024,0.021956087824351298,0.09949249961957493,0.00010468532367282615,0.0013111196710318838,,,,
asid_1806,cell,area,274,0.032533921514993513,0.6746506986027944,0.8384452764571451,0.5918118896794093,0.7400723744404134,,,,
asid_14377,cell,area,274,-0.11418483925898193,0.043912175648702596,0.16360826733629516,0.05907526036133705,0.15563528935008547,,,,
asid_9702,cell,area,274,-0.3188904755142835,0.001996007984031936,0.01656116338751069,6.815238753533723e-08,1.1581707118550823e-05,,,,
asid_631,cell,area,274,-0.23320424806969303,0.001996007984031936,0.01656116338751069,9.762187714995271e-05,0.0012575776417644098,,,,
asid_1813,cell,area,274,-0.21228936481729568,0.003992015968063872,0.027583174914616718,0.00040261386605964546,0.003491610353780065,,,,
asid_1814,cell,area,274,-0.16532793062491857,0.041916167664670656,0.15814251230278864,0.006087053058835886,0.026725186734344684,,,,
asid_1815,cell,area,274,-0.11038057786717967,0.05588822355289421,0.19413803971005358,0.06809929757041756,0.17225661362227113,,,,
asid_1816,cell,area,274,-0.008528555158064489,0.9141716566866267,0.9582962787296694,0.888241352993119,0.9336179019464387,,,,
asid_2054,cell,area,274,-0.047643112848556504,0.5608782435129741,0.7567531603459747,0.43217533011552134,0.6108510715191433,,,,
asid_1854,cell,area,274,-0.03700795554810154,0.5608782435129741,0.7567531603459747,0.5418623883679485,0.7049135179024483,,,,
asid_1823,cell,area,274,0.01146561467729351,0.8383233532934131,0.9212583590522491,0.8501490505871384,0.9102406984270173,,,,
asid_1827,cell,area,274,0.08958885550530807,0.1317365269461078,0.3417483562736702,0.13909869832483496,0.2862239677550955,,,,
asid_11187,cell,area,274,-0.02735685991559139,0.6746506986027944,0.8384452764571451,0.6520970901154017,0.7869443111138458,,,,
asid_1834,cell,area,274,-0.18486913262350854,0.001996007984031936,0.01656116338751069,0.0021215519161109585,0.011802656636755216,,,,
asid_576,cell,area,274,-0.14653157734207886,0.249500998003992,0.49959183288269793,0.015200859353610948,0.05496319262543639,,,,
asid_1838,cell,area,274,-0.020892906731557623,0.720558882235529,0.8543312447031691,0.7306239362137474,0.8380914877407738,,,,
asid_1840,cell,area,274,0.06875715851726716,0.3213572854291417,0.5723279216929729,0.2566799742640429,0.4309011337835363,,,,
asid_1842,cell,area,274,0.007552265121371309,0.906187624750499,0.9545789496498215,0.9009649292515092,0.9429932592845577,,,,
asid_667,cell,area,274,-0.16197420585144104,0.003992015968063872,0.027583174914616718,0.0072171098863018255,0.030768472746783328,,,,
asid_1852,cell,area,274,-0.23830645982743592,0.001996007984031936,0.01656116338751069,6.771074216362781e-05,0.0009944397206189698,,,,
asid_4873,cell,area,274,0.0022739489449952527,0.9580838323353293,0.9826401687039644,0.9701114387084948,0.9844531114211337,,,,
asid_1860,cell,area,274,-0.02548303329362769,0.6307385229540918,0.8079176241090598,0.6745153625965277,0.8044794819797122,,,,
asid_12215,cell,area,274,-0.3453237747904165,0.001996007984031936,0.01656116338751069,4.3159781011839494e-09,1.6247259785345802e-06,,,,
asid_1862,cell,area,274,-0.1847179249258368,0.003992015968063872,0.027583174914616718,0.002139803041167611,0.011864945610378607,,,,
asid_1865,cell,area,274,-0.11209823075827914,0.06187624750499002,0.20749263597516282,0.06389423510361406,0.1647858425762835,,,,
asid_13110,cell,area,274,0.03258960018084106,0.5988023952095808,0.7820904066962451,0.591177555797678,0.7400723744404134,,,,
asid_1868,cell,area,274,-0.07631237238225429,0.18962075848303392,0.42630068330492293,0.2079376368134738,0.3776915086845313,,,,
asid_1870,cell,area,274,-0.11504794645173234,0.0499001996007984,0.17909097060117055,0.057171635242533624,0.15172127953136075,,,,
asid_1864,cell,area,274,-0.09355083212459223,0.1437125748502994,0.36030947478501313,0.12238202566831369,0.2632573352153948,,,,
asid_1878,cell,area,274,-0.12371998232526302,0.03592814371257485,0.14242342148775772,0.040713458149007946,0.11779182575549615,,,,
asid_1879,cell,area,274,0.15429659825726416,0.3413173652694611,0.5910972398362246,0.01053603294121247,0.041298973704004455,,,,
asid_1880,cell,area,274,-0.2790797930653017,0.001996007984031936,0.01656116338751069,2.7050881064138645e-06,0.00013477703683132606,,,,
asid_1881,cell,area,274,-0.10705309990464133,0.34530938123752497,0.5942642314422966,0.07688887150027739,0.18808627916457746,,,,
