row_ID	compound_name	sirius_confidence	species	strain	n_samples	n_detected	mean_peak_area	max_peak_area	detection_rate
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_7-9-3	2	2	3967097.5	6464196	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_7-9-2	2	2	3602429.0	6339936	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula kratochvilovae	DBVPG_7539	2	2	3365502.5	4274598	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_211C_2	2	2	2791227.0	4508882	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	DBVPG_6202	2	2	2370077.5	4192750	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	TFCN_43A-4	2	1	2325505.0	4651010	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula graminis	DBVPG_7021	2	2	2323615.0	4384104	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula sp. clade I	TFCN_25-333D-5	2	2	2285971.0	3407501	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	TFCN_48A-15	2	2	2185128.5	3577486	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_25-335P-1	2	2	2126371.5	2831093	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	TFCN_48D-10	2	2	2047002.0	2654788	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula kratochvilovae	DBVPG_10383	2	2	2034265.5	2921418	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	DBVPG_6195	2	2	1877164.0	3116839	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	DBVPG_7323	2	2	1557420.0	1944074	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_25-335C-1	2	2	1461147.0	1622862	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4203	2	1	1408993.5	2817987	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_7-6-2003	2	1	1135357.0	2270714	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	NRRL_Y-12923	2	2	1053546.0	1615717	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	NRRL_Y-2504	2	2	515948.0	819537	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula sp. clade XIII	DBVPG_7947	2	1	512246.0	1024492	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula paludigena	DBVPG_7316	2	1	467476.0	934952	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3768	2	2	438088.0	566087	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-267M-1	2	1	240485.0	480970	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	TFCN_7W-292-3	2	1	213546.0	427092	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_54D-2	2	2	139039.0	247793	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_98A-5	2	1	137218.0	274436	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_107A-6	2	1	128568.0	257136	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-337M-3	2	2	112638.0	126703	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_172A-1	2	1	112164.0	224328	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_2M-1-4	2	1	104195.0	208390	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332P-1	2	1	102572.5	205145	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_213-6-2	2	2	97684.0	143495	1.0
11834	Proferrioxamine-D2	0.115	Rhodotorula graminis	DBVPG_6083	2	1	87689.5	175379	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332C-1	2	1	86005.0	172010	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4964	2	1	74821.0	149642	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-335Y-1	2	1	74591.5	149183	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_86A-3	2	1	73528.5	147057	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-333C-2	2	1	68800.5	137601	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-329Y-4	2	1	68539.0	137078	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_3M-1-1	2	1	53111.5	106223	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3381	2	1	45873.0	91746	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_98C-3	2	1	45192.0	90384	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_340-3	2	1	43814.5	87629	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-390M-1	2	1	42670.5	85341	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula toruloides	TFCN_152C-2	2	1	41105.0	82210	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula taiwanensis	TFCN_0520-4-2-1	2	1	40071.5	80143	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula taiwanensis	DBVPG_4530	2	1	39463.0	78926	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-333M-1	2	1	38808.5	77617	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_98A-10	2	1	35369.0	70738	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E333-5	2	1	33857.5	67715	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-334D-6	2	1	33029.0	66058	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3853	2	1	29848.0	59696	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_140A-3	2	1	29747.0	59494	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5227	2	1	29129.0	58258	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-334Y-2	2	1	28432.5	56865	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3984	2	1	26880.0	53760	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-0-2E334-4	2	1	26662.5	53325	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_22C-4	2	1	26332.0	52664	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-14	2	1	26133.0	52266	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5236	2	1	26117.5	52235	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3778	2	1	25658.0	51316	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3384	2	1	24383.0	48766	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332P-2	2	1	23192.5	46385	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6091	2	1	22113.5	44227	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4304	2	1	17904.5	35809	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10842	2	1	17789.5	35579	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3772	2	1	17646.0	35292	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_4M-1-4	2	1	17153.5	34307	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula toruloides	TFCN_152D-4	2	1	16612.0	33224	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3044	2	1	16126.5	32253	0.5
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4962	2	1	15017.5	30035	0.5
11834	Proferrioxamine-D2	0.115	Cystobasidium sp.	DBVPG_10075	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Pseudomicrostroma phylloplanum	DBVPG_6740	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula araucariae	NRRL_Y-17376	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3769	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3770	1	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula dairenensis	DBVPG_3773	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula diobovata	TFCN_17-334Y-6	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula glutinis	DBVPG_3985	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula glutinis	DBVPG_6081	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula graminis	NRRL_Y-2474	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula kratochvilovae	DBVPG_10753	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10619	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10780	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10882	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10886	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_10937	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3045	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3090	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3235	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3236	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3237	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3238	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3239	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3382	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3383	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3442	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3443	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3444	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3445	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3446	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3538	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3774	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3775	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3776	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3777	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3780	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3854	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3855	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3856	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3857	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3858	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_3983	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4201	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4202	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4376	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4378	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4379	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4380	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4408	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4466	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4534	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4618	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4669	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4920	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4945	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4946	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4947	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4949	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4952	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4956	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4957	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4958	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_4963	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5225	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5226	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5228	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5229	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5235	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5757	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5758	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_5759	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6092	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6093	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6094	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6593	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6649	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6741	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6742	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6743	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_6803	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_7019	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	DBVPG_8043	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	NRRL_Y-2510	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_100D-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_102C-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_102C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_102D-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_102D-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_105A-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_106A-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_107C-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_118C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_122C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_130D-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_134A-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_137C-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_137D-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_138A-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_141C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_152A-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_152A-12	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_152A-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_152A-5	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_152C-5	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-0-2E334-10	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-0-2E337-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-0-2E390-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-0-2E390-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-291Y-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-325D-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-325D-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-325P-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332C-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332M-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332M-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-332P-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-333D-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-333P-6	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-334C-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-334Y-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-334Y-5	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-337P-5	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17-338D-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_17Y-278-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_181A-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_186CL4_2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_1A-14	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-11	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-12	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-17	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_209-6-5	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_211A-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_212C-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_213-6-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E332-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E333-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E333-7	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E333-9	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E334-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-0-2E390-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-325Y-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-327D-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-331D-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332D-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332D-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332M-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-332Y-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-333P-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-333Y-10	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-333Y-9	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-334D-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-334Y-6	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-337Y-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_25-395P-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_270H-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_270H-2	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_273H-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_2M_1_3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_33A-4	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_340-1	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_342-3	2	0	0.0	0	0.0
11834	Proferrioxamine-D2	0.115	Rhodotorula mucilaginosa	TFCN_363-1-2	2	0	0.0	0	0.0
