row_ID	compound_name	sirius_confidence	species	source	n_samples	n_detected	mean_peak_area	median_peak_area	max_peak_area	detection_rate
249	desferrioxamine h	0.058	Rhodotorula sp. clade I	supernatant	5	1	8190.2	0.0	40951	0.2
249	desferrioxamine h	0.058	Rhodotorula toruloides	supernatant	10	2	7889.8	0.0	45646	0.2
249	desferrioxamine h	0.058	Cystobasidium sp.	supernatant	1	0	0.0	0.0	0	0.0
249	desferrioxamine h	0.058	Pseudomicrostroma phylloplanum	supernatant	1	0	0.0	0.0	0	0.0
249	desferrioxamine h	0.058	Rhodotorula glutinis	supernatant	2	0	0.0	0.0	0	0.0
249	desferrioxamine h	0.058	Rhodotorula pacifica	supernatant	3	0	0.0	0.0	0	0.0
249	desferrioxamine h	0.058	Rhodotorula sp. clade XI	supernatant	2	0	0.0	0.0	0	0.0
249	desferrioxamine h	0.058	Rhodotorula sp. clade XIII	supernatant	1	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula toruloides	cell_pellett	10	9	2567709.5	731487.5	10284781	0.9
7498	Desferrioxamine X2	0.056	Rhodotorula sphaerocarpa	supernatant	6	4	1879638.5	1955622.0	3876762	0.6666666666666666
7498	Desferrioxamine X2	0.056	Rhodotorula taiwanensis	cell_pellett	6	5	1619488.6666666667	848958.0	5788646	0.8333333333333334
7498	Desferrioxamine X2	0.056	Cystobasidium sp.	cell_pellett	1	1	1583310.0	1583310.0	1583310	1.0
7498	Desferrioxamine X2	0.056	Rhodotorula taiwanensis	supernatant	6	4	1338251.0	488913.5	6282314	0.6666666666666666
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade XIII	cell_pellett	1	1	1301129.0	1301129.0	1301129	1.0
7498	Desferrioxamine X2	0.056	Rhodotorula diobovata	supernatant	9	7	774572.7777777778	487370.0	3281311	0.7777777777777778
7498	Desferrioxamine X2	0.056	Rhodotorula glutinis	cell_pellett	2	1	671699.5	671699.5	1343399	0.5
7498	Desferrioxamine X2	0.056	Rhodotorula mucilaginosa	cell_pellett	208	98	539998.8365384615	0.0	8587837	0.47115384615384615
7498	Desferrioxamine X2	0.056	Rhodotorula pacifica	cell_pellett	3	2	537138.3333333334	376567.0	1234848	0.6666666666666666
7498	Desferrioxamine X2	0.056	Rhodotorula dairenensis	supernatant	8	3	529032.375	0.0	2234518	0.375
7498	Desferrioxamine X2	0.056	Pseudomicrostroma phylloplanum	cell_pellett	1	1	443839.0	443839.0	443839	1.0
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade XI	cell_pellett	2	1	433948.0	433948.0	867896	0.5
7498	Desferrioxamine X2	0.056	Rhodotorula araucariae	cell_pellett	1	1	429833.0	429833.0	429833	1.0
7498	Desferrioxamine X2	0.056	Rhodotorula dairenensis	cell_pellett	7	4	299236.14285714284	210923.0	846344	0.5714285714285714
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade I	supernatant	5	1	287440.2	0.0	1437201	0.2
7498	Desferrioxamine X2	0.056	Rhodotorula kratochvilovae	cell_pellett	3	1	239359.0	0.0	718077	0.3333333333333333
7498	Desferrioxamine X2	0.056	Rhodotorula paludigena	supernatant	10	5	234684.7	87459.5	1280644	0.5
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade I	cell_pellett	5	1	191601.2	0.0	958006	0.2
7498	Desferrioxamine X2	0.056	Rhodotorula sphaerocarpa	cell_pellett	6	2	155467.16666666666	0.0	703566	0.3333333333333333
7498	Desferrioxamine X2	0.056	Rhodotorula paludigena	cell_pellett	10	4	149523.4	0.0	628017	0.4
7498	Desferrioxamine X2	0.056	Rhodotorula kratochvilovae	supernatant	3	2	147993.66666666666	205973.0	238008	0.6666666666666666
7498	Desferrioxamine X2	0.056	Rhodotorula araucariae	supernatant	1	1	64697.0	64697.0	64697	1.0
7498	Desferrioxamine X2	0.056	Rhodotorula graminis	cell_pellett	3	1	50054.0	0.0	150162	0.3333333333333333
7498	Desferrioxamine X2	0.056	Rhodotorula toruloides	supernatant	10	1	39973.6	0.0	399736	0.1
7498	Desferrioxamine X2	0.056	Rhodotorula graminis	supernatant	3	2	22841.0	32316.0	36207	0.6666666666666666
7498	Desferrioxamine X2	0.056	Rhodotorula mucilaginosa	supernatant	208	13	14495.6875	0.0	1237963	0.0625
7498	Desferrioxamine X2	0.056	Cystobasidium sp.	supernatant	1	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Pseudomicrostroma phylloplanum	supernatant	1	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula diobovata	cell_pellett	9	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula glutinis	supernatant	2	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula pacifica	supernatant	3	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade XI	supernatant	2	0	0.0	0.0	0	0.0
7498	Desferrioxamine X2	0.056	Rhodotorula sp. clade XIII	supernatant	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula taiwanensis	cell_pellett	6	6	4082067.3333333335	4048793.0	6435182	1.0
11582	Deferoxamine	0.056	Rhodotorula dairenensis	cell_pellett	7	5	2358964.714285714	1933939.0	6616859	0.7142857142857143
11582	Deferoxamine	0.056	Rhodotorula sp. clade XIII	cell_pellett	1	1	1309110.0	1309110.0	1309110	1.0
11582	Deferoxamine	0.056	Rhodotorula paludigena	cell_pellett	10	6	1230435.9	1675970.0	2537399	0.6
11582	Deferoxamine	0.056	Rhodotorula taiwanensis	supernatant	6	4	622221.8333333334	850126.5	1076170	0.6666666666666666
11582	Deferoxamine	0.056	Rhodotorula toruloides	cell_pellett	10	1	323079.0	0.0	3230790	0.1
11582	Deferoxamine	0.056	Rhodotorula dairenensis	supernatant	8	3	312689.5	0.0	1626411	0.375
11582	Deferoxamine	0.056	Rhodotorula sphaerocarpa	cell_pellett	6	5	270200.5	261700.0	616004	0.8333333333333334
11582	Deferoxamine	0.056	Rhodotorula diobovata	cell_pellett	9	1	182180.33333333334	0.0	1639623	0.1111111111111111
11582	Deferoxamine	0.056	Rhodotorula toruloides	supernatant	10	1	102492.7	0.0	1024927	0.1
11582	Deferoxamine	0.056	Rhodotorula graminis	cell_pellett	3	1	93507.33333333333	0.0	280522	0.3333333333333333
11582	Deferoxamine	0.056	Rhodotorula diobovata	supernatant	9	5	90648.0	103601.0	203397	0.5555555555555556
11582	Deferoxamine	0.056	Rhodotorula araucariae	cell_pellett	1	1	86535.0	86535.0	86535	1.0
11582	Deferoxamine	0.056	Rhodotorula glutinis	cell_pellett	2	1	83561.0	83561.0	167122	0.5
11582	Deferoxamine	0.056	Rhodotorula sp. clade XI	cell_pellett	2	1	45561.5	45561.5	91123	0.5
11582	Deferoxamine	0.056	Rhodotorula paludigena	supernatant	10	3	24972.9	0.0	102793	0.3
11582	Deferoxamine	0.056	Rhodotorula sphaerocarpa	supernatant	6	2	20860.833333333332	0.0	85152	0.3333333333333333
11582	Deferoxamine	0.056	Rhodotorula mucilaginosa	cell_pellett	208	21	16752.658653846152	0.0	382748	0.10096153846153846
11582	Deferoxamine	0.056	Rhodotorula mucilaginosa	supernatant	208	8	2702.4278846153848	0.0	213270	0.038461538461538464
11582	Deferoxamine	0.056	Cystobasidium sp.	cell_pellett	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Cystobasidium sp.	supernatant	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Pseudomicrostroma phylloplanum	cell_pellett	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Pseudomicrostroma phylloplanum	supernatant	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula araucariae	supernatant	1	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula glutinis	supernatant	2	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula graminis	supernatant	3	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula kratochvilovae	cell_pellett	3	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula kratochvilovae	supernatant	3	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula pacifica	cell_pellett	3	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula pacifica	supernatant	3	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula sp. clade I	cell_pellett	5	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula sp. clade I	supernatant	5	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula sp. clade XI	supernatant	2	0	0.0	0.0	0	0.0
11582	Deferoxamine	0.056	Rhodotorula sp. clade XIII	supernatant	1	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula toruloides	cell_pellett	10	10	3084348.4	740054.5	14912457	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula taiwanensis	cell_pellett	6	6	2099949.0	650162.0	9390766	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula mucilaginosa	cell_pellett	208	188	699815.9086538461	371759.5	19435156	0.9038461538461539
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula pacifica	cell_pellett	3	3	605792.0	403758.0	1304508	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade XI	cell_pellett	2	2	545264.5	545264.5	1002193	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade XIII	cell_pellett	1	1	459720.0	459720.0	459720	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula glutinis	cell_pellett	2	2	446034.0	446034.0	741153	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sphaerocarpa	cell_pellett	6	6	401435.0	344091.0	811924	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula dairenensis	cell_pellett	7	6	384785.14285714284	389705.0	784739	0.8571428571428571
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula paludigena	cell_pellett	10	10	375592.4	279107.0	1135002	1.0
4253	N-Stearoyldesferrioxamine	0.03	Cystobasidium sp.	cell_pellett	1	1	299701.0	299701.0	299701	1.0
4253	N-Stearoyldesferrioxamine	0.03	Pseudomicrostroma phylloplanum	cell_pellett	1	1	239374.0	239374.0	239374	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula diobovata	cell_pellett	9	6	218086.22222222222	145021.0	854270	0.6666666666666666
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula kratochvilovae	cell_pellett	3	2	193434.33333333334	250246.0	330057	0.6666666666666666
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula araucariae	cell_pellett	1	1	165039.0	165039.0	165039	1.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade I	cell_pellett	5	3	139463.2	33981.0	394629	0.6
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula graminis	cell_pellett	3	1	26738.666666666668	0.0	80216	0.3333333333333333
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula mucilaginosa	supernatant	208	2	815.3701923076923	0.0	122259	0.009615384615384616
4253	N-Stearoyldesferrioxamine	0.03	Cystobasidium sp.	supernatant	1	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Pseudomicrostroma phylloplanum	supernatant	1	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula araucariae	supernatant	1	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula dairenensis	supernatant	8	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula diobovata	supernatant	9	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula glutinis	supernatant	2	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula graminis	supernatant	3	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula kratochvilovae	supernatant	3	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula pacifica	supernatant	3	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula paludigena	supernatant	10	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade I	supernatant	5	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade XI	supernatant	2	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sp. clade XIII	supernatant	1	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula sphaerocarpa	supernatant	6	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula taiwanensis	supernatant	6	0	0.0	0.0	0	0.0
4253	N-Stearoyldesferrioxamine	0.03	Rhodotorula toruloides	supernatant	10	0	0.0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade I	supernatant	5	5	8732949.2	7954578.0	13722850	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	supernatant	10	10	8539470.3	8793029.5	15128846	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	supernatant	6	6	7619674.333333333	7422189.0	9527846	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	supernatant	208	205	7492560.831730769	7255841.5	18774894	0.9855769230769231
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	supernatant	8	8	7041601.75	7465721.0	8897123	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula pacifica	supernatant	3	3	6093855.0	6152100.0	8525988	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	supernatant	9	9	6079487.444444444	4941827.0	13289768	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	supernatant	10	10	5678799.3	5118579.5	9205586	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula kratochvilovae	supernatant	3	3	5627224.333333333	6137585.0	6240210	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	supernatant	6	6	5414596.666666667	4185958.5	9322701	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XIII	supernatant	1	1	4984061.0	4984061.0	4984061	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XI	supernatant	2	2	4440665.5	4440665.5	5523921	1.0
4788	ddesferrioxamine[-00]	0.028	Pseudomicrostroma phylloplanum	supernatant	1	1	4089432.0	4089432.0	4089432	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula graminis	supernatant	3	3	4031614.3333333335	4804074.0	5539742	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula glutinis	supernatant	2	2	3785130.0	3785130.0	4220048	1.0
4788	ddesferrioxamine[-00]	0.028	Cystobasidium sp.	supernatant	1	1	3652948.0	3652948.0	3652948	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula araucariae	supernatant	1	1	2945508.0	2945508.0	2945508	1.0
4788	ddesferrioxamine[-00]	0.028	Pseudomicrostroma phylloplanum	cell_pellett	1	1	40880.0	40880.0	40880	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula pacifica	cell_pellett	3	3	38632.333333333336	36528.0	45581	1.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula graminis	cell_pellett	3	2	27932.333333333332	36552.0	47245	0.6666666666666666
4788	ddesferrioxamine[-00]	0.028	Rhodotorula mucilaginosa	cell_pellett	208	85	22938.990384615383	0.0	238384	0.40865384615384615
4788	ddesferrioxamine[-00]	0.028	Rhodotorula toruloides	cell_pellett	10	3	21044.4	0.0	94272	0.3
4788	ddesferrioxamine[-00]	0.028	Rhodotorula diobovata	cell_pellett	9	2	19999.333333333332	0.0	112340	0.2222222222222222
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sphaerocarpa	cell_pellett	6	2	18732.5	0.0	72834	0.3333333333333333
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XI	cell_pellett	2	1	17705.0	17705.0	35410	0.5
4788	ddesferrioxamine[-00]	0.028	Rhodotorula dairenensis	cell_pellett	7	2	14429.714285714286	0.0	56001	0.2857142857142857
4788	ddesferrioxamine[-00]	0.028	Rhodotorula kratochvilovae	cell_pellett	3	1	13470.0	0.0	40410	0.3333333333333333
4788	ddesferrioxamine[-00]	0.028	Rhodotorula paludigena	cell_pellett	10	2	12751.1	0.0	97109	0.2
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade I	cell_pellett	5	1	8098.0	0.0	40490	0.2
4788	ddesferrioxamine[-00]	0.028	Cystobasidium sp.	cell_pellett	1	0	0.0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula araucariae	cell_pellett	1	0	0.0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula glutinis	cell_pellett	2	0	0.0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula sp. clade XIII	cell_pellett	1	0	0.0	0.0	0	0.0
4788	ddesferrioxamine[-00]	0.028	Rhodotorula taiwanensis	cell_pellett	6	0	0.0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade XIII	supernatant	1	1	13322130.0	13322130.0	13322130	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	supernatant	208	205	10035955.572115384	8772971.0	27703876	0.9855769230769231
3295	ddesferrioxamine[-00]	0.018	Rhodotorula kratochvilovae	supernatant	3	3	8829606.0	9130563.0	9453481	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula pacifica	supernatant	3	3	8788622.333333334	8607904.0	9855599	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade XI	supernatant	2	2	8782502.0	8782502.0	11928110	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula glutinis	supernatant	2	2	8542236.0	8542236.0	12912694	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sphaerocarpa	supernatant	6	6	7606655.0	8095468.0	9700301	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula araucariae	supernatant	1	1	7391816.0	7391816.0	7391816	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula toruloides	supernatant	10	10	7226736.9	6172093.0	12722464	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula dairenensis	supernatant	8	8	6875673.5	6391019.5	10592900	1.0
3295	ddesferrioxamine[-00]	0.018	Cystobasidium sp.	supernatant	1	1	6651762.0	6651762.0	6651762	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula graminis	supernatant	3	3	6583213.666666667	5725638.0	9237742	1.0
3295	ddesferrioxamine[-00]	0.018	Pseudomicrostroma phylloplanum	supernatant	1	1	6503961.0	6503961.0	6503961	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula diobovata	supernatant	9	9	6287126.777777778	6890707.0	9541866	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade I	supernatant	5	5	6085045.2	6185951.0	6988044	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula paludigena	supernatant	10	10	5401318.9	5797545.5	8751204	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula taiwanensis	supernatant	6	6	5117470.5	5573196.0	6576322	1.0
3295	ddesferrioxamine[-00]	0.018	Pseudomicrostroma phylloplanum	cell_pellett	1	1	60999.0	60999.0	60999	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade XI	cell_pellett	2	2	36009.5	36009.5	40915	1.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula pacifica	cell_pellett	3	2	31673.666666666668	46263.0	48758	0.6666666666666666
3295	ddesferrioxamine[-00]	0.018	Rhodotorula toruloides	cell_pellett	10	5	27106.6	15321.0	94789	0.5
3295	ddesferrioxamine[-00]	0.018	Rhodotorula mucilaginosa	cell_pellett	208	92	26090.235576923078	0.0	241143	0.4423076923076923
3295	ddesferrioxamine[-00]	0.018	Rhodotorula graminis	cell_pellett	3	2	25226.666666666668	31342.0	44338	0.6666666666666666
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade I	cell_pellett	5	3	25053.8	35961.0	49114	0.6
3295	ddesferrioxamine[-00]	0.018	Rhodotorula diobovata	cell_pellett	9	4	21335.555555555555	0.0	85756	0.4444444444444444
3295	ddesferrioxamine[-00]	0.018	Rhodotorula paludigena	cell_pellett	10	4	20569.6	0.0	101241	0.4
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sphaerocarpa	cell_pellett	6	2	17409.0	0.0	60562	0.3333333333333333
3295	ddesferrioxamine[-00]	0.018	Rhodotorula kratochvilovae	cell_pellett	3	1	10152.333333333334	0.0	30457	0.3333333333333333
3295	ddesferrioxamine[-00]	0.018	Rhodotorula dairenensis	cell_pellett	7	2	9539.42857142857	0.0	34147	0.2857142857142857
3295	ddesferrioxamine[-00]	0.018	Cystobasidium sp.	cell_pellett	1	0	0.0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula araucariae	cell_pellett	1	0	0.0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula glutinis	cell_pellett	2	0	0.0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula sp. clade XIII	cell_pellett	1	0	0.0	0.0	0	0.0
3295	ddesferrioxamine[-00]	0.018	Rhodotorula taiwanensis	cell_pellett	6	0	0.0	0.0	0	0.0
