strain_id,species,species_missing,n_replicates,L*,a*,b*,C*,h_deg,area,L_z,a_z,b_z,orange_score
TFCN_107A-6,Rhodotorula mucilaginosa,False,1,73.51748783435701,11.390942229222656,5.859481517519665,12.809648259169435,27.221213531104876,27816.5,0.9509153506291002,0.6968632356521242,1.4406907525832444,3.088469338864469
TFCN_107C-3,Rhodotorula mucilaginosa,False,1,74.52881194002245,10.854560276491178,3.245138173441975,11.32927184600628,16.644846136952392,32162.0,0.23969079616100342,0.45795618036739966,-0.02009881726153463,0.6775481592668684
TFCN_110C-1,Rhodotorula mucilaginosa,False,1,71.47273032031677,6.225318071212834,2.9483943249670577,6.8882228610336815,25.3428642191855,16989.5,2.3889130644892544,-1.6039301635537853,-0.18590730593985907,0.5990755949956101
TFCN_118C-2,Rhodotorula mucilaginosa,False,1,73.08917267631475,11.643602401918336,5.259189878900394,12.776249648323518,24.307773139091612,32586.5,1.2521325922077555,0.8093992699818873,1.105272007166153,3.166803869355796
TFCN_122C-2,Rhodotorula mucilaginosa,False,1,75.90187588749997,8.892920010943842,1.484442916619011,9.015963458984611,9.476674358612094,29759.5,-0.7259311927051113,-0.41576765948832556,-1.0039042813252204,-2.145603133518657
TFCN_130D-4,Rhodotorula mucilaginosa,False,1,74.69400914608767,10.327207964981213,2.195275945500513,10.557957228027805,12.000849995471711,27495.5,0.12351408423955762,0.22307096993320313,-0.6067194674622967,-0.2601344132895359
TFCN_134A-3,Rhodotorula mucilaginosa,False,1,75.37303184113757,10.044530358654368,2.558667497557709,10.365296401405388,14.291155612692656,35745.5,-0.35401592919054004,0.09716502888024325,-0.4036709313098536,-0.6605218316201504
TFCN_137C-3,Rhodotorula mucilaginosa,False,1,74.17848921340132,10.253103596961507,1.3067275930477795,10.336037459900068,7.263021969872671,21985.0,0.486059021505755,0.1900645343938137,-1.1032044331826767,-0.42708087728310806
TFCN_137D-4,Rhodotorula mucilaginosa,False,1,75.05018043372807,10.775881113725072,2.586289087487692,11.081899883196682,13.496123512374682,34561.0,-0.12696720454540353,0.42291210963944964,-0.3882371014100232,-0.09229219631597707
TFCN_138A-1,Rhodotorula mucilaginosa,False,1,74.69550474877765,9.78909475016318,2.461996357570606,10.093948785899563,14.11731787658455,31001.0,0.12246228556207414,-0.01660719766228908,-0.45768686357753513,-0.35183177567775004
TFCN_140A-3,Rhodotorula mucilaginosa,False,1,73.2930456157391,10.732897057591105,4.555111176690785,11.659507583121215,22.996682831747304,29216.5,1.1087567548299029,0.4037668080071623,0.7118612385050488,2.224384801342114
TFCN_141C-2,Rhodotorula mucilaginosa,False,1,74.80758292552939,10.600650844663065,2.0484116862675705,10.796748990640344,10.93672775917266,27783.5,0.04364210231982763,0.3448637201193201,-0.6887812894324131,-0.3002754669932654
TFCN_152A-1,Rhodotorula mucilaginosa,False,1,75.50255566591002,8.537482222215175,2.8039582176895395,8.986144021836555,18.18168889278112,47145.5,-0.4451049520376464,-0.5740813294573643,-0.26661237457514014,-1.2857986560701509
TFCN_152A-12,Rhodotorula mucilaginosa,False,1,74.50419736755774,11.01314313977486,2.93734145204127,11.398126890987394,14.933861637337797,36110.0,0.25700125898549975,0.528589736721767,-0.192083205338607,0.5935077903686597
TFCN_152A-2,Rhodotorula mucilaginosa,False,1,73.22182507863583,10.101796748207756,3.225178709116366,10.604153678999484,17.706609884070897,26468.5,1.15884336355058,0.12267174927849041,-0.031251360546481095,1.2502637522825892
TFCN_152A-5,Rhodotorula mucilaginosa,False,1,75.6126945602884,10.530433822828464,0.919057822223579,10.570463744678378,4.987927481948029,33126.5,-0.5225613140931419,0.31358872693220624,-1.319818658336754,-1.5287912454976895
TFCN_152C-5,Rhodotorula mucilaginosa,False,1,74.80382930280973,11.112480927820842,4.599133104421771,12.026606241303911,22.483242800541436,34489.0,0.04628187786900498,0.5728352567280016,0.7364589154014519,1.3555760499984584
TFCN_17-0-2E334-10,Rhodotorula mucilaginosa,False,1,75.22667577813652,10.866155253075702,2.852671929091916,11.234369903068604,14.709814237363998,31816.5,-0.2510894537723201,0.46312063770567763,-0.23939311828035356,-0.027361934346996047
TFCN_17-0-2E334-4,Rhodotorula mucilaginosa,False,1,76.09601268575761,10.59392937242791,3.46229398348632,11.145349665940337,18.098358783879515,39007.5,-0.8624599840917313,0.34186994463768533,0.10123908698221125,-0.4193509524718347
TFCN_17-0-2E337-3,Rhodotorula mucilaginosa,False,1,75.44471290401756,8.278300328062176,4.073828438896321,9.226393362043197,26.20222700932397,38945.0,-0.4044264076168155,-0.689522169328814,0.4429398647653951,-0.6510087121802346
TFCN_17-0-2E390-1,Rhodotorula mucilaginosa,False,1,75.3917438789885,10.162790446557004,4.016954072485717,10.927864827178723,21.566951513379486,37220.0,-0.36717537106398623,0.14983863061992628,0.4111607637409081,0.19382402329684814
TFCN_17-0-2E390-2,Rhodotorula mucilaginosa,False,1,72.74811244487846,10.277835903412967,5.523352656839908,11.667961922688345,28.253772901430683,28317.0,1.4919868681922597,0.20108042050748334,1.2528755083013108,2.945942797001054
TFCN_17-267M-1,Rhodotorula mucilaginosa,False,1,75.29052199958554,8.710689978460334,3.965924447248831,9.57103320557061,24.47948695611719,35053.5,-0.2959899956956894,-0.4969337766989646,0.38264746824435614,-0.4102763041502979
TFCN_17-291Y-1,Rhodotorula mucilaginosa,False,1,74.77126273572495,9.605297758493808,4.409691831996282,10.569159241988025,24.659360788990853,35458.0,0.06918466643666356,-0.09847124589566225,0.6306067764755658,0.6013201970165671
TFCN_17-325D-2,Rhodotorula mucilaginosa,False,1,74.26558367377723,11.161644369597044,2.8443440220597136,11.518359169134474,14.296512832588132,33898.0,0.42480890551377365,0.5947328859129535,-0.24404641669229943,0.7754953747344276
TFCN_17-325D-4,Rhodotorula mucilaginosa,False,1,74.29427241374056,11.298801858379171,2.5511704120414147,11.583237626250623,12.723526067039773,35810.0,0.4046332405767218,0.65582347926405,-0.40786000018301677,0.6525967196577549
TFCN_17-325P-1,Rhodotorula mucilaginosa,False,1,74.03251768778739,10.54554993034079,2.7366578595431124,10.894857482937065,14.547825199667441,33347.0,0.5887150668706431,0.3203215126173824,-0.304217099084576,0.6048194804034495
TFCN_17-329Y-4,Rhodotorula mucilaginosa,False,1,72.46644318604783,9.15955256778009,3.128529776292166,9.679106456851972,18.85807548216552,21024.5,1.690073803920308,-0.29700825926541313,-0.08525488434760917,1.3078106603072859
TFCN_17-332C-1,Rhodotorula mucilaginosa,False,1,75.51422166819029,11.092531802853165,0.8138076844872111,11.122344390668692,4.196008451992571,33142.0,-0.45330919361334354,0.5639498222400133,-1.3786281883773666,-1.2679875597506967
TFCN_17-332C-2,Rhodotorula mucilaginosa,False,1,76.5356028872815,11.441667766904974,1.2706668000419474,11.512009181935232,6.337077272904371,29124.5,-1.1716065212660312,0.7194566297320398,-1.1233537492327592,-1.5755036407667506
TFCN_17-332M-1,Rhodotorula mucilaginosa,False,1,75.7115591454626,9.074471167424464,2.5135952540350397,9.416166314882368,15.482536506383013,45656.5,-0.5920888969414967,-0.3349039168559638,-0.42885548228957476,-1.3558482960870353
TFCN_17-332M-2,Rhodotorula mucilaginosa,False,1,75.91195608757445,11.636411908803282,0.5533335234363834,11.649560511002006,2.722472548240604,41013.0,-0.7330202018237129,0.8061965903849795,-1.5241706392337415,-1.450994250672475
TFCN_17-332P-1,Rhodotorula mucilaginosa,False,1,76.43133953382122,10.074204261844857,0.3450314985017688,10.08011102341296,1.9615568635863951,28874.0,-1.0982821965547689,0.11038192552253692,-1.640561405615416,-2.628461676647648
TFCN_17-332P-2,Rhodotorula mucilaginosa,False,1,75.56358968226509,10.437981651250135,1.024557436757606,10.488144683071923,5.60600437477222,33253.5,-0.4880277804824088,0.272410093024078,-1.260869730728196,-1.4764874181865268
TFCN_17-333D-2,Rhodotorula mucilaginosa,False,1,76.57269146123666,10.949317235530998,0.9145423470412029,10.9874444539587,4.774550720437865,35832.0,-1.1976894598011103,0.5001613774972735,-1.3223417236656636,-2.0198698059695004
TFCN_17-333P-6,Rhodotorula mucilaginosa,False,1,74.28083146812594,10.227340159183846,3.489678854400241,10.806310435967626,18.840195071195957,35619.0,0.41408573014246497,0.17858937751702467,0.1165406478476661,0.7092157555071557
TFCN_17-334C-1,Rhodotorula mucilaginosa,False,1,76.81644436899029,10.000930635849544,1.2099722567273818,10.07385956052217,6.898456674527725,30356.5,-1.3691113138301,0.07774550640472587,-1.1572674109640144,-2.4486332183893884
TFCN_17-334D-6,Rhodotorula mucilaginosa,False,1,76.6649741784567,8.077417794843015,2.932817720453912,8.593375239907488,19.95537870090741,39647.5,-1.2625882732203209,-0.7789961984700432,-0.19461088401346804,-2.236195355703832
TFCN_17-334Y-2,Rhodotorula mucilaginosa,False,1,74.46197438761376,10.6517505844108,1.9932473319348831,10.836642719899986,10.599097765356131,26872.5,0.2866950237546165,0.36762378556667286,-0.719604904708103,-0.06528609538681374
TFCN_17-334Y-3,Rhodotorula mucilaginosa,False,1,74.814060149289,10.71307808575156,4.502824471241018,11.620906603626812,22.797550678188905,34629.5,0.039086925045977494,0.39493934433720757,0.682645537309722,1.116671806692907
TFCN_17-334Y-5,Rhodotorula mucilaginosa,False,1,75.4935260012164,7.544144276828743,3.88244174353582,8.484542813938612,27.231702074765423,32414.0,-0.43875474322452185,-1.0165187422493922,0.3360007020027815,-1.1192727834711325
TFCN_17-337P-5,Rhodotorula mucilaginosa,False,1,75.17416742450305,10.820259344501496,2.917220081015065,11.20661346185142,15.088597723756852,36198.0,-0.21416238933312567,0.4426783832427098,-0.20332621555478322,0.025189778354800907
TFCN_17-338D-3,Rhodotorula mucilaginosa,False,1,72.71717416014104,10.725135208801584,2.890222387317509,11.107741025754368,15.08186657899569,31684.0,1.5137445496863617,0.4003096438941146,-0.2184114374146408,1.6956427561658354
TFCN_17-390M-1,Rhodotorula mucilaginosa,False,1,74.44799356363583,10.56514494664175,4.051101368829524,11.315198188457954,20.978832137017296,37408.0,0.29652718858594757,0.3290492254326232,0.4302408950673579,1.0558173090859286
TFCN_172A-1,Rhodotorula mucilaginosa,False,1,74.95470388876973,9.447561741878816,3.271074923636025,9.997817462959238,19.097635385696286,31719.0,-0.05982229741845312,-0.16872761274381284,-0.0056064078215249296,-0.2341563179837909
TFCN_17Y-278-1,Rhodotorula mucilaginosa,False,1,74.8316993997455,8.417116183695075,3.829173251533996,9.247184038402446,24.462068891110434,32212.0,0.026681932445886448,-0.6276929315492801,0.3062364180980303,-0.2947745810053633
TFCN_17_332M_1,Rhodotorula mucilaginosa,False,1,75.68524414102848,9.636237798042275,3.790104486184825,10.35480424327843,21.470600839826698,41621.5,-0.5735825870457473,-0.08469040613907632,0.28440636847655815,-0.3738666247082654
TFCN_181A-1,Rhodotorula mucilaginosa,False,1,75.07484395635447,11.129862257234098,1.8975101210019216,11.290455195620273,9.675228934431699,32128.0,-0.144312092097581,0.5805769829473654,-0.7730989951051078,-0.33683410425532345
TFCN_1A-1-2,Rhodotorula mucilaginosa,False,1,74.07818948709422,11.198800847911375,6.052117854697231,12.729543234473324,28.387919464189455,38419.5,0.5565958827912881,0.6112825568584852,1.5483281647691964,2.7162066044189697
TFCN_1A-1-3,Rhodotorula mucilaginosa,False,1,74.21404122083891,9.340014468027208,2.894738728605295,9.778311846624906,17.219710137818048,21659.0,0.4610566899004907,-0.21662967650443002,-0.2158878881409761,0.02853912525508459
TFCN_1A-14,Rhodotorula mucilaginosa,False,1,74.78608660318599,8.953841075871814,3.9040011305438216,9.767931963279473,23.557881438096782,35993.5,0.05875962220859197,-0.38863312941580147,0.3480472175245009,0.018173710317291425
TFCN_1B-1-2,Rhodotorula mucilaginosa,False,1,73.74108415403136,10.50304867215679,2.7913075469681248,10.867632181457731,14.882995218367245,29145.0,0.7936688339583116,0.30139125147245077,-0.2736810589096772,0.8213790265210852
TFCN_209-6-1,Rhodotorula mucilaginosa,False,1,73.32757550506307,12.329231614881586,5.882575923796384,13.660697336249877,25.50694324627196,42164.5,1.0844732387812974,1.1147817599260168,1.4535949749330792,3.652849973640393
TFCN_209-6-11,Rhodotorula mucilaginosa,False,1,74.16253719871608,9.286999100374407,2.127498958305246,9.527570734869668,12.90288535666658,22445.5,0.49727744740287455,-0.2402429716689457,-0.6445905130518645,-0.3875560373179357
TFCN_209-6-12,Rhodotorula mucilaginosa,False,1,76.46001026362602,10.283710697216677,1.1065088636279086,10.343068576072374,6.141296018747185,38837.0,-1.1184451956541308,0.20369708141656465,-1.2150785801980926,-2.1298266944356588
TFCN_209-6-14,Rhodotorula mucilaginosa,False,1,75.55995264732472,10.118142569082195,1.274625416539843,10.19811154090612,7.179971352285625,36952.0,-0.48546999654296014,0.1299522551035605,-1.1211418340670483,-1.476659575506448
TFCN_209-6-17,Rhodotorula mucilaginosa,False,1,76.00833659158943,9.727890846952995,1.772658311442321,9.88808261592496,10.327370317094239,32363.5,-0.8008008278796462,-0.0438677052416643,-0.8428611484175502,-1.6875296815388607
TFCN_209-6-2,Rhodotorula mucilaginosa,False,1,74.52295327934613,10.03854924796696,2.0828623380677147,10.252355169579278,11.72177332755685,27755.0,0.24381096229365656,0.09450101392898712,-0.6695316553175953,-0.3312196790949516
TFCN_209-6-4,Rhodotorula mucilaginosa,False,1,77.52575882922517,9.896820967669973,1.2441607095817209,9.974718098140864,7.165245646813899,41974.5,-1.8679443369254884,0.031374568447566795,-1.1381642830401775,-2.974734051518099
TFCN_209-6-5,Rhodotorula mucilaginosa,False,1,74.39361277313071,10.235818918018474,2.093929089150937,10.447800148971904,11.56141410993329,31011.0,0.3347710643938704,0.1823658567504045,-0.6633480013644674,-0.14621108022019247
TFCN_211A-3,Rhodotorula mucilaginosa,False,1,74.40820756013858,12.199291669280132,5.259382076610164,13.284721188641328,23.32193321678118,27791.0,0.32450712345834204,1.0569058943988232,1.1053793994910424,2.486792417348208
TFCN_212C-2,Rhodotorula mucilaginosa,False,1,75.14634812846307,10.753335255105606,2.079993669953084,10.952652316938671,10.947401241228468,29565.5,-0.19459817018635514,0.4128700777175835,-0.6711345513070189,-0.45286264377579055
TFCN_213-6-2,Rhodotorula mucilaginosa,False,1,75.2378720500861,11.387386322333672,1.4824502339833734,11.48347621368675,7.417253042635264,34718.0,-0.258963352440837,0.6952794179278557,-1.0050177119756911,-0.5687016464886724
TFCN_213-6-4,Rhodotorula mucilaginosa,False,1,74.1177077117807,10.36136059622056,1.9103324044278505,10.535993702556924,10.446357051182993,25774.0,0.5288042662476335,0.23828271320321268,-0.7659344205159968,0.0011525589348494458
TFCN_223A-8,Rhodotorula mucilaginosa,False,1,75.47407354028087,8.97315611770469,1.8135277486290515,9.154584294644332,11.425903521474206,27975.0,-0.42507459085331545,-0.38003011855107227,-0.8200249560317853,-1.625129665436173
TFCN_22C-4,Rhodotorula mucilaginosa,False,1,73.79716736587712,10.210737152984873,4.717393576627665,11.24779780064318,24.797089742369597,27387.0,0.7542277120324234,0.17119432013362204,0.8025380953663291,1.7279601275323746
TFCN_25-0-2E332-1,Rhodotorula mucilaginosa,False,1,76.61260073354272,10.22129947404138,0.8364820161634201,10.255470008800348,4.678497415477776,36713.0,-1.225756084789099,0.17589882782209262,-1.3659586867639537,-2.4158159437309603
TFCN_25-0-2E333-1,Rhodotorula mucilaginosa,False,1,74.13614155338567,10.692139202054918,3.466399156544892,11.240007287747401,17.96273118784074,43167.0,0.5158404688762592,0.38561306663632744,0.10353289204035518,1.0049864275529419
TFCN_25-0-2E333-5,Rhodotorula mucilaginosa,False,1,73.93189626074474,10.16966766377697,4.10365746285295,10.966409848446284,21.975028126199636,53472.0,0.6594781676584636,0.15290177565343926,0.4596071197276029,1.2719870630395056
TFCN_25-0-2E333-7,Rhodotorula mucilaginosa,False,1,74.92336492928703,10.784030386997628,2.753820554892372,11.130087108205215,14.324969956776552,32559.0,-0.03778283710033068,0.426541834447196,-0.2946272774517686,0.09413171989509672
TFCN_25-0-2E333-9,Rhodotorula mucilaginosa,False,1,73.75360322892723,11.408777685410598,5.19822010280131,12.53721262930044,24.49559427255948,31999.5,0.7848646598905785,0.7048072320819484,1.0712045564607695,2.560876448433296
TFCN_25-0-2E334-1,Rhodotorula mucilaginosa,False,1,75.33432535245848,9.209100403336862,3.751486292093542,9.943901630572626,22.16437453593652,46118.5,-0.3267951747245904,-0.2749394192749553,0.26282807989308615,-0.3389065141064596
TFCN_25-0-2E390-1,Rhodotorula mucilaginosa,False,1,73.85760595940783,9.648376917039652,3.046856698788003,10.118029100383776,17.52557285697851,27800.0,0.7117236210928721,-0.07928358519991996,-0.13089050448353118,0.5015495314094209
TFCN_25-325Y-1,Rhodotorula mucilaginosa,False,1,73.2995535282131,10.358731722631354,2.586841486003155,10.676847464263792,14.021450533537891,29017.5,1.1041799953876004,0.23711180048939998,-0.38792844340930027,0.9533633524677001
TFCN_25-327D-1,Rhodotorula mucilaginosa,False,1,73.60758492381721,10.947628414820944,4.842403991092037,11.970774591560021,23.86097942561683,38656.0,0.8875536034392213,0.499409168776066,0.8723888706997242,2.2593516429150116
TFCN_25-331D-1,Rhodotorula mucilaginosa,False,1,74.6427786525741,10.439952785296777,4.567192735830005,11.395256190426098,23.6280574796345,34430.0,0.1595424798055825,0.27328804543887586,0.7186119262515591,1.1514424514960175
TFCN_25-332C-1,Rhodotorula mucilaginosa,False,1,73.98316880046407,11.083176353254787,3.81590706944997,11.721686945146775,18.998444370089494,28290.5,0.6234202026460133,0.5597828607995117,0.2988238108504374,1.4820268742959626
TFCN_25-332D-1,Rhodotorula mucilaginosa,False,1,76.10263024645067,11.15898965885978,0.7570017830643816,11.18463686965751,3.880876126488318,35697.5,-0.8671138548233988,0.5935504652113568,-1.4103690339293018,-1.6839324235413438
TFCN_25-332D-2,Rhodotorula mucilaginosa,False,1,75.51299349947638,7.300481988796848,0.7547534704139991,7.339393031433128,5.902500768311703,21723.5,-0.4524454707558862,-1.1250470762494376,-1.4116253003171382,-2.989117847322462
TFCN_25-332M-1,Rhodotorula mucilaginosa,False,1,74.74224025588461,10.833241518171029,2.1343977489314216,11.041502413243773,11.145829831823058,32107.0,0.08959503753171455,0.44846070471491584,-0.6407357472216266,-0.1026800049749963
TFCN_25-332M-2,Rhodotorula mucilaginosa,False,1,75.33454254958903,11.015732700718942,4.137180876701385,11.767014597604282,20.58468182835217,36788.5,-0.32694792094268593,0.5297431393977532,0.478338650689792,0.6811338691448592
TFCN_25-332P-2,Rhodotorula mucilaginosa,False,1,74.7895810939084,9.518367635531364,2.801281861873428,9.922021090221085,16.399301571237793,31131.0,0.056302084023542316,-0.1371903332675178,-0.26810781421210494,-0.3489960634560805
TFCN_25-332Y-1,Rhodotorula mucilaginosa,False,1,74.5359342296126,11.153587565733314,2.5851106903298726,11.449249445607279,13.049258531061765,31858.5,0.23468196940391842,0.5911443474166672,-0.3888955421925535,0.4369307746280321
TFCN_25-333C-2,Rhodotorula mucilaginosa,False,1,73.56812356808427,10.535243026346176,5.7872861073763655,12.020150835692837,28.781150018753355,35212.5,0.9153052262796556,0.3157307688947122,1.4003508705371837,2.6313868657115513
TFCN_25-333P-2,Rhodotorula mucilaginosa,False,1,74.84291902184216,10.911845422099889,4.364688550257339,11.752398761808154,21.801184885461595,33287.0,0.018791612535290055,0.48347125480128017,0.6054607585579285,1.1077236258944987
TFCN_25-333Y-10,Rhodotorula mucilaginosa,False,1,74.25309903335534,7.240668137835096,3.654858925543581,8.110811848877148,26.783191640736966,33150.5,0.4335888631673189,-1.15168844799161,0.20883660645578653,-0.5092629783685046
TFCN_25-333Y-9,Rhodotorula mucilaginosa,False,1,75.1804399916914,11.367334557156674,2.982400640203542,11.752064010760613,14.701114085281061,34033.5,-0.21857363967207402,0.6863482670058271,-0.16690594916748192,0.30086867816627116
TFCN_25-334D-3,Rhodotorula mucilaginosa,False,1,74.0880482532506,12.00812208962132,4.31683939146218,12.760489741813638,19.773171082883437,34524.0,0.5496625994571925,0.9717580606513866,0.5787245793746718,2.100145239483251
TFCN_25-334Y-6,Rhodotorula mucilaginosa,False,1,73.537362022859,12.258264057001991,5.930908920396277,13.617661998787568,25.819063545028833,30698.0,0.9369386138109462,1.0831724744393927,1.480601503158382,3.500712591408721
TFCN_25-335Y-1,Rhodotorula mucilaginosa,False,1,76.24895382434289,7.718853214854022,0.071999320043925,7.719189002385487,0.5344236269929405,33949.5,-0.9700174847394432,-0.9387025560354684,-1.7931207698728768,-3.7018408106477887
TFCN_25-337M-3,Rhodotorula mucilaginosa,False,1,75.04806338301594,10.398540278767966,2.030410251970077,10.594914144081818,11.048513202725383,28717.0,-0.12547836586244726,0.2548427194237579,-0.6988397645457122,-0.5694754109844016
TFCN_25-337Y-1,Rhodotorula mucilaginosa,False,1,73.80989589635257,10.862880151595366,2.375373641336176,11.119557775553812,12.334650637690007,29671.5,0.7452762360755801,0.46166189203677305,-0.506088142114085,0.7008499859982682
TFCN_25-395P-1,Rhodotorula mucilaginosa,False,1,76.05419826669734,9.286587153359784,4.122261168495262,10.1604004890669,23.936152004010403,33485.5,-0.8330535441582968,-0.24042645481504282,0.4700021197662606,-0.6034778792070791
TFCN_270H-1,Rhodotorula mucilaginosa,False,1,75.02535626994074,10.069157090670744,5.15832752067656,11.313543535390409,27.12560525119418,38447.5,-0.10950934436904675,0.10813389164185785,1.0489141912667637,1.0475387385395747
TFCN_270H-2,Rhodotorula mucilaginosa,False,1,71.82365211690055,11.72928531972642,6.0129986691804085,13.180754421015328,27.141870547441084,28946.5,2.142123536750056,0.8475628462869614,1.5264699423925339,4.516156325429551
TFCN_273H-1,Rhodotorula mucilaginosa,False,1,74.33628017580213,11.557188330032249,5.21514818608974,12.679367992873647,24.287140351593777,33141.0,0.37509083009814886,0.7709100341969486,1.080663286340768,2.226664150635865
TFCN_2M-1-4,Rhodotorula mucilaginosa,False,1,72.08257309744317,11.797758401721438,5.519029518453456,13.02485278730433,25.070344991372462,27864.5,1.9600345723940613,0.8780610804322266,1.2504599130130216,4.08855556583931
TFCN_2M_1_3,Rhodotorula mucilaginosa,False,1,74.21607069573608,11.987926948346132,5.364770397108204,13.13358876821457,24.10920513683673,32651.0,0.4596294398513141,0.9627630493380034,1.1642661404830936,2.586658629672411
TFCN_33A-4,Rhodotorula mucilaginosa,False,1,74.50965157718986,4.873817414183829,3.0457376053330987,5.7472266135364585,32.002016184238165,25720.0,0.2531655273997015,-2.2058949398515644,-0.13151580874982394,-2.084245221201687
TFCN_340-1,Rhodotorula mucilaginosa,False,1,73.21727962841399,9.734569701468924,4.948926533504783,10.920335210367146,26.948181777703972,25411.5,1.162040000307061,-0.04089291189347255,0.9319093691309597,2.0530564575445482
TFCN_340-3,Rhodotorula mucilaginosa,False,1,73.05792057980723,10.924021446405291,5.385411364445764,12.179363699546226,26.24274364789752,24247.5,1.2741109652043392,0.4888945135389491,1.1757994801519316,2.93880495889522
TFCN_342-3,Rhodotorula mucilaginosa,False,1,75.61631715672115,10.498670509661231,1.095706498131177,10.555693023221039,5.95817334157607,33329.0,-0.5251089439968155,0.2994411972171845,-1.2211145061536575,-1.4467822529332885
TFCN_363-1-2,Rhodotorula mucilaginosa,False,1,74.18846246661955,12.130671821384524,5.359001668362307,13.261677786752418,23.83454088773275,34612.0,0.479045223914063,1.0263422900282035,1.1610428076326629,2.6664303215749294
TFCN_3M-1-1,Rhodotorula mucilaginosa,False,1,74.06008185766012,10.057932312998688,3.817201995121855,10.757928865930719,20.782832696900886,36724.5,0.5693302679449636,0.10313432264778448,0.29954736306460966,0.9720119536573577
TFCN_404D-1,Rhodotorula mucilaginosa,False,1,74.54340748739234,10.27817735241421,3.758788348035908,10.94392157926083,20.08775567557736,37249.0,0.2294263204927012,0.20123250350543145,0.266908174109936,0.6975669981080687
TFCN_4M-1-2,Rhodotorula mucilaginosa,False,1,72.57702051830438,9.899072606883996,5.633300864699575,11.389719799388661,29.643061620149354,29042.0,1.612309105711428,0.0323774591888502,1.3143101303559706,2.958996695256249
TFCN_4M-1-3,Rhodotorula mucilaginosa,False,1,74.77725713938247,10.873002007127871,2.945427679803209,11.264888675169303,15.157290077590677,32526.0,0.0649690375925161,0.4661702143003649,-0.1875649475509343,0.3435743043419467
TFCN_4M-1-4,Rhodotorula mucilaginosa,False,1,76.0932635829922,11.034015767615047,1.253075071824994,11.104940391357655,6.479021937611537,37871.5,-0.8605266480043482,0.5378865037512304,-1.1331832971202176,-1.4558234413733353
TFCN_4M-1-5,Rhodotorula mucilaginosa,False,1,73.7311195385185,10.100328483778926,0.9444410243783452,10.144387824248673,5.341964725274225,25936.5,0.8006765569907951,0.12201777736671231,-1.3056355492049943,-0.3829412148474869
TFCN_54D-1,Rhodotorula mucilaginosa,False,1,76.54554819050645,8.540182169165327,3.596659441190353,9.266642899045646,22.838174584202626,39388.0,-1.1786006627243355,-0.5728787603328795,0.17631708299452029,-1.5751623400626948
TFCN_54D-2,Rhodotorula mucilaginosa,False,1,76.29659050005463,9.254053201346728,0.8580363883474162,9.293746666285019,5.297322507375268,39744.5,-1.0035184892835136,-0.2549172307120179,-1.3539149733235365,-2.612350693319068
TFCN_86A-12,Rhodotorula mucilaginosa,False,1,75.76874174231547,11.262945577335705,1.652410712559449,11.383514582105438,8.346441455733268,28593.5,-0.6323031731979201,0.639852922324293,-0.9100506545873864,-0.9025009054610135
TFCN_86A-3,Rhodotorula mucilaginosa,False,1,73.6921526442543,10.189553967756336,1.4412748037180068,10.290980668607402,8.050868651053237,34942.0,0.8280804444852198,0.1617592293765059,-1.0280248809467347,-0.038185207085009054
TFCN_89D-3,Rhodotorula mucilaginosa,False,1,74.41529805076924,10.778536859663234,5.154664141062715,11.947695143511018,25.5587180490012,25902.0,0.3195206596615231,0.4240949914244157,1.0468672425588175,1.7904828936447563
TFCN_98A-10,Rhodotorula mucilaginosa,False,1,73.65823526379012,10.792052388661862,5.536098713622812,12.12917077654521,27.156881452197208,32015.0,0.8519332070904333,0.43011487187944286,1.2599974905181053,2.542045569487981
TFCN_98A-5,Rhodotorula mucilaginosa,False,1,75.02880370385142,9.05986110642243,1.3543200319337978,9.160527605796677,8.501946822191044,27089.0,-0.11193378934513859,-0.3414113070352037,-1.0766116987257963,-1.5299567951061386
TFCN_98C-3,Rhodotorula mucilaginosa,False,1,76.91577416321712,10.68867049130201,0.7563195325281491,10.715395284678674,4.047445543425418,32483.0,-1.4389660599482132,0.38406808648292856,-1.4107502479995988,-2.4656482214648836
TFCN_98C-5,Rhodotorula mucilaginosa,False,1,73.39659836384112,11.548124379734736,3.201571109888768,11.983707033364016,15.49535949071453,27498.5,1.0359321709796596,0.7668729079219153,-0.0444423344095249,1.75836274449205
TFCN_98C-7,Rhodotorula mucilaginosa,False,1,72.78591133219547,10.59212185419782,5.583967556621733,11.973877360637163,27.7973554915971,28240.5,1.4654043941457806,0.3410648674804002,1.2867446684401505,3.093213930066331
TFCN_98C-8,Rhodotorula mucilaginosa,False,1,75.763316189371,9.226171564784238,1.2649041043914733,9.312476799226918,7.806557757729215,30757.5,-0.6284875947359225,-0.2673358433326371,-1.1265737110329077,-2.0223971491014674
TFCN_98D-11,Rhodotorula mucilaginosa,False,1,74.88933656123399,10.53387224378531,2.257476594839919,10.773052725418205,12.095892095424183,28748.0,-0.013852021279543249,0.31512021586736977,-0.5719642544569322,-0.2706960598691057
TFCN_98D-7,Rhodotorula mucilaginosa,False,1,76.26579500397554,9.955676089378915,1.504860673717784,10.068768149278908,8.595533856365586,38766.0,-0.981861225449121,0.057588917652091044,-0.9924956625311062,-1.9167679703281362
TFCN_98D-9,Rhodotorula mucilaginosa,False,1,76.33982674049328,10.00208039640038,1.2615055600460556,10.081319781362156,7.188435118823978,38913.0,-1.0339248403934949,0.07825761518482939,-1.1284726804791696,-2.084139905687835
