row ID,dedup_group_id,group_size,is_group_representative,is_isf_member,isf_root_row_id
2073,asid_411,9,False,False,2073
2074,asid_2074,1,True,False,2074
2075,asid_2075,2,True,False,2075
2076,asid_2076,1,True,False,2076
2078,asid_2078,1,True,False,2078
2080,asid_1045,2,False,False,2080
2081,asid_2081,3,True,False,2081
2082,asid_2082,2,True,False,2082
2084,asid_4823,2,True,False,2084
2085,asid_2378,8,False,True,2378
2088,asid_2088,4,True,False,2088
2089,asid_2089,3,False,False,2089
2090,asid_1006,2,False,False,2090
2091,asid_2091,3,True,False,2091
2092,asid_2092,2,False,False,2092
2093,asid_4568,3,False,False,2093
2094,asid_2094,1,True,False,2094
2096,asid_2096,1,True,False,2096
2097,asid_24950,5,False,True,24950
2098,asid_2098,2,True,False,2098
2099,asid_489,2,False,False,2099
2100,asid_3435,3,False,True,3435
2101,asid_63,6,False,False,2101
2102,asid_4849,3,True,False,2102
2103,asid_2103,3,False,False,2103
2104,asid_29783,2,True,True,4412
2105,asid_11563,11,False,False,2105
2106,asid_2106,1,True,False,2106
2107,asid_74,32,False,False,2107
2108,asid_2108,1,True,False,2108
2109,asid_2109,1,True,False,2109
2110,asid_2110,1,True,False,2110
2111,asid_7024,6,False,True,7024
2112,asid_2112,2,True,False,2112
2113,asid_2113,2,True,False,2113
2115,asid_2115,1,True,False,2115
2116,asid_1043,6,False,False,2116
2117,asid_2117,4,False,False,2117
2119,asid_25748,5,True,False,2119
2120,asid_2120,2,True,False,2120
2121,asid_2121,2,True,False,2121
2122,asid_669,2,False,False,2122
2123,asid_45737,3,False,False,2123
2124,asid_2124,3,False,False,2124
2125,asid_2125,1,True,False,2125
2126,asid_2126,7,False,False,2126
2127,asid_31,10,False,False,2127
2128,asid_168,4,True,True,168
2129,asid_2129,1,True,False,2129
2130,asid_2130,1,True,False,2130
2131,asid_8189,2,True,True,8189
2132,asid_10262,8,False,True,10262
2133,asid_21907,4,True,True,4693
2135,asid_2135,1,True,False,2135
2136,asid_2136,3,True,False,2136
2137,asid_23225,6,True,False,2137
2138,asid_2138,1,True,False,2138
2139,asid_2139,4,False,False,2139
2140,asid_179,7,False,False,2140
2141,asid_2141,4,False,False,2141
2142,asid_4527,4,False,True,4527
2143,asid_2143,3,True,False,2143
2144,asid_2144,3,True,False,2144
2145,asid_2145,1,True,False,2145
2146,asid_2146,1,True,False,2146
2147,asid_2147,1,True,False,2147
2148,asid_7737,4,False,True,7737
2149,asid_13453,2,False,True,13453
2150,asid_133,11,False,False,2150
2153,asid_2051,2,True,False,2153
2154,asid_2154,1,True,False,2154
2155,asid_2155,1,True,False,2155
2156,asid_2156,1,True,False,2156
2159,asid_3055,5,False,True,3055
2160,asid_2160,1,True,False,2160
2161,asid_3275,2,True,False,2161
2162,asid_1990,1,True,False,2162
2163,asid_1756,6,False,False,2163
2165,asid_701,4,False,False,2165
2167,asid_2167,1,True,False,2167
2168,asid_2168,1,True,False,2168
2169,asid_388,6,True,True,310
2170,asid_2170,2,True,False,2170
2171,asid_2171,2,True,False,2171
2173,asid_970,3,False,False,2173
2175,asid_2175,1,True,False,2175
2176,asid_2176,2,True,False,2176
2177,asid_1100,5,False,False,2177
2178,asid_4906,4,True,False,2178
2179,asid_2179,2,True,False,2179
2181,asid_4410,6,True,True,4410
2184,asid_658,9,False,False,2184
2185,asid_2185,1,True,False,2185
2186,asid_111,11,False,False,2186
2187,asid_733,3,False,False,2187
2188,asid_6723,3,True,False,2188
2189,asid_2189,1,True,False,2189
2190,asid_12288,6,True,False,2190
2191,asid_2191,2,True,False,2191
2192,asid_6772,3,False,False,2192
2193,asid_20591,3,True,False,2193
2194,asid_2194,1,True,False,2194
2197,asid_2197,1,True,False,2197
2198,asid_276,4,False,False,2198
2199,asid_2199,1,True,False,2199
2200,asid_1168,5,False,False,2200
2201,asid_21321,4,True,True,21321
2202,asid_2202,2,True,False,2202
2203,asid_15752,2,False,False,2203
2205,asid_163,6,False,False,2205
2206,asid_4173,7,True,False,2206
2209,asid_7824,10,False,False,2209
2210,asid_2210,2,False,False,2210
2212,asid_11579,2,False,True,11579
2214,asid_522,8,False,False,2214
2215,asid_2215,1,True,False,2215
2216,asid_133,11,False,True,682
2217,asid_1831,10,False,False,2217
2218,asid_521,4,False,False,2218
2219,asid_2219,2,True,False,2219
2220,asid_2220,1,True,False,2220
2221,asid_2221,1,True,False,2221
2222,asid_2222,2,True,False,2222
2223,asid_906,2,False,False,2223
2224,asid_2224,3,True,False,2224
2227,asid_2227,3,True,False,2227
2228,asid_9219,2,True,False,2228
2229,asid_4776,6,True,True,2296
2231,asid_10724,2,False,True,10724
2232,asid_679,2,False,False,2232
2233,asid_2233,2,True,False,2233
2234,asid_6045,3,True,False,2234
2235,asid_274,10,False,False,2235
2236,asid_910,4,False,False,2236
2237,asid_2237,1,True,False,2237
2238,asid_6400,2,True,True,6400
2240,asid_5,12,False,False,2240
2241,asid_549,8,False,False,2241
2243,asid_2243,2,True,False,2243
2244,asid_1216,4,False,True,1216
2245,asid_2245,1,True,False,2245
2246,asid_63,6,True,False,2246
2248,asid_2248,2,False,False,2248
2249,asid_3712,2,True,True,3712
2250,asid_43,7,True,True,540
2252,asid_2252,2,False,False,2252
2253,asid_8539,7,True,True,8539
2256,asid_2831,3,False,False,2256
2257,asid_2257,1,True,False,2257
2258,asid_2258,1,True,False,2258
2259,asid_402,8,False,True,402
2261,asid_2261,1,True,False,2261
2262,asid_2262,2,True,False,2262
2264,asid_15212,9,False,True,15212
2265,asid_2265,2,True,False,2265
2266,asid_2000,3,True,False,2266
2268,asid_2268,1,True,False,2268
2269,asid_2269,2,False,False,2269
2270,asid_2270,2,True,False,2270
2271,asid_2271,2,True,False,2271
2272,asid_2272,1,True,False,2272
2273,asid_6547,5,False,True,6547
2275,asid_2275,1,True,False,2275
2277,asid_121,6,False,False,2277
2278,asid_2278,2,True,False,2278
2280,asid_13181,2,True,True,13181
2281,asid_2281,1,True,False,2281
2282,asid_2282,1,True,False,2282
2283,asid_2283,1,True,False,2283
2284,asid_2284,3,True,False,2284
2285,asid_348,10,False,False,2285
2286,asid_2286,1,True,False,2286
2287,asid_5471,3,False,False,2287
2288,asid_2288,2,True,False,2288
2289,asid_2289,6,False,False,2289
2291,asid_2291,6,False,False,2291
2292,asid_6677,2,False,True,6677
2293,asid_2293,1,True,False,2293
2294,asid_2294,2,True,False,2294
2296,asid_4776,6,False,False,2296
2299,asid_2299,4,False,False,2299
2300,asid_1101,3,False,False,2300
2303,asid_2303,1,True,False,2303
2305,asid_158,5,False,False,2305
2307,asid_2307,2,True,False,2307
2308,asid_5317,3,False,True,5317
2309,asid_305,5,False,False,2309
2310,asid_7582,3,False,False,2310
2311,asid_223,9,False,False,2311
2312,asid_981,1,True,False,2312
2313,asid_2313,1,True,False,2313
2314,asid_792,6,False,False,2314
2315,asid_811,5,False,False,2315
2316,asid_2316,1,True,False,2316
2317,asid_94,1,True,False,2317
2318,asid_545,6,False,False,2318
2319,asid_2319,2,False,False,2319
2320,asid_2320,2,True,False,2320
2321,asid_2321,1,True,False,2321
2322,asid_2322,2,False,False,2322
2323,asid_603,2,False,False,2323
2324,asid_763,2,False,False,2324
2325,asid_1174,6,False,False,2325
2327,asid_2327,2,False,False,2327
2328,asid_2328,2,True,False,2328
2329,asid_2329,3,False,False,2329
2330,asid_2330,2,True,False,2330
2331,asid_2331,4,False,False,2331
2332,asid_2332,1,True,False,2332
2333,asid_543,1,True,False,2333
2334,asid_3512,7,False,False,2334
2335,asid_2335,2,True,False,2335
2336,asid_150,4,False,False,2336
2337,asid_2337,1,True,False,2337
2339,asid_485,4,False,False,2339
2340,asid_416,1,True,False,2340
2341,asid_2341,2,True,False,2341
2342,asid_126,8,False,False,2342
2343,asid_2343,1,True,False,2343
2344,asid_2782,5,True,True,2782
2345,asid_2345,1,True,False,2345
2346,asid_1011,2,True,False,2346
2347,asid_26139,2,False,True,26139
2348,asid_4496,2,False,False,2348
2349,asid_2349,2,False,False,2349
2350,asid_2350,3,False,False,2350
2352,asid_599,5,False,False,2352
2353,asid_2353,2,True,False,2353
2354,asid_2354,3,True,False,2354
2355,asid_2355,1,True,False,2355
2356,asid_2356,1,True,False,2356
2357,asid_2357,1,True,False,2357
2358,asid_2358,1,True,False,2358
2359,asid_2359,3,True,False,2359
2361,asid_2361,7,False,False,2361
2362,asid_3990,2,False,True,3990
2363,asid_2363,2,False,False,2363
2364,asid_2364,1,True,False,2364
2365,asid_8319,7,False,False,2365
2366,asid_1081,4,False,False,2366
2367,asid_570,2,False,False,2367
2368,asid_425,2,False,False,2368
2369,asid_2369,5,False,False,2369
2370,asid_881,6,False,False,2370
2371,asid_2371,2,True,False,2371
2372,asid_2372,5,False,False,2372
2373,asid_2373,1,True,False,2373
2374,asid_2374,2,True,False,2374
2375,asid_2375,1,True,False,2375
2376,asid_35809,6,False,False,2376
2377,asid_2377,1,True,False,2377
2378,asid_2378,8,False,False,2378
2379,asid_2379,2,False,False,2379
2380,asid_2380,2,False,False,2380
2381,asid_2381,5,True,False,2381
2382,asid_787,7,False,True,787
2383,asid_2383,2,False,False,2383
2384,asid_26323,2,True,True,26323
2386,asid_2386,1,True,False,2386
2387,asid_9484,5,False,False,2387
2388,asid_1030,5,False,False,2388
2389,asid_2389,4,False,False,2389
2391,asid_2391,1,True,False,2391
2392,asid_2392,1,True,False,2392
2393,asid_2393,2,False,False,2393
2394,asid_2394,1,True,False,2394
2395,asid_16579,3,False,True,16579
2396,asid_544,4,False,False,2396
2397,asid_2397,3,False,False,2397
2399,asid_2399,1,True,False,2399
2400,asid_44794,2,True,False,2400
2401,asid_43952,2,True,True,43952
2402,asid_2402,1,True,False,2402
2403,asid_2403,2,True,False,2403
2404,asid_553,19,False,False,2404
2405,asid_2405,1,True,False,2405
2406,asid_2406,1,True,False,2406
2407,asid_2407,1,True,False,2407
2409,asid_1100,5,False,False,2409
2410,asid_1221,5,False,False,2410
2411,asid_2411,2,True,False,2411
2415,asid_2415,3,True,False,2415
2416,asid_4982,5,False,False,2416
2417,asid_2417,3,True,False,2417
2418,asid_2418,1,True,False,2418
2419,asid_2419,2,True,False,2419
2420,asid_2420,3,False,False,2420
2422,asid_2422,1,True,False,2422
2423,asid_2423,3,True,False,2423
2424,asid_2424,2,True,False,2424
2425,asid_2425,2,True,False,2425
2426,asid_2426,2,False,False,2426
2427,asid_2427,2,True,False,2427
2429,asid_2349,2,True,False,2429
2430,asid_2430,1,True,False,2430
2432,asid_548,3,False,False,2432
2437,asid_9616,3,False,True,9616
2438,asid_15434,7,True,False,2438
2439,asid_2439,1,True,False,2439
2440,asid_2440,1,True,False,2440
2441,asid_326,7,False,False,2441
2442,asid_8222,2,True,True,8222
2445,asid_5201,4,True,True,5201
2446,asid_2446,1,True,False,2446
2447,asid_4605,3,False,True,4605
2448,asid_2448,1,True,False,2448
2449,asid_111,11,False,True,111
2450,asid_2450,2,True,False,2450
2451,asid_2451,2,True,False,2451
2452,asid_2452,2,True,False,2452
2453,asid_437,4,False,False,2453
2454,asid_2454,1,True,False,2454
2455,asid_39,7,True,True,455
2456,asid_31211,2,False,True,31211
2457,asid_10571,3,True,False,2457
2459,asid_2459,2,True,False,2459
2461,asid_2461,4,False,False,2461
2462,asid_4908,1,True,False,2462
2463,asid_11884,3,False,True,11884
2466,asid_2466,3,True,False,2466
2467,asid_2467,2,True,False,2467
2469,asid_2469,3,True,False,2469
2470,asid_2470,1,True,False,2470
2472,asid_826,5,False,False,2472
2473,asid_5383,10,False,False,2473
2474,asid_624,4,False,False,2474
2476,asid_2476,2,True,False,2476
2477,asid_2477,2,True,False,2477
2479,asid_2479,1,True,False,2479
2480,asid_49,12,True,True,320
2481,asid_648,2,False,False,2481
2482,asid_2482,2,True,False,2482
2483,asid_3970,3,True,True,3970
2484,asid_10513,4,False,False,2484
2486,asid_1645,3,False,False,2486
2487,asid_2487,3,False,False,2487
2488,asid_2488,1,True,False,2488
2489,asid_47665,1,True,False,2489
2490,asid_743,1,True,False,2490
2491,asid_13848,19,False,True,13848
2492,asid_2492,7,False,False,2492
2495,asid_133,11,False,False,2495
2497,asid_2497,1,True,False,2497
2498,asid_3559,12,False,False,2498
2499,asid_961,3,False,False,2499
2500,asid_2500,1,True,False,2500
2501,asid_4173,7,False,False,2501
2502,asid_2502,2,True,False,2502
2503,asid_2503,1,True,False,2503
2504,asid_2504,2,True,False,2504
2506,asid_846,1,True,False,2506
2507,asid_4776,6,False,False,2507
2508,asid_2,12,False,False,2508
2509,asid_6991,6,True,False,2509
2510,asid_117,8,True,True,354
2512,asid_2021,4,False,False,2512
2513,asid_2513,1,True,False,2513
2514,asid_24954,4,True,False,2514
2515,asid_864,5,True,False,2515
2516,asid_2516,1,True,False,2516
2517,asid_8348,2,True,True,8348
2518,asid_2518,1,True,False,2518
2519,asid_6120,9,False,False,2519
2520,asid_2520,1,True,False,2520
2521,asid_2521,2,True,False,2521
2522,asid_4230,4,False,False,2522
2523,asid_2523,1,True,False,2523
2525,asid_2525,3,False,False,2525
2526,asid_39,7,False,False,2526
2527,asid_11563,11,False,False,2527
2528,asid_23503,5,False,True,23503
2529,asid_2492,7,False,False,2529
2530,asid_3253,4,True,False,2530
2531,asid_4041,2,True,False,2531
2532,asid_4490,4,True,False,2532
2533,asid_402,8,False,False,2533
2534,asid_2534,1,True,False,2534
2536,asid_2291,6,False,False,2536
2537,asid_365,1,True,False,2537
2538,asid_5736,3,False,False,2538
2539,asid_2539,1,True,False,2539
2541,asid_6800,17,False,False,2541
2543,asid_2543,2,True,False,2543
2545,asid_26654,4,False,False,2545
2546,asid_2814,5,False,False,2546
2549,asid_2372,5,True,True,2372
2550,asid_2550,1,True,False,2550
2554,asid_2554,7,False,False,2554
2555,asid_1307,5,False,False,2555
2556,asid_2556,2,True,False,2556
2559,asid_2559,3,False,False,2559
2560,asid_2560,1,True,False,2560
2561,asid_2561,2,False,False,2561
2562,asid_2562,1,True,False,2562
2564,asid_11757,3,False,False,2564
2565,asid_10903,3,True,True,10903
2566,asid_8570,3,False,False,2566
2569,asid_3985,4,False,False,2569
2570,asid_2570,1,True,False,2570
2571,asid_6610,2,True,False,2571
2572,asid_4,7,False,False,2572
2574,asid_2574,1,True,False,2574
2575,asid_8715,5,True,True,8715
2576,asid_8224,2,True,True,8224
2577,asid_13494,4,True,True,13494
2578,asid_2578,2,True,False,2578
2579,asid_2579,3,False,False,2579
2580,asid_2580,1,True,False,2580
2581,asid_11051,2,True,False,2581
2583,asid_15098,2,False,True,15098
2584,asid_2584,2,True,False,2584
2585,asid_2585,1,True,False,2585
2586,asid_6175,2,False,False,2586
2587,asid_2587,2,True,False,2587
2590,asid_5088,2,False,True,5088
2591,asid_2591,2,True,False,2591
2592,asid_2592,1,True,False,2592
2593,asid_6612,2,False,True,6612
2594,asid_4513,3,True,False,2594
2596,asid_1112,2,False,False,2596
2597,asid_2597,1,True,False,2597
2598,asid_10459,4,True,True,15580
2600,asid_2600,2,True,False,2600
2602,asid_2602,2,False,False,2602
2603,asid_4174,6,False,False,2603
2604,asid_2033,2,False,True,2033
2605,asid_3733,4,False,True,3733
2606,asid_40384,2,True,False,2606
2607,asid_6617,5,True,False,2607
2608,asid_2608,3,True,False,2608
2610,asid_2610,1,True,False,2610
2611,asid_126,8,True,True,714
2612,asid_1327,3,False,False,2612
2614,asid_3131,6,False,True,3131
2615,asid_2615,1,True,False,2615
2616,asid_2616,5,False,False,2616
2617,asid_704,2,False,False,2617
2618,asid_5716,4,False,True,5716
2619,asid_2619,1,True,False,2619
2621,asid_606,8,False,True,7548
2622,asid_2,12,False,False,2622
2623,asid_10946,3,True,False,2623
2624,asid_2624,1,True,False,2624
2625,asid_2625,2,False,False,2625
2626,asid_4771,4,True,True,4771
2627,asid_625,2,True,False,2627
2629,asid_2629,3,True,False,2629
2630,asid_2630,2,True,False,2630
2631,asid_7082,2,True,True,7082
2632,asid_6123,6,False,False,2632
2633,asid_2633,1,True,False,2633
2634,asid_235,20,False,False,2634
2635,asid_2635,1,True,False,2635
2636,asid_2636,1,True,False,2636
2638,asid_25713,2,True,True,25713
2639,asid_2639,2,True,False,2639
2640,asid_2640,1,True,False,2640
2641,asid_794,1,True,False,2641
2643,asid_2643,1,True,False,2643
2644,asid_41511,1,True,False,2644
2645,asid_417,2,False,False,2645
2646,asid_2646,4,True,False,2646
2647,asid_76,15,False,False,2647
2648,asid_51183,2,False,True,51183
2651,asid_2651,2,True,False,2651
2652,asid_11273,2,True,False,2652
2653,asid_2714,4,False,False,2653
2654,asid_3577,4,False,True,3577
2655,asid_13710,5,False,False,2655
2656,asid_2656,2,False,False,2656
2658,asid_12571,4,False,False,2658
2659,asid_890,6,False,False,2659
2660,asid_5458,3,False,True,5458
2661,asid_38488,2,False,False,2661
2663,asid_15779,3,False,False,2663
2664,asid_47607,2,False,True,47607
2666,asid_1408,7,False,False,2666
2667,asid_2667,2,True,False,2667
2668,asid_2668,1,True,False,2668
2669,asid_2669,2,False,False,2669
2670,asid_1831,10,False,False,2670
2673,asid_2673,2,False,False,2673
2675,asid_1831,10,False,False,2675
2676,asid_2676,1,True,False,2676
2678,asid_4854,4,True,True,4854
2679,asid_3023,3,True,True,3023
2680,asid_586,3,False,False,2680
2681,asid_28,11,False,False,2681
2682,asid_2682,6,False,False,2682
2684,asid_2684,1,True,False,2684
2685,asid_2759,1,True,False,2685
2686,asid_5383,10,False,True,6000
2687,asid_2687,4,False,False,2687
2688,asid_2688,1,True,False,2688
2690,asid_2690,2,False,False,2690
2691,asid_2691,1,True,False,2691
2692,asid_2692,2,False,False,2692
2693,asid_2693,1,True,False,2693
2694,asid_986,2,False,False,2694
2695,asid_2695,1,True,False,2695
2696,asid_1908,2,False,True,1908
2697,asid_2697,3,False,False,2697
2698,asid_1258,6,False,True,1258
2699,asid_2699,2,True,False,2699
2700,asid_2700,2,True,False,2700
2701,asid_2701,1,True,False,2701
2702,asid_2702,3,True,False,2702
2703,asid_331,8,False,False,2703
2704,asid_411,9,False,False,2704
2705,asid_2705,2,True,False,2705
2706,asid_3434,13,False,True,3434
2707,asid_807,3,False,False,2707
2708,asid_3600,3,False,False,2708
2709,asid_13848,19,False,True,13848
2710,asid_2710,1,True,False,2710
2711,asid_866,3,True,False,2711
2712,asid_2252,2,True,False,2712
2713,asid_612,2,True,False,2713
2714,asid_2714,4,False,False,2714
2715,asid_2715,6,False,False,2715
2716,asid_2716,7,False,False,2716
2717,asid_6362,4,True,False,2717
2718,asid_2718,6,False,False,2718
2719,asid_2719,1,True,False,2719
2720,asid_18217,1,True,False,2720
2721,asid_2721,2,False,False,2721
2722,asid_2722,1,True,False,2722
2723,asid_2723,1,True,False,2723
2724,asid_12541,3,False,True,12541
2725,asid_2725,1,True,False,2725
2726,asid_869,3,True,True,869
2727,asid_117,8,False,False,2727
2728,asid_2728,1,True,False,2728
2729,asid_1356,7,False,False,2729
2730,asid_680,5,False,False,2730
2731,asid_2731,2,True,False,2731
2732,asid_2732,2,False,False,2732
2734,asid_2734,4,False,False,2734
2735,asid_486,4,False,False,2735
2736,asid_2736,1,True,False,2736
2738,asid_5467,6,False,True,5467
2739,asid_2739,3,True,False,2739
2740,asid_910,4,False,False,2740
2741,asid_26382,3,True,False,2741
2742,asid_6442,2,True,True,6442
2743,asid_1090,4,False,False,2743
2745,asid_2745,1,True,False,2745
2746,asid_43,7,False,False,2746
2748,asid_1870,3,False,True,1870
2749,asid_7716,3,True,False,2749
2750,asid_694,1,True,False,2750
2751,asid_690,7,False,True,690
2753,asid_16550,2,True,True,16550
2754,asid_203,10,False,True,190
2755,asid_2755,1,True,False,2755
2756,asid_1756,6,True,False,2756
2758,asid_2758,4,True,False,2758
2760,asid_2760,1,True,False,2760
2763,asid_2763,1,True,False,2763
2764,asid_2764,1,True,False,2764
2765,asid_2765,2,True,False,2765
2766,asid_331,8,False,False,2766
2767,asid_2767,2,True,False,2767
2768,asid_2768,1,True,False,2768
2769,asid_2769,2,True,False,2769
2770,asid_23021,2,False,False,2770
2773,asid_2773,1,True,False,2773
2775,asid_13934,2,False,False,2775
2776,asid_2776,1,True,False,2776
2777,asid_2777,3,False,False,2777
2778,asid_2778,2,True,False,2778
2779,asid_2779,2,False,False,2779
2780,asid_2780,4,True,False,2780
2781,asid_2781,2,True,False,2781
2782,asid_2782,5,False,False,2782
2783,asid_2783,1,True,False,2783
2784,asid_3,13,False,False,2784
2786,asid_2786,2,True,False,2786
2787,asid_2787,3,True,False,2787
2788,asid_2788,1,True,False,2788
2789,asid_2789,3,True,False,2789
2790,asid_4338,2,True,False,2790
2792,asid_2792,1,True,False,2792
2793,asid_2793,2,True,False,2793
2794,asid_1066,2,False,False,2794
2795,asid_2795,1,True,False,2795
2796,asid_795,3,False,False,2796
2797,asid_2797,5,True,False,2797
2798,asid_2798,1,True,False,2798
2799,asid_411,9,False,False,2799
2800,asid_2800,1,True,False,2800
2801,asid_2801,1,True,False,2801
2802,asid_2802,1,True,False,2802
2803,asid_1141,6,True,True,1141
2804,asid_7024,6,False,True,7024
2806,asid_2806,1,True,False,2806
2807,asid_2807,1,True,False,2807
2809,asid_2809,5,False,False,2809
2810,asid_2810,7,False,False,2810
2811,asid_2811,2,True,False,2811
2812,asid_2812,2,False,False,2812
2813,asid_2289,6,False,False,2813
2814,asid_2814,5,False,False,2814
2815,asid_2815,1,True,False,2815
2817,asid_2690,2,True,False,2817
2818,asid_2809,5,False,False,2818
2819,asid_38899,6,False,False,2819
2820,asid_3076,3,False,False,2820
2822,asid_4143,2,True,True,4143
2823,asid_1727,8,False,False,2823
2824,asid_14882,6,False,False,2824
2825,asid_2825,1,True,False,2825
2826,asid_2826,1,True,False,2826
2828,asid_2828,1,True,False,2828
2829,asid_2829,4,True,False,2829
2830,asid_2830,1,True,False,2830
2831,asid_2831,3,True,False,2831
2832,asid_2832,4,False,False,2832
2834,asid_3970,3,False,False,2834
2835,asid_2835,1,True,False,2835
2836,asid_2782,5,False,True,2782
2837,asid_2837,4,False,False,2837
2838,asid_2838,1,True,False,2838
2839,asid_83,2,False,False,2839
2840,asid_2840,1,True,False,2840
2841,asid_2841,1,True,False,2841
2842,asid_5383,10,False,False,2842
2843,asid_676,3,False,False,2843
2844,asid_3141,2,True,False,2844
2845,asid_1224,12,False,False,2845
2846,asid_2846,1,True,False,2846
2847,asid_5310,9,False,True,1668
2848,asid_3240,2,False,False,2848
2849,asid_2849,2,True,False,2849
2850,asid_74,32,False,False,2850
2852,asid_2852,1,True,False,2852
2853,asid_6078,3,True,False,2853
2854,asid_2854,1,True,False,2854
2855,asid_5032,3,False,True,5032
2856,asid_2856,2,True,False,2856
2857,asid_3910,2,True,False,2857
2859,asid_294,6,False,True,294
2860,asid_2860,1,True,False,2860
2861,asid_983,5,False,False,2861
2863,asid_3961,2,True,True,3961
2864,asid_4151,4,True,True,2969
2865,asid_2865,2,True,False,2865
2866,asid_2866,3,True,False,2866
2867,asid_2867,1,True,False,2867
2868,asid_2868,2,True,False,2868
2869,asid_2869,1,True,False,2869
2871,asid_2329,3,False,True,2329
2872,asid_4287,4,True,False,2872
2873,asid_2873,2,True,False,2873
2874,asid_21203,2,False,True,21203
2875,asid_4402,2,True,True,4402
2877,asid_2877,1,True,False,2877
2878,asid_2878,1,True,False,2878
2879,asid_2879,2,True,False,2879
2880,asid_758,2,False,False,2880
2882,asid_2882,1,True,False,2882
2884,asid_2884,3,True,False,2884
2885,asid_10002,2,False,True,10002
2886,asid_1760,2,True,False,2886
2888,asid_2888,1,True,False,2888
2890,asid_506,3,True,False,2890
2891,asid_8486,6,False,False,2891
2892,asid_2682,6,False,False,2892
2893,asid_5310,9,True,True,1668
2894,asid_29209,3,True,True,29209
2895,asid_5466,8,False,True,1231
2896,asid_6800,17,False,False,2896
2898,asid_3456,3,True,False,2898
2900,asid_2900,1,True,False,2900
2901,asid_2901,1,True,False,2901
2902,asid_35927,2,False,True,30288
2903,asid_435,3,False,False,2903
2904,asid_2904,13,False,False,2904
2905,asid_2905,2,True,False,2905
2908,asid_2908,5,False,False,2908
2909,asid_5310,9,False,True,1668
2910,asid_76,15,False,False,2910
2911,asid_872,6,True,True,7905
2913,asid_7202,2,True,True,7202
2916,asid_2374,2,False,False,2916
2917,asid_948,1,True,False,2917
2919,asid_7520,6,False,False,2919
2921,asid_4500,2,False,True,4500
2922,asid_2922,1,True,False,2922
2923,asid_2923,2,True,False,2923
2924,asid_2924,1,True,False,2924
2925,asid_23799,3,False,False,2925
2926,asid_6821,3,True,True,7974
2927,asid_2927,1,True,False,2927
2928,asid_3618,2,True,True,3618
2929,asid_5678,3,True,True,5678
2930,asid_2930,1,True,False,2930
2931,asid_892,2,False,False,2931
2932,asid_30151,4,False,False,2932
2934,asid_1890,4,True,True,1890
2935,asid_632,2,False,True,632
2936,asid_2936,1,True,False,2936
2937,asid_2937,6,False,False,2937
2939,asid_2939,1,True,False,2939
2942,asid_2942,1,True,False,2942
2943,asid_2943,1,True,False,2943
2944,asid_23249,3,True,False,2944
2946,asid_2946,2,True,False,2946
2947,asid_2947,1,True,False,2947
2948,asid_9622,1,True,False,2948
2951,asid_14095,2,False,False,2951
2952,asid_1831,10,False,False,2952
2953,asid_2953,1,True,False,2953
2955,asid_887,3,False,False,2955
2956,asid_2956,1,True,False,2956
2958,asid_2782,5,False,True,2782
2959,asid_2959,1,True,False,2959
2963,asid_1723,2,False,False,2963
2964,asid_2964,1,True,False,2964
2967,asid_2967,4,False,False,2967
2968,asid_19234,2,False,False,2968
2969,asid_4151,4,False,False,2969
2971,asid_2971,1,True,False,2971
2972,asid_5964,5,False,False,2972
2973,asid_3850,3,True,False,2973
2974,asid_2974,1,True,False,2974
2975,asid_2975,2,True,False,2975
2976,asid_226,5,False,False,2976
2978,asid_2978,1,True,False,2978
2979,asid_717,3,False,False,2979
2980,asid_62,13,False,False,2980
2981,asid_2981,2,False,False,2981
2982,asid_977,9,False,False,2982
2983,asid_2983,1,True,False,2983
2984,asid_2984,3,True,False,2984
2985,asid_2985,1,True,False,2985
2986,asid_2986,1,True,False,2986
2987,asid_17367,3,True,True,17367
2988,asid_2988,1,True,False,2988
2990,asid_28635,4,False,False,2990
2991,asid_345,3,False,False,2991
2992,asid_1587,3,False,False,2992
2993,asid_2993,1,True,False,2993
2994,asid_2994,1,True,False,2994
2995,asid_8534,4,False,False,2995
2996,asid_953,5,False,False,2996
2997,asid_1084,7,False,False,2997
2998,asid_7168,2,True,True,7168
2999,asid_841,6,False,False,2999
3001,asid_364,3,False,False,3001
3002,asid_3002,3,True,False,3002
3003,asid_3003,5,False,False,3003
3004,asid_3004,2,False,False,3004
3005,asid_3005,3,True,False,3005
3006,asid_18098,2,False,False,3006
3007,asid_3007,1,True,False,3007
3008,asid_3008,1,True,False,3008
3011,asid_10635,3,False,False,3011
3012,asid_3012,1,True,False,3012
3013,asid_3792,3,False,True,3792
3014,asid_3014,2,True,False,3014
3015,asid_31,10,False,False,3015
3017,asid_1039,5,False,True,1625
3018,asid_3512,7,False,True,1192
3019,asid_3019,4,False,False,3019
3020,asid_3020,1,True,False,3020
3022,asid_680,5,False,True,680
3023,asid_3023,3,False,False,3023
3024,asid_409,6,False,False,3024
3026,asid_3026,2,True,False,3026
3027,asid_2007,1,True,False,3027
3028,asid_3017,1,True,False,3028
3029,asid_3029,1,True,False,3029
3030,asid_3030,7,True,False,3030
3031,asid_775,1,True,False,3031
3033,asid_14781,3,False,True,14781
3034,asid_5310,9,False,True,8577
3036,asid_3036,3,True,False,3036
3038,asid_134,6,False,False,3038
3039,asid_3039,5,True,False,3039
3042,asid_182,5,False,False,3042
3043,asid_3043,1,True,False,3043
3044,asid_3044,2,True,False,3044
