ont_level,class_id,fraction,predictor,n_members,spearman_rho,empirical_p,empirical_fdr,n_strains
npc_pathway,Polyketides,supernatant,a*,87,-0.14035024956002415,0.027944111776447105,0.06520292747837658,275
npc_pathway,Shikimates and Phenylpropanoids,supernatant,a*,28,-0.19315426560110788,0.001996007984031936,0.01397205588822355,275
npc_pathway,Terpenoids,supernatant,a*,187,-0.11244915034188285,0.1157684630738523,0.17045908183632735,275
npc_class,2-pyrone derivatives,supernatant,a*,3,-0.008067857245895996,0.8942115768463074,0.9955818699679293,275
npc_class,3-Spirotetramic acids,supernatant,a*,1,0.08429749179414674,0.22954091816367264,0.7396435199775887,275
npc_class,Abietane diterpenoids,supernatant,a*,1,-0.020557925123975432,0.720558882235529,0.9536368439591406,275
npc_class,Acridone alkaloids,supernatant,a*,6,-0.07022590231095469,0.23552894211576847,0.7396435199775887,275
npc_class,Acyclic monoterpenoids,supernatant,a*,1,-0.04643088568183208,0.3872255489021956,0.7967054396953219,275
npc_class,Acyl phloroglucinols,supernatant,a*,2,-0.07364687330490154,0.5109780439121756,0.8548137370119573,275
npc_class,Aminoacids,supernatant,a*,62,-0.05328294048065552,0.3932135728542914,0.79983215387407,275
npc_class,Aminoglycosides,supernatant,a*,12,-0.06186203514035947,0.249500998003992,0.7569606549612639,275
npc_class,Aminosugars,supernatant,a*,9,-0.05841031707105969,0.3093812375249501,0.7636976047904193,275
npc_class,Anabaenopeptins,supernatant,a*,12,-0.05351608638879536,0.3413173652694611,0.7636976047904193,275
npc_class,Androstane steroids,supernatant,a*,1,0.0682126863958608,0.32934131736526945,0.7636976047904193,275
npc_class,Ansa macrolides,supernatant,a*,4,-0.05867523862140339,0.29141716566866266,0.7636976047904193,275
npc_class,Anthranillic acid derivatives,supernatant,a*,3,-0.048237671877752714,0.3852295409181637,0.7967054396953219,275
npc_class,Anthraquinones and anthrones,supernatant,a*,4,-0.0753764030907503,0.16966067864271456,0.7344200487913063,275
npc_class,Antimycins,supernatant,a*,1,0.0026210341478872315,0.9660678642714571,0.9955818699679293,275
npc_class,Apocarotenoids (β-),supernatant,a*,3,0.09084169195535895,0.3253493013972056,0.7636976047904193,275
npc_class,Aromadendrane sesquiterpenoids,supernatant,a*,1,-0.0027373705317215303,0.9680638722554891,0.9955818699679293,275
npc_class,Ascarosides,supernatant,a*,1,-0.014265572644248404,0.8782435129740519,0.9955818699679293,275
npc_class,Azaphilones,supernatant,a*,3,-0.027588684095531012,0.6347305389221557,0.9295230676857666,275
npc_class,Benzodiazepine alkaloids,supernatant,a*,5,-0.07284440725887886,0.3073852295409182,0.7636976047904193,275
npc_class,Beyerane diterpenoids,supernatant,a*,2,-0.060330630968523744,0.3013972055888224,0.7636976047904193,275
npc_class,Bisabolane sesquiterpenoids,supernatant,a*,4,-0.11741034592192956,0.0658682634730539,0.6550232867598137,275
npc_class,Bisnaphthalenes,supernatant,a*,2,-0.018498120050263824,0.7624750499001997,0.9560465276343864,275
npc_class,Branched fatty acids,supernatant,a*,5,-0.05189521364069128,0.5169660678642715,0.856823390256524,275
npc_class,Cannabinoids,supernatant,a*,2,-0.11557427656443843,0.05189620758483034,0.6475798403193613,275
npc_class,Carbazole alkaloids,supernatant,a*,3,0.0217207782012973,0.6966067864271457,0.9536368439591406,275
npc_class,Carboline alkaloids,supernatant,a*,16,-0.09632670725022363,0.09181636726546906,0.6996839654025283,275
npc_class,Cardenolides,supernatant,a*,4,-0.04131966262928047,0.6487025948103793,0.9364335844440153,275
npc_class,"Carotenoids (C40, β-β)",supernatant,a*,10,-0.036707538732292815,0.5429141716566867,0.8676931850584546,275
npc_class,"Carotenoids (C40, π-Χ)",supernatant,a*,3,-0.03957589221315026,0.6187624750499002,0.9295230676857666,275
npc_class,"Carotenoids (C40, π-π)",supernatant,a*,1,0.003505026267987265,0.9421157684630739,0.9955818699679293,275
npc_class,Caryophyllane sesquiterpenoids,supernatant,a*,2,-0.08262432279758035,0.15568862275449102,0.7145708582834331,275
npc_class,Catechols with side chains,supernatant,a*,2,-0.006264681494869386,0.9441117764471058,0.9955818699679293,275
npc_class,Cephalosporins,supernatant,a*,4,-0.1168247406738261,0.2894211576846307,0.7636976047904193,275
npc_class,Ceramides,supernatant,a*,27,-0.06080147716453647,0.3413173652694611,0.7636976047904193,275
npc_class,Chalcones,supernatant,a*,9,-0.05752632641874152,0.4031936127744511,0.801907296518075,275
npc_class,Cholane steroids,supernatant,a*,5,-0.07504744788315337,0.20958083832335328,0.7344200487913063,275
npc_class,Cholestane steroids,supernatant,a*,9,-0.016786916988331374,0.8343313373253493,0.9825349301397205,275
npc_class,Cinnamic acid amides,supernatant,a*,4,0.05207870517296097,0.8163672654690619,0.9825349301397205,275
npc_class,Cinnamic acids and derivatives,supernatant,a*,1,-0.00010944938631245388,0.9960079840319361,0.9960079840319361,275
npc_class,Cucurbitane triterpenoids,supernatant,a*,2,-0.07244972735927986,0.2215568862275449,0.7344200487913063,275
npc_class,Cyanogenic glycosides,supernatant,a*,3,0.21811558703767922,0.017964071856287425,0.6475798403193613,275
npc_class,Cyclamides,supernatant,a*,9,-0.001915120740890312,0.9820359281437125,0.9955818699679293,275
npc_class,Cyclic peptides,supernatant,a*,221,-0.010665589567525509,0.8303393213572854,0.9825349301397205,275
npc_class,Cyclitols,supernatant,a*,2,-0.05960827140187303,0.6806387225548902,0.9536368439591406,275
npc_class,Cytochalasan alkaloids,supernatant,a*,3,-0.057085485127376594,0.32934131736526945,0.7636976047904193,275
npc_class,DKXanthenes and derivatives,supernatant,a*,1,-0.039510135027925566,0.500998003992016,0.8460249312695365,275
npc_class,Dammarane and Protostane triterpenoids,supernatant,a*,2,-0.06416857421783735,0.27345309381237526,0.7636976047904193,275
npc_class,Depsipeptides,supernatant,a*,27,0.04918900204841176,0.36726546906187624,0.7967054396953219,275
npc_class,Diacylglycerols,supernatant,a*,32,-0.0450864083552119,0.40119760479041916,0.801907296518075,275
npc_class,Dipeptides,supernatant,a*,239,-0.11533077522287297,0.04590818363273453,0.6475798403193613,275
npc_class,Disaccharides,supernatant,a*,4,-0.017955477170669955,0.9600798403193613,0.9955818699679293,275
npc_class,Dolabellane diterpenoids,supernatant,a*,1,0.042940099218588365,0.437125748502994,0.8192302264158552,275
npc_class,Drimane sesquiterpenoids,supernatant,a*,1,0.017023684414994765,0.7465069860279441,0.9560465276343864,275
npc_class,Epothilones,supernatant,a*,1,0.08967667315891466,0.1596806387225549,0.7145708582834331,275
npc_class,Ergostane steroids,supernatant,a*,19,-0.0045076599059461694,0.93812375249501,0.9955818699679293,275
npc_class,Ergot alkaloids,supernatant,a*,1,0.0038771866951627437,0.9500998003992016,0.9955818699679293,275
npc_class,Erythromycins,supernatant,a*,11,-0.030165892501658922,0.7085828343313373,0.9536368439591406,275
npc_class,Farnesane sesquiterpenoids,supernatant,a*,5,-0.014663743111854814,0.7704590818363274,0.9560465276343864,275
npc_class,Fatty acyl carnitines,supernatant,a*,24,-0.0017772135829894975,0.9900199600798403,0.9955818699679293,275
npc_class,Fatty acyl glycosides of mono- and disaccharides,supernatant,a*,57,-0.14193704740197918,0.17964071856287425,0.7344200487913063,275
npc_class,Fatty alcohols,supernatant,a*,46,-0.1266616658492254,0.08582834331337326,0.6996839654025283,275
npc_class,Fatty aldehydes,supernatant,a*,3,-0.14962150449457895,0.2754491017964072,0.7636976047904193,275
npc_class,Fatty nitriles,supernatant,a*,1,0.09227659146286746,0.12574850299401197,0.7040624633086768,275
npc_class,Flavanones,supernatant,a*,2,-0.13165928949501027,0.03992015968063872,0.6475798403193613,275
npc_class,Flavones,supernatant,a*,1,-0.041523594352717505,0.8403193612774451,0.9831187298605404,275
npc_class,Flavonols,supernatant,a*,1,-0.0021782419308402,0.9720558882235529,0.9955818699679293,275
npc_class,Furocoumarins,supernatant,a*,1,-0.1514895704105479,0.03792415169660679,0.6475798403193613,275
npc_class,Fusidane triterpenoids,supernatant,a*,1,-0.11161640888689478,0.5369261477045908,0.8676931850584546,275
npc_class,Glucosinolates,supernatant,a*,1,0.0051481521872731245,0.9421157684630739,0.9955818699679293,275
npc_class,Glycerophosphates,supernatant,a*,12,-0.027528922997028374,0.6387225548902196,0.9295230676857666,275
npc_class,Glycerophosphocholines,supernatant,a*,146,-0.11552292201609876,0.041916167664670656,0.6475798403193613,275
npc_class,Glycerophosphoethanolamines,supernatant,a*,69,-0.07690314762990101,0.20159680638722555,0.7344200487913063,275
npc_class,Glycerophosphoglycerols,supernatant,a*,3,0.027456796032780395,0.626746506986028,0.9295230676857666,275
npc_class,Glycerophosphoinositols,supernatant,a*,2,0.03170136966447045,0.6227544910179641,0.9295230676857666,275
npc_class,Glycerophosphoserines,supernatant,a*,23,-0.14734023830818505,0.10978043912175649,0.7018106643855146,275
npc_class,Glycosyldiacylglycerols,supernatant,a*,2,0.018432404833038728,0.7644710578842315,0.9560465276343864,275
npc_class,Halogenated fatty acids,supernatant,a*,18,0.045078330111652846,0.500998003992016,0.8460249312695365,275
npc_class,Humulane sesquiterpenoids,supernatant,a*,3,-0.10709968385200355,0.05788423153692615,0.6475798403193613,275
npc_class,Hydrocarbons,supernatant,a*,5,0.017960820518738645,0.7644710578842315,0.9560465276343864,275
npc_class,Illudalane sesquiterpenoids,supernatant,a*,1,0.03183983834271804,0.7744510978043913,0.9560465276343864,275
npc_class,Imidazole alkaloids,supernatant,a*,31,-0.10788840483540582,0.06387225548902195,0.6550232867598137,275
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",supernatant,a*,1,-0.018202024293603476,0.7485029940119761,0.9560465276343864,275
npc_class,Iridoids monoterpenoids,supernatant,a*,4,0.034465846032056754,0.530938123752495,0.8676931850584546,275
npc_class,Isocoumarins,supernatant,a*,3,-0.06704249733129457,0.3393213572854291,0.7636976047904193,275
npc_class,Isoflavones,supernatant,a*,7,-0.1943867747612591,0.005988023952095809,0.5359281437125749,275
npc_class,Isoquinoline alkaloids,supernatant,a*,6,-0.02798592077551137,0.6287425149700598,0.9295230676857666,275
npc_class,Jasmonic acids,supernatant,a*,1,-0.05680390063760419,0.45109780439121755,0.8192302264158552,275
npc_class,Jatrophane diterpenoids,supernatant,a*,13,-0.016112633795908948,0.9021956087824351,0.9955818699679293,275
npc_class,Kaurane and Phyllocladane diterpenoids,supernatant,a*,1,-0.026212184421795105,0.7405189620758483,0.9560465276343864,275
npc_class,Labdane diterpenoids,supernatant,a*,11,-0.07914832232191804,0.6007984031936128,0.9270940876866957,275
npc_class,Lactam bearing macrolide lactones,supernatant,a*,2,-0.03483720149895901,0.6167664670658682,0.9295230676857666,275
npc_class,Lactones,supernatant,a*,3,-0.04714809151495918,0.4810379241516966,0.8441743963054285,275
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",supernatant,a*,3,-0.09251290368604045,0.14171656686626746,0.7046462630294966,275
npc_class,Leukotrienes,supernatant,a*,14,-0.15006038490547194,0.01996007984031936,0.6475798403193613,275
npc_class,Linear peptides,supernatant,a*,54,-0.04887106546262369,0.564870259481038,0.8869454074307526,275
npc_class,Lipopeptides,supernatant,a*,62,-0.07063385361068639,0.23552894211576847,0.7396435199775887,275
npc_class,Lupane triterpenoids,supernatant,a*,4,-0.09364478442330658,0.10179640718562874,0.7008291110087518,275
npc_class,Macrolide lactones,supernatant,a*,12,0.02073512016387298,0.720558882235529,0.9536368439591406,275
npc_class,Macrotetrolides,supernatant,a*,3,-0.03258071030841583,0.5588822355289421,0.8853090279617755,275
npc_class,Melithiazole and Myxothiazole derivatives,supernatant,a*,1,-0.005296534374314958,0.9221556886227545,0.9955818699679293,275
npc_class,Menthane monoterpenoids,supernatant,a*,1,-0.04413808764711801,0.9820359281437125,0.9955818699679293,275
npc_class,Merosesquiterpenoids,supernatant,a*,1,0.15490649901258455,0.03592814371257485,0.6475798403193613,275
npc_class,Methyl xanthones,supernatant,a*,1,0.00310031626341835,0.9600798403193613,0.9955818699679293,275
npc_class,Microcolins and mirabimids,supernatant,a*,5,-0.05716399247800638,0.44510978043912175,0.8192302264158552,275
npc_class,Monacolins and Monacolin derivatives,supernatant,a*,1,-0.017223927879383167,0.8982035928143712,0.9955818699679293,275
npc_class,Monoacylglycerols,supernatant,a*,20,-0.1203133204466115,0.05389221556886228,0.6475798403193613,275
npc_class,Monocyclic monoterpenoids,supernatant,a*,1,-0.04053283270108911,0.4530938123752495,0.8192302264158552,275
npc_class,Monomeric stilbenes,supernatant,a*,1,-0.13148906926465323,0.19161676646706588,0.7344200487913063,275
npc_class,Monosaccharides,supernatant,a*,10,-0.12151467066732062,0.041916167664670656,0.6475798403193613,275
npc_class,N-acyl amines,supernatant,a*,105,-0.009365569371916536,0.8522954091816367,0.990655053529305,275
npc_class,N-acyl ethanolamines (endocannabinoids),supernatant,a*,11,-0.04287585470701942,0.4291417165668663,0.8192302264158552,275
npc_class,Naphthoquinones,supernatant,a*,1,-0.05327010578100449,0.4291417165668663,0.8192302264158552,275
npc_class,Neutral glycosphingolipids,supernatant,a*,48,-0.04325437811950033,0.500998003992016,0.8460249312695365,275
npc_class,Nitro fatty acids,supernatant,a*,1,0.17591439985633064,0.005988023952095809,0.5359281437125749,275
npc_class,Noreudesmane sesquiterpenoids,supernatant,a*,1,-0.09571780346480557,0.19161676646706588,0.7344200487913063,275
npc_class,Oleanane triterpenoids,supernatant,a*,12,-0.06987853783791584,0.3313373253493014,0.7636976047904193,275
npc_class,Open-chain polyketides,supernatant,a*,107,-0.10665185655347512,0.14171656686626746,0.7046462630294966,275
npc_class,Other Octadecanoids,supernatant,a*,2,-0.008203480001996014,0.9441117764471058,0.9955818699679293,275
npc_class,Other indole diketopiperazine alkaloids,supernatant,a*,5,0.010165893968133468,0.8662674650698603,0.9955818699679293,275
npc_class,Oxidized glycerophospholipids,supernatant,a*,31,-0.05842474250598656,0.5389221556886228,0.8676931850584546,275
npc_class,Oxygenated hydrocarbons,supernatant,a*,1,-0.07905893024376273,0.21956087824351297,0.7344200487913063,275
npc_class,Penicillins,supernatant,a*,3,-0.013623380744929473,0.7884231536926147,0.9666283870614933,275
npc_class,Phenazine alkaloids,supernatant,a*,3,-0.12261908196532129,0.10179640718562874,0.7008291110087518,275
npc_class,Phenoxazine alkaloids,supernatant,a*,1,-0.11490270504768253,0.0718562874251497,0.6769618657421997,275
npc_class,Phenylalanine-derived alkaloids,supernatant,a*,4,0.09002625429156694,0.11976047904191617,0.7040624633086768,275
npc_class,Phenylethylamines,supernatant,a*,6,-0.01985343758114306,0.8223552894211577,0.9825349301397205,275
npc_class,Phosphosphingolipids,supernatant,a*,29,-0.05954742989091835,0.2834331337325349,0.7636976047904193,275
npc_class,Phytoprostanes,supernatant,a*,1,-0.016159274401625165,0.8183632734530938,0.9825349301397205,275
npc_class,Pimarane and Isopimarane diterpenoids,supernatant,a*,3,-0.15555226936719713,0.11776447105788423,0.7040624633086768,275
npc_class,Pinane monoterpenoids,supernatant,a*,5,0.05323100891491881,0.35528942115768464,0.785145757866982,275
npc_class,Piperidine alkaloids,supernatant,a*,5,0.001313868613138688,0.9860279441117764,0.9955818699679293,275
npc_class,Polyamines,supernatant,a*,22,-0.07244049508092673,0.24750499001996007,0.7569606549612639,275
npc_class,Polyene macrolides,supernatant,a*,8,-0.06761201350220711,0.3373253493013972,0.7636976047904193,275
npc_class,Polyether ionophores,supernatant,a*,1,0.006849013600414867,0.908183632734531,0.9955818699679293,275
npc_class,Polysaccharides,supernatant,a*,5,-0.03834398975960851,0.7245508982035929,0.9536368439591406,275
npc_class,Prenyl quinone meroterpenoids,supernatant,a*,8,-0.003856784282046089,0.9560878243512974,0.9955818699679293,275
npc_class,Primary amides,supernatant,a*,21,-0.024867141744323577,0.7005988023952096,0.9536368439591406,275
npc_class,Prostaglandins,supernatant,a*,1,-0.07505715490351085,0.47904191616766467,0.8441743963054285,275
npc_class,Purine alkaloids,supernatant,a*,21,-0.07319407980150604,0.18962075848303392,0.7344200487913063,275
npc_class,Purine nucleosides,supernatant,a*,31,-0.1783399209486167,0.20958083832335328,0.7344200487913063,275
npc_class,Purine nucleotides,supernatant,a*,3,-0.12336042354207176,0.09381237524950099,0.6996839654025283,275
npc_class,Pyrazine and Piperazine alkaloids,supernatant,a*,1,-0.10490349384033931,0.09181636726546906,0.6996839654025283,275
npc_class,Pyridine alkaloids,supernatant,a*,27,-0.08882548108825482,0.1317365269461078,0.7040624633086768,275
npc_class,Pyrimidine nucleosides,supernatant,a*,11,-0.13099448948385797,0.05788423153692615,0.6475798403193613,275
npc_class,Pyrrole alkaloids,supernatant,a*,6,0.123512376164803,0.2554890219560878,0.7622089155023286,275
npc_class,Pyrrolidine alkaloids,supernatant,a*,2,-0.06371487476696762,0.37325349301397204,0.7967054396953219,275
npc_class,Pyrrolizidine alkaloids,supernatant,a*,1,0.1804767205082212,0.043912175648702596,0.6475798403193613,275
npc_class,Pyrroloindole alkaloids,supernatant,a*,3,-0.07458584576324978,0.2874251497005988,0.7636976047904193,275
npc_class,Pyrroloquinoline alkaloids,supernatant,a*,1,-0.05559911102364413,0.37524950099800397,0.7967054396953219,275
npc_class,Quinazoline alkaloids,supernatant,a*,8,-0.038125270476904886,0.4930139720558882,0.8460249312695365,275
npc_class,Quinolizidine alkaloids,supernatant,a*,4,0.04508756239000608,0.4111776447105788,0.808799982452677,275
npc_class,Resin glycosides,supernatant,a*,1,-0.021339520745279623,0.7005988023952096,0.9536368439591406,275
npc_class,RiPPs,supernatant,a*,1,0.09056474216671113,0.12974051896207583,0.7040624633086768,275
npc_class,Rotenoids,supernatant,a*,1,-0.12339405293789013,0.08782435129740519,0.6996839654025283,275
npc_class,Scalarane sesterterpenoids,supernatant,a*,3,-0.10181943334863419,0.32934131736526945,0.7636976047904193,275
npc_class,Secoiridoid monoterpenoids,supernatant,a*,1,-0.02986733083021058,0.5828343313373253,0.9071943070380977,275
npc_class,Serrulatane and Biflorane diterpenoids,supernatant,a*,1,0.08044634533881752,0.15568862275449102,0.7145708582834331,275
npc_class,Shikimic acids and derivatives,supernatant,a*,5,-0.03583819699595499,0.7145708582834331,0.9536368439591406,275
npc_class,Simple coumarins,supernatant,a*,5,-0.08946544500474356,0.13373253493013973,0.7040624633086768,275
npc_class,Simple diketopiperazine alkaloids,supernatant,a*,6,-0.08943942759874214,0.10578842315369262,0.7013380646115178,275
npc_class,Simple indole alkaloids,supernatant,a*,11,0.007142898358385486,0.9820359281437125,0.9955818699679293,275
npc_class,Simple phenolic acids,supernatant,a*,8,0.02544992931536887,0.7145708582834331,0.9536368439591406,275
npc_class,Sphingoid bases,supernatant,a*,63,0.05958512449150344,0.29740518962075846,0.7636976047904193,275
npc_class,Spirotetronate macrolides,supernatant,a*,1,-0.10632295663714264,0.19161676646706588,0.7344200487913063,275
npc_class,Steroidal alkaloids,supernatant,a*,9,-0.035662560226190826,0.6706586826347305,0.9536368439591406,275
npc_class,Straight chain fatty acids,supernatant,a*,3,0.025476472115634304,0.7245508982035929,0.9536368439591406,275
npc_class,Streptogramins,supernatant,a*,1,-0.11134787130036183,0.43912175648702595,0.8192302264158552,275
npc_class,Terpenoid alkaloids,supernatant,a*,6,-0.05673350451516117,0.37924151696606784,0.7967054396953219,275
npc_class,Tetracyclic diterpenoids,supernatant,a*,8,-0.04725426271602087,0.44510978043912175,0.8192302264158552,275
npc_class,Tigliane diterpenoids,supernatant,a*,1,-0.01444851562274604,0.8343313373253493,0.9825349301397205,275
npc_class,Triacylglycerols,supernatant,a*,7,-0.07449236894492371,0.21357285429141717,0.7344200487913063,275
npc_class,Tricyclic guanidine alkaloids,supernatant,a*,5,-0.01735899137358989,0.7724550898203593,0.9560465276343864,275
npc_class,Tripeptides,supernatant,a*,742,0.16655953376994317,0.15169660678642716,0.7145708582834331,275
npc_class,Tropane alkaloids,supernatant,a*,6,-0.1603456334208477,0.03592814371257485,0.6475798403193613,275
npc_class,Unsaturated fatty acids,supernatant,a*,14,-0.1044389948356943,0.19760479041916168,0.7344200487913063,275
npc_class,Ursane and Taraxastane triterpenoids,supernatant,a*,1,-0.06648158685514516,0.2934131736526946,0.7636976047904193,275
npc_class,Valerenane sesquiterpenoids,supernatant,a*,1,-0.04842663683418809,0.46506986027944114,0.8324750499001996,275
npc_class,Wax monoesters,supernatant,a*,38,-0.10379446640316212,0.21756487025948104,0.7344200487913063,275
classyfire_class,5'-deoxyribonucleosides,supernatant,a*,10,-0.15026225440697039,0.25948103792415167,0.5726478078326106,275
classyfire_class,Alkyl halides,supernatant,a*,2,-0.1475582448491848,0.011976047904191617,0.2980705256154358,275
classyfire_class,"Allyl-type 1,3-dipolar organic compounds",supernatant,a*,4,0.012948270390352262,0.8283433133732535,0.9547221346780125,275
classyfire_class,Anthracenes,supernatant,a*,1,-0.08409626268995526,0.1497005988023952,0.49820359281437127,275
classyfire_class,Aryl halides,supernatant,a*,10,-0.012282969331525334,0.8502994011976048,0.9547221346780125,275
classyfire_class,Azacyclic compounds,supernatant,a*,5,-0.08358443207062694,0.15568862275449102,0.49820359281437127,275
classyfire_class,Azoles,supernatant,a*,16,-0.050014713943625416,0.5109780439121756,0.7432407911449826,275
classyfire_class,Benzazepines,supernatant,a*,1,-0.04627554347764139,0.45708582834331335,0.7238855622089155,275
classyfire_class,Benzene and substituted derivatives,supernatant,a*,98,-0.05530769452698999,0.30538922155688625,0.6107784431137725,275
classyfire_class,Benzopyrans,supernatant,a*,2,-0.11051620583147502,0.0718562874251497,0.4180729450190528,275
classyfire_class,Biotin and derivatives,supernatant,a*,3,-0.005522674242524687,0.9041916167664671,0.9808180249670152,275
classyfire_class,Boronic acid derivatives,supernatant,a*,2,0.06468741015657577,0.45708582834331335,0.7238855622089155,275
classyfire_class,Carboxylic acids and derivatives,supernatant,a*,1619,0.07622111306655895,0.4750499001996008,0.7238855622089155,275
classyfire_class,Cinnamaldehydes,supernatant,a*,1,-0.00010944938631245388,0.9960079840319361,0.9960079840319361,275
classyfire_class,Cinnamic acids and derivatives,supernatant,a*,1,-0.021283298971931066,0.6706586826347305,0.8416108958553481,275
classyfire_class,Coumarins and derivatives,supernatant,a*,1,-0.15229739476645224,0.03792415169660679,0.4180729450190528,275
classyfire_class,Diazines,supernatant,a*,9,-0.06805285479357205,0.3872255489021956,0.7080695751354434,275
classyfire_class,Fatty Acyls,supernatant,a*,346,-0.1136989700239462,0.12375249500998003,0.49500998003992014,275
classyfire_class,Flavonoids,supernatant,a*,2,-0.1336274969721217,0.03992015968063872,0.4180729450190528,275
classyfire_class,Glycerolipids,supernatant,a*,44,-0.08892588211534581,0.1437125748502994,0.49820359281437127,275
classyfire_class,Glycerophospholipids,supernatant,a*,241,-0.11081907619514728,0.06986027944111776,0.4180729450190528,275
classyfire_class,Heteroaromatic compounds,supernatant,a*,7,0.05180750699633595,0.40718562874251496,0.7238855622089155,275
classyfire_class,Imidazopyrimidines,supernatant,a*,3,-0.09914808569124335,0.11776447105788423,0.49500998003992014,275
classyfire_class,Imidolactams,supernatant,a*,1,0.07373651870202247,0.48902195608782434,0.7278466323167618,275
classyfire_class,Indanes,supernatant,a*,1,0.0321479658105508,0.7744510978043913,0.935186231310963,275
classyfire_class,Indoles and derivatives,supernatant,a*,14,-0.06474769914312918,0.2375249500998004,0.5611633875106928,275
classyfire_class,Isoflavonoids,supernatant,a*,7,-0.2087452756700615,0.005988023952095809,0.2980705256154358,275
classyfire_class,Lactones,supernatant,a*,1,-0.14324343545244592,0.14171656686626746,0.49820359281437127,275
classyfire_class,Macrolides and analogues,supernatant,a*,8,-0.031118548224228985,0.6467065868263473,0.8416108958553481,275
classyfire_class,Naphthalenes,supernatant,a*,4,-0.004582095150168752,0.936127744510978,0.9915407280676742,275
classyfire_class,Organic carbonic acids and derivatives,supernatant,a*,5,-0.05282190358039296,0.3333333333333333,0.6274509803921569,275
classyfire_class,Organic metal salts,supernatant,a*,1,-0.0029168229422117144,0.9760479041916168,0.9915407280676742,275
classyfire_class,Organic phosphonic acids and derivatives,supernatant,a*,3,0.0672306050027408,0.24550898203592814,0.5611633875106928,275
classyfire_class,Organic phosphoric acids and derivatives,supernatant,a*,3,-0.10970947174057302,0.06187624750499002,0.4180729450190528,275
classyfire_class,Organic sulfonic acids and derivatives,supernatant,a*,3,-0.0022688324052969906,0.9700598802395209,0.9915407280676742,275
classyfire_class,Organic sulfuric acids and derivatives,supernatant,a*,1,0.05250910426984729,0.46706586826347307,0.7238855622089155,275
classyfire_class,Organochlorides,supernatant,a*,1,0.06629520949804613,0.2774451097804391,0.5810314854162643,275
classyfire_class,Organonitrogen compounds,supernatant,a*,68,0.018866737832145646,0.7624750499001997,0.935186231310963,275
classyfire_class,Organooxygen compounds,supernatant,a*,109,-0.1841406768414068,0.013972055888223553,0.2980705256154358,275
classyfire_class,Oxazinanes,supernatant,a*,1,0.0783013059642414,0.23552894211576847,0.5611633875106928,275
classyfire_class,Peptidomimetics,supernatant,a*,24,-0.015992046387612025,0.7904191616766467,0.9367930805056554,275
classyfire_class,Phenanthrenes and derivatives,supernatant,a*,1,-0.05327010578100449,0.4291417165668663,0.7238855622089155,275
classyfire_class,Phenol ethers,supernatant,a*,12,-0.06635526961137879,0.2435129740518962,0.5611633875106928,275
classyfire_class,Phenols,supernatant,a*,3,0.05735264418222211,0.9520958083832335,0.9915407280676742,275
classyfire_class,Phosphacyclic compounds,supernatant,a*,1,-0.040318403849514114,0.4530938123752495,0.7238855622089155,275
classyfire_class,Piperidines,supernatant,a*,4,-0.03915236709159719,0.6706586826347305,0.8416108958553481,275
classyfire_class,Polypeptides,supernatant,a*,9,0.159976919304117,0.027944111776447105,0.4180729450190528,275
classyfire_class,Prenol lipids,supernatant,a*,90,-0.10943077233778602,0.0718562874251497,0.4180729450190528,275
classyfire_class,Pteridines and derivatives,supernatant,a*,3,-0.12370791379360088,0.10179640718562874,0.46535500427716,275
classyfire_class,Purine nucleosides,supernatant,a*,11,-0.2158039606191362,0.059880239520958084,0.4180729450190528,275
classyfire_class,Purine nucleotides,supernatant,a*,3,-0.12339707904321341,0.09381237524950099,0.46184553968985104,275
classyfire_class,Pyrimidine nucleosides,supernatant,a*,1,-0.019001000837156886,0.846307385229541,0.9547221346780125,275
classyfire_class,Quinolines and derivatives,supernatant,a*,4,-0.030523083882803535,0.6107784431137725,0.8316983055166264,275
classyfire_class,Saccharolipids,supernatant,a*,11,-0.11232712736607936,0.08782435129740519,0.46184553968985104,275
classyfire_class,Saturated hydrocarbons,supernatant,a*,1,0.030063200751974516,0.6686626746506986,0.8416108958553481,275
classyfire_class,Sphingolipids,supernatant,a*,79,-0.039119471452064285,0.5788423153692615,0.8053458300789724,275
classyfire_class,Steroids and steroid derivatives,supernatant,a*,43,-0.09013819566659939,0.20159680638722555,0.5611633875106928,275
classyfire_class,Stilbenes,supernatant,a*,1,-0.1315438859490055,0.19161676646706588,0.5611633875106928,275
classyfire_class,Sulfonyls,supernatant,a*,1,0.07076002390898335,0.2315369261477046,0.5611633875106928,275
classyfire_class,Tetrapyrroles and derivatives,supernatant,a*,5,0.09233680085423583,0.281437125748503,0.5810314854162643,275
classyfire_class,Thiocarboxylic acids and derivatives,supernatant,a*,1,-0.07933820682509429,0.21357285429141717,0.5611633875106928,275
classyfire_class,Thioethers,supernatant,a*,1,-0.06063907063769993,0.3273453093812375,0.6274509803921569,275
classyfire_class,Thiophenol ethers,supernatant,a*,1,-0.03524691189229022,0.5528942115768463,0.7863384342426258,275
classyfire_class,Triazines,supernatant,a*,4,-0.008798361270592324,0.8702594810379242,0.9602863239039163,275
