ont_level,class_id,fraction,predictor,n_members,spearman_rho,empirical_p,empirical_fdr,n_strains
npc_pathway,Polyketides,supernatant,C*,87,-0.09887712414529304,0.09780439121756487,0.23286759813705923,275
npc_pathway,Shikimates and Phenylpropanoids,supernatant,C*,28,-0.14257118952136408,0.017964071856287425,0.12574850299401197,275
npc_pathway,Terpenoids,supernatant,C*,187,-0.06766798418972333,0.3213572854291417,0.49367930805056554,275
npc_class,2-pyrone derivatives,supernatant,C*,3,0.014632007155015723,0.7784431137724551,0.9951509410557416,275
npc_class,3-Spirotetramic acids,supernatant,C*,1,0.0672200384004544,0.3153692614770459,0.9069553201289728,275
npc_class,Abietane diterpenoids,supernatant,C*,1,-0.0008909123323851117,0.9840319361277445,0.9951509410557416,275
npc_class,Acridone alkaloids,supernatant,C*,6,-0.061767981304636364,0.31736526946107785,0.9069553201289728,275
npc_class,Acyclic monoterpenoids,supernatant,C*,1,-0.006048299846110372,0.9221556886227545,0.9951509410557416,275
npc_class,Acyl phloroglucinols,supernatant,C*,2,-0.04564945427403607,0.6467065868263473,0.9951509410557416,275
npc_class,Aminoacids,supernatant,C*,62,-0.025713626265831912,0.6746506986027944,0.9951509410557416,275
npc_class,Aminoglycosides,supernatant,C*,12,-0.002482328842214585,0.9620758483033932,0.9951509410557416,275
npc_class,Aminosugars,supernatant,C*,9,-0.011805198926747643,0.8423153692614771,0.9951509410557416,275
npc_class,Anabaenopeptins,supernatant,C*,12,-0.07030037811973018,0.2215568862275449,0.9069553201289728,275
npc_class,Androstane steroids,supernatant,C*,1,0.06741761691332651,0.3093812375249501,0.9069553201289728,275
npc_class,Ansa macrolides,supernatant,C*,4,-0.0638337412882949,0.25349301397205587,0.9069553201289728,275
npc_class,Anthranillic acid derivatives,supernatant,C*,3,-0.011838839580116622,0.8622754491017964,0.9951509410557416,275
npc_class,Anthraquinones and anthrones,supernatant,C*,4,-0.020997675195569235,0.6926147704590818,0.9951509410557416,275
npc_class,Antimycins,supernatant,C*,1,-0.020557267163894465,0.7624750499001997,0.9951509410557416,275
npc_class,Apocarotenoids (β-),supernatant,C*,3,0.10131293171318095,0.22554890219560877,0.9069553201289728,275
npc_class,Aromadendrane sesquiterpenoids,supernatant,C*,1,0.018170854851273767,0.7524950099800399,0.9951509410557416,275
npc_class,Ascarosides,supernatant,C*,1,0.04634991799261484,0.5748502994011976,0.9951509410557416,275
npc_class,Azaphilones,supernatant,C*,3,-0.02885350805448324,0.6427145708582834,0.9951509410557416,275
npc_class,Benzodiazepine alkaloids,supernatant,C*,5,-0.044822134387351796,0.5528942115768463,0.9951509410557416,275
npc_class,Beyerane diterpenoids,supernatant,C*,2,-0.04490580190992756,0.42714570858283435,0.9655213382758293,275
npc_class,Bisabolane sesquiterpenoids,supernatant,C*,4,-0.07667695681024783,0.18762475049900199,0.9069553201289728,275
npc_class,Bisnaphthalenes,supernatant,C*,2,-0.04997443113958203,0.4491017964071856,0.9655213382758293,275
npc_class,Branched fatty acids,supernatant,C*,5,-0.003328236346325843,0.9700598802395209,0.9951509410557416,275
npc_class,Cannabinoids,supernatant,C*,2,-0.10145985401459856,0.09580838323353294,0.9069553201289728,275
npc_class,Carbazole alkaloids,supernatant,C*,3,0.022893891800023103,0.6846307385229541,0.9951509410557416,275
npc_class,Carboline alkaloids,supernatant,C*,16,-0.08313897464008539,0.1497005988023952,0.9069553201289728,275
npc_class,Cardenolides,supernatant,C*,4,-0.02392546315771045,0.7644710578842315,0.9951509410557416,275
npc_class,"Carotenoids (C40, β-β)",supernatant,C*,10,-0.029913735899137386,0.6347305389221557,0.9951509410557416,275
npc_class,"Carotenoids (C40, π-Χ)",supernatant,C*,3,0.0023871209716972777,0.9800399201596807,0.9951509410557416,275
npc_class,"Carotenoids (C40, π-π)",supernatant,C*,1,-0.003720715577015252,0.9560878243512974,0.9951509410557416,275
npc_class,Caryophyllane sesquiterpenoids,supernatant,C*,2,-0.06979029444638905,0.2435129740518962,0.9069553201289728,275
npc_class,Catechols with side chains,supernatant,C*,2,-0.02325323750223259,0.8363273453093812,0.9951509410557416,275
npc_class,Cephalosporins,supernatant,C*,4,-0.10590756522177422,0.2774451097804391,0.9069553201289728,275
npc_class,Ceramides,supernatant,C*,27,-0.04775453679928449,0.42115768463073855,0.9655213382758293,275
npc_class,Chalcones,supernatant,C*,9,-0.028684688843368625,0.6726546906187625,0.9951509410557416,275
npc_class,Cholane steroids,supernatant,C*,5,-0.06672731251298306,0.2634730538922156,0.9069553201289728,275
npc_class,Cholestane steroids,supernatant,C*,9,0.014856937838565001,0.8263473053892215,0.9951509410557416,275
npc_class,Cinnamic acid amides,supernatant,C*,4,0.06744698652664374,0.6327345309381237,0.9951509410557416,275
npc_class,Cinnamic acids and derivatives,supernatant,C*,1,-0.020968678261026073,0.7624750499001997,0.9951509410557416,275
npc_class,Cucurbitane triterpenoids,supernatant,C*,2,-0.06236346325841723,0.2754491017964072,0.9069553201289728,275
npc_class,Cyanogenic glycosides,supernatant,C*,3,0.21368582192428584,0.013972055888223553,0.9069553201289728,275
npc_class,Cyclamides,supernatant,C*,9,0.022641585643807166,0.7345309381237525,0.9951509410557416,275
npc_class,Cyclic peptides,supernatant,C*,221,-0.0071705951934451,0.8882235528942116,0.9951509410557416,275
npc_class,Cyclitols,supernatant,C*,2,-0.009664304700549802,0.9121756487025948,0.9951509410557416,275
npc_class,Cytochalasan alkaloids,supernatant,C*,3,-0.052227575661406206,0.36926147704590817,0.9410193697112815,275
npc_class,DKXanthenes and derivatives,supernatant,C*,1,-0.055363120142601835,0.34930139720558884,0.9332082104447821,275
npc_class,Dammarane and Protostane triterpenoids,supernatant,C*,2,-0.0747537981242733,0.1936127744510978,0.9069553201289728,275
npc_class,Depsipeptides,supernatant,C*,27,0.03368685265860765,0.564870259481038,0.9951509410557416,275
npc_class,Diacylglycerols,supernatant,C*,32,-0.016936614638931348,0.7764471057884231,0.9951509410557416,275
npc_class,Dipeptides,supernatant,C*,239,-0.10872681111335507,0.06786427145708583,0.9069553201289728,275
npc_class,Disaccharides,supernatant,C*,4,0.027498651733744536,0.8602794411177644,0.9951509410557416,275
npc_class,Dolabellane diterpenoids,supernatant,C*,1,0.04007223483446025,0.4530938123752495,0.9655213382758293,275
npc_class,Drimane sesquiterpenoids,supernatant,C*,1,0.02790944332411506,0.6227544910179641,0.9951509410557416,275
npc_class,Epothilones,supernatant,C*,1,0.06732676639409127,0.29141716566866266,0.9069553201289728,275
npc_class,Ergostane steroids,supernatant,C*,19,0.004303972764778863,0.9461077844311377,0.9951509410557416,275
npc_class,Ergot alkaloids,supernatant,C*,1,0.009813641647704215,0.8602794411177644,0.9951509410557416,275
npc_class,Erythromycins,supernatant,C*,11,-0.00837367646634546,0.9141716566866267,0.9951509410557416,275
npc_class,Farnesane sesquiterpenoids,supernatant,C*,5,-0.04095784887914372,0.44510978043912175,0.9655213382758293,275
npc_class,Fatty acyl carnitines,supernatant,C*,24,0.026245636305934628,0.6646706586826348,0.9951509410557416,275
npc_class,Fatty acyl glycosides of mono- and disaccharides,supernatant,C*,57,-0.11168171720377368,0.32335329341317365,0.9069553201289728,275
npc_class,Fatty alcohols,supernatant,C*,46,-0.07249992787282537,0.281437125748503,0.9069553201289728,275
npc_class,Fatty aldehydes,supernatant,C*,3,-0.09883765915429304,0.48303393213572854,0.990655053529305,275
npc_class,Fatty nitriles,supernatant,C*,1,0.08423532323163267,0.17165668662674652,0.9069553201289728,275
npc_class,Flavanones,supernatant,C*,2,-0.07383403469839647,0.25349301397205587,0.9069553201289728,275
npc_class,Flavones,supernatant,C*,1,-0.018050456212456677,0.8902195608782435,0.9951509410557416,275
npc_class,Flavonols,supernatant,C*,1,-0.0017223979241213156,0.9840319361277445,0.9951509410557416,275
npc_class,Furocoumarins,supernatant,C*,1,-0.14374772799399904,0.03792415169660679,0.9069553201289728,275
npc_class,Fusidane triterpenoids,supernatant,C*,1,-0.04387470994653647,0.8183632734530938,0.9951509410557416,275
npc_class,Glucosinolates,supernatant,C*,1,0.007078276494203006,0.9461077844311377,0.9951509410557416,275
npc_class,Glycerophosphates,supernatant,C*,12,0.007234644124520356,0.9021956087824351,0.9951509410557416,275
npc_class,Glycerophosphocholines,supernatant,C*,146,-0.11326043680216963,0.043912175648702596,0.9069553201289728,275
npc_class,Glycerophosphoethanolamines,supernatant,C*,69,-0.04102997605377801,0.499001996007984,0.9951509410557416,275
npc_class,Glycerophosphoglycerols,supernatant,C*,3,0.026954283592542556,0.6447105788423154,0.9951509410557416,275
npc_class,Glycerophosphoinositols,supernatant,C*,2,0.03406010104351335,0.6147704590818364,0.9951509410557416,275
npc_class,Glycerophosphoserines,supernatant,C*,23,-0.09255936066472403,0.32934131736526945,0.9069553201289728,275
npc_class,Glycosyldiacylglycerols,supernatant,C*,2,-0.011193604823749075,0.8263473053892215,0.9951509410557416,275
npc_class,Halogenated fatty acids,supernatant,C*,18,0.056436340555667756,0.37325349301397204,0.9410193697112815,275
npc_class,Humulane sesquiterpenoids,supernatant,C*,3,-0.06181302432880887,0.2774451097804391,0.9069553201289728,275
npc_class,Hydrocarbons,supernatant,C*,5,0.026111768269813315,0.6866267465069861,0.9951509410557416,275
npc_class,Illudalane sesquiterpenoids,supernatant,C*,1,0.020676276319945952,0.8263473053892215,0.9951509410557416,275
npc_class,Imidazole alkaloids,supernatant,C*,31,-0.058555148437725385,0.31736526946107785,0.9069553201289728,275
npc_class,"Indole diketopiperazine alkaloids (L-Trp, L-Trp)",supernatant,C*,1,-0.022001109028080737,0.6866267465069861,0.9951509410557416,275
npc_class,Iridoids monoterpenoids,supernatant,C*,4,0.05327258490672531,0.36127744510978044,0.9410193697112815,275
npc_class,Isocoumarins,supernatant,C*,3,-0.028572747468336192,0.6706586826347305,0.9951509410557416,275
npc_class,Isoflavones,supernatant,C*,7,-0.15195983958916362,0.01996007984031936,0.9069553201289728,275
npc_class,Isoquinoline alkaloids,supernatant,C*,6,-0.025891347624130832,0.6487025948103793,0.9951509410557416,275
npc_class,Jasmonic acids,supernatant,C*,1,-0.05667811084504201,0.40718562874251496,0.9655213382758293,275
npc_class,Jatrophane diterpenoids,supernatant,C*,13,0.020057124722310384,0.8483033932135728,0.9951509410557416,275
npc_class,Kaurane and Phyllocladane diterpenoids,supernatant,C*,1,-0.038763474085274675,0.5768463073852296,0.9951509410557416,275
npc_class,Labdane diterpenoids,supernatant,C*,11,-0.04090534029600992,0.716566866267465,0.9951509410557416,275
npc_class,Lactam bearing macrolide lactones,supernatant,C*,2,-0.0006060443234289148,0.998003992015968,0.9980039920159679,275
npc_class,Lactones,supernatant,C*,3,-0.01943048382908745,0.7504990019960079,0.9951509410557416,275
npc_class,"Lanostane, Tirucallane and Euphane triterpenoids",supernatant,C*,3,-0.089826750324018,0.14570858283433133,0.9069553201289728,275
npc_class,Leukotrienes,supernatant,C*,14,-0.13133904465484697,0.031936127744510975,0.9069553201289728,275
npc_class,Linear peptides,supernatant,C*,54,-0.035723147052883646,0.6227544910179641,0.9951509410557416,275
npc_class,Lipopeptides,supernatant,C*,62,-0.05173653385649578,0.3712574850299401,0.9410193697112815,275
npc_class,Lupane triterpenoids,supernatant,C*,4,-0.08543382212506667,0.16367265469061876,0.9069553201289728,275
npc_class,Macrolide lactones,supernatant,C*,12,0.0757560370445169,0.16966067864271456,0.9069553201289728,275
npc_class,Macrotetrolides,supernatant,C*,3,0.010575574853581843,0.8363273453093812,0.9951509410557416,275
npc_class,Melithiazole and Myxothiazole derivatives,supernatant,C*,1,0.027087973599285487,0.6287425149700598,0.9951509410557416,275
npc_class,Menthane monoterpenoids,supernatant,C*,1,-0.031201061957445493,0.8602794411177644,0.9951509410557416,275
npc_class,Merosesquiterpenoids,supernatant,C*,1,0.16105808106645667,0.029940119760479042,0.9069553201289728,275
npc_class,Methyl xanthones,supernatant,C*,1,-0.004512278648786809,0.9461077844311377,0.9951509410557416,275
npc_class,Microcolins and mirabimids,supernatant,C*,5,-0.03572259064804879,0.5808383233532934,0.9951509410557416,275
npc_class,Monacolins and Monacolin derivatives,supernatant,C*,1,-0.01584645222527764,0.872255489021956,0.9951509410557416,275
npc_class,Monoacylglycerols,supernatant,C*,20,-0.06924670378811922,0.25349301397205587,0.9069553201289728,275
npc_class,Monocyclic monoterpenoids,supernatant,C*,1,-0.007547202005031018,0.8862275449101796,0.9951509410557416,275
npc_class,Monomeric stilbenes,supernatant,C*,1,-0.05672315093226814,0.5808383233532934,0.9951509410557416,275
npc_class,Monosaccharides,supernatant,C*,10,-0.08626640893222935,0.1497005988023952,0.9069553201289728,275
npc_class,N-acyl amines,supernatant,C*,105,0.019154669513285812,0.7365269461077845,0.9951509410557416,275
npc_class,N-acyl ethanolamines (endocannabinoids),supernatant,C*,11,-0.034454862814113876,0.5389221556886228,0.9951509410557416,275
npc_class,Naphthoquinones,supernatant,C*,1,-0.06925113751530589,0.2654690618762475,0.9069553201289728,275
npc_class,Neutral glycosphingolipids,supernatant,C*,48,-0.042325380110210316,0.48303393213572854,0.990655053529305,275
npc_class,Nitro fatty acids,supernatant,C*,1,0.1656837151271519,0.005988023952095809,0.9069553201289728,275
npc_class,Noreudesmane sesquiterpenoids,supernatant,C*,1,-0.08314399922688208,0.24151696606786427,0.9069553201289728,275
npc_class,Oleanane triterpenoids,supernatant,C*,12,-0.06530509794870315,0.3393213572854291,0.9202806508195729,275
npc_class,Open-chain polyketides,supernatant,C*,107,-0.07666945558408586,0.23552894211576847,0.9069553201289728,275
npc_class,Other Octadecanoids,supernatant,C*,2,0.022744937379101004,0.8542914171656687,0.9951509410557416,275
npc_class,Other indole diketopiperazine alkaloids,supernatant,C*,5,0.06247281706713905,0.29740518962075846,0.9069553201289728,275
npc_class,Oxidized glycerophospholipids,supernatant,C*,31,-0.02498485329332681,0.7604790419161677,0.9951509410557416,275
npc_class,Oxygenated hydrocarbons,supernatant,C*,1,-0.08248872363102475,0.17564870259481039,0.9069553201289728,275
npc_class,Penicillins,supernatant,C*,3,-0.007763192060240606,0.8842315369261478,0.9951509410557416,275
npc_class,Phenazine alkaloids,supernatant,C*,3,-0.08794610657511326,0.249500998003992,0.9069553201289728,275
npc_class,Phenoxazine alkaloids,supernatant,C*,1,-0.10946083264156171,0.08383233532934131,0.9069553201289728,275
npc_class,Phenylalanine-derived alkaloids,supernatant,C*,4,0.10617062404431496,0.05189620758483034,0.9069553201289728,275
npc_class,Phenylethylamines,supernatant,C*,6,-0.044191454372349344,0.5888223552894212,0.9951509410557416,275
npc_class,Phosphosphingolipids,supernatant,C*,29,-0.06115241175662245,0.2874251497005988,0.9069553201289728,275
npc_class,Phytoprostanes,supernatant,C*,1,-0.008883240284008297,0.9141716566866267,0.9951509410557416,275
npc_class,Pimarane and Isopimarane diterpenoids,supernatant,C*,3,-0.10325840451069995,0.28542914171656686,0.9069553201289728,275
npc_class,Pinane monoterpenoids,supernatant,C*,5,0.07446005597068754,0.17365269461077845,0.9069553201289728,275
npc_class,Piperidine alkaloids,supernatant,C*,5,0.018914630276102826,0.7544910179640718,0.9951509410557416,275
npc_class,Polyamines,supernatant,C*,22,-0.0580692997893887,0.31736526946107785,0.9069553201289728,275
npc_class,Polyene macrolides,supernatant,C*,8,-0.054381004587288326,0.4171656686626746,0.9655213382758293,275
npc_class,Polyether ionophores,supernatant,C*,1,0.025113049868187836,0.7604790419161677,0.9951509410557416,275
npc_class,Polysaccharides,supernatant,C*,5,-0.0015567325061217174,0.9940119760479041,0.9980039920159679,275
npc_class,Prenyl quinone meroterpenoids,supernatant,C*,8,-0.013084446496061827,0.8483033932135728,0.9951509410557416,275
npc_class,Primary amides,supernatant,C*,21,-0.004353019243530194,0.9341317365269461,0.9951509410557416,275
npc_class,Prostaglandins,supernatant,C*,1,-0.023230302165912042,0.8023952095808383,0.9951509410557416,275
npc_class,Purine alkaloids,supernatant,C*,21,-0.018435705836530977,0.7864271457085829,0.9951509410557416,275
npc_class,Purine nucleosides,supernatant,C*,31,-0.13035861631228188,0.41317365269461076,0.9655213382758293,275
npc_class,Purine nucleotides,supernatant,C*,3,-0.12937998993955174,0.05588822355289421,0.9069553201289728,275
npc_class,Pyrazine and Piperazine alkaloids,supernatant,C*,1,-0.07855226335074003,0.19560878243512975,0.9069553201289728,275
npc_class,Pyridine alkaloids,supernatant,C*,27,-0.045355875479645716,0.42115768463073855,0.9655213382758293,275
npc_class,Pyrimidine nucleosides,supernatant,C*,11,-0.09369377686737256,0.1536926147704591,0.9069553201289728,275
npc_class,Pyrrole alkaloids,supernatant,C*,6,0.14024300524684563,0.1277445109780439,0.9069553201289728,275
npc_class,Pyrrolidine alkaloids,supernatant,C*,2,-0.05457491392338921,0.4411177644710579,0.9655213382758293,275
npc_class,Pyrrolizidine alkaloids,supernatant,C*,1,0.1406036413281105,0.11177644710578842,0.9069553201289728,275
npc_class,Pyrroloindole alkaloids,supernatant,C*,3,-0.05109200542396352,0.44510978043912175,0.9655213382758293,275
npc_class,Pyrroloquinoline alkaloids,supernatant,C*,1,-0.0616732206905751,0.3253493013972056,0.9069553201289728,275
npc_class,Quinazoline alkaloids,supernatant,C*,8,-0.02682323072040623,0.6626746506986028,0.9951509410557416,275
npc_class,Quinolizidine alkaloids,supernatant,C*,4,0.07105796139753612,0.2155688622754491,0.9069553201289728,275
npc_class,Resin glycosides,supernatant,C*,1,-0.0020922280641575784,0.9760479041916168,0.9951509410557416,275
npc_class,RiPPs,supernatant,C*,1,0.0778703411188328,0.20359281437125748,0.9069553201289728,275
npc_class,Rotenoids,supernatant,C*,1,-0.10341896177855309,0.1377245508982036,0.9069553201289728,275
npc_class,Scalarane sesterterpenoids,supernatant,C*,3,-0.053271369558564124,0.5588822355289421,0.9951509410557416,275
npc_class,Secoiridoid monoterpenoids,supernatant,C*,1,-0.01659664843404899,0.7584830339321357,0.9951509410557416,275
npc_class,Serrulatane and Biflorane diterpenoids,supernatant,C*,1,0.07756762319872511,0.19161676646706588,0.9069553201289728,275
npc_class,Shikimic acids and derivatives,supernatant,C*,5,0.01812697667080787,0.8343313373253493,0.9951509410557416,275
npc_class,Simple coumarins,supernatant,C*,5,-0.08162723616009908,0.18562874251497005,0.9069553201289728,275
npc_class,Simple diketopiperazine alkaloids,supernatant,C*,6,-0.07279420674533339,0.19760479041916168,0.9069553201289728,275
npc_class,Simple indole alkaloids,supernatant,C*,11,0.005816912379908244,0.9620758483033932,0.9951509410557416,275
npc_class,Simple phenolic acids,supernatant,C*,8,0.05166094457747903,0.4431137724550898,0.9655213382758293,275
npc_class,Sphingoid bases,supernatant,C*,63,0.0899500879951531,0.12974051896207583,0.9069553201289728,275
npc_class,Spirotetronate macrolides,supernatant,C*,1,-0.08716078589769483,0.24550898203592814,0.9069553201289728,275
npc_class,Steroidal alkaloids,supernatant,C*,9,-0.05564813479126396,0.4291417165668663,0.9655213382758293,275
npc_class,Straight chain fatty acids,supernatant,C*,3,0.07012896338824617,0.3093812375249501,0.9069553201289728,275
npc_class,Streptogramins,supernatant,C*,1,-0.048161977077517466,0.7704590818363274,0.9951509410557416,275
npc_class,Terpenoid alkaloids,supernatant,C*,6,-0.03766307954184822,0.5389221556886228,0.9951509410557416,275
npc_class,Tetracyclic diterpenoids,supernatant,C*,8,-0.0232157179538963,0.6986027944111777,0.9951509410557416,275
npc_class,Tigliane diterpenoids,supernatant,C*,1,-0.0046259484723464635,0.9600798403193613,0.9951509410557416,275
npc_class,Triacylglycerols,supernatant,C*,7,-0.04078185857303599,0.46706586826347307,0.9835857696371961,275
npc_class,Tricyclic guanidine alkaloids,supernatant,C*,5,0.008620639912293346,0.8862275449101796,0.9951509410557416,275
npc_class,Tripeptides,supernatant,C*,742,0.13087043074348687,0.2654690618762475,0.9069553201289728,275
npc_class,Tropane alkaloids,supernatant,C*,6,-0.1203375551772886,0.10978043912175649,0.9069553201289728,275
npc_class,Unsaturated fatty acids,supernatant,C*,14,-0.07383803121664119,0.3073852295409182,0.9069553201289728,275
npc_class,Ursane and Taraxastane triterpenoids,supernatant,C*,1,-0.01561025960245763,0.8023952095808383,0.9951509410557416,275
npc_class,Valerenane sesquiterpenoids,supernatant,C*,1,-0.030974777554764306,0.6147704590818364,0.9951509410557416,275
npc_class,Wax monoesters,supernatant,C*,38,-0.052404720002308045,0.4870259481037924,0.990655053529305,275
classyfire_class,5'-deoxyribonucleosides,supernatant,C*,10,-0.15247684717694243,0.1936127744510978,0.6635617653581725,275
classyfire_class,Alkyl halides,supernatant,C*,2,-0.09906473798302949,0.10179640718562874,0.6635617653581725,275
classyfire_class,"Allyl-type 1,3-dipolar organic compounds",supernatant,C*,4,0.029306136580017912,0.6387225548902196,0.8491252788540566,275
classyfire_class,Anthracenes,supernatant,C*,1,-0.047056356550680044,0.45109780439121755,0.7041526702692177,275
classyfire_class,Aryl halides,supernatant,C*,10,0.01050517873113875,0.8922155688622755,0.967827057748909,275
classyfire_class,Azacyclic compounds,supernatant,C*,5,-0.059210063183404986,0.32335329341317365,0.6635617653581725,275
classyfire_class,Azoles,supernatant,C*,16,-0.014432359135627938,0.8303393213572854,0.932310816962566,275
classyfire_class,Benzazepines,supernatant,C*,1,-0.06432010607387827,0.2894211576846307,0.6635617653581725,275
classyfire_class,Benzene and substituted derivatives,supernatant,C*,98,-0.024955425406075996,0.6666666666666666,0.8491252788540566,275
classyfire_class,Benzopyrans,supernatant,C*,2,-0.09024614999346588,0.14770459081836326,0.6635617653581725,275
classyfire_class,Biotin and derivatives,supernatant,C*,3,-0.0005847106151229448,0.9880239520958084,0.9940119760479041,275
classyfire_class,Boronic acid derivatives,supernatant,C*,2,0.07549725563273724,0.32335329341317365,0.6635617653581725,275
classyfire_class,Carboxylic acids and derivatives,supernatant,C*,1619,0.06844926574536225,0.4630738522954092,0.7056363463549092,275
classyfire_class,Cinnamaldehydes,supernatant,C*,1,-0.020968678261026073,0.7624750499001997,0.9151152240972601,275
classyfire_class,Cinnamic acids and derivatives,supernatant,C*,1,-0.029877978060636835,0.5768463073852296,0.8081228846654518,275
classyfire_class,Coumarins and derivatives,supernatant,C*,1,-0.14454805112374136,0.03592814371257485,0.6635617653581725,275
classyfire_class,Diazines,supernatant,C*,9,-0.021229624073165802,0.7844311377245509,0.9151152240972601,275
classyfire_class,Fatty Acyls,supernatant,C*,346,-0.05991056230345345,0.37325349301397204,0.6635617653581725,275
classyfire_class,Flavonoids,supernatant,C*,2,-0.07643292255442409,0.23552894211576847,0.6635617653581725,275
classyfire_class,Glycerolipids,supernatant,C*,44,-0.04495888751045845,0.44510978043912175,0.7041526702692177,275
classyfire_class,Glycerophospholipids,supernatant,C*,241,-0.08634257522864314,0.1497005988023952,0.6635617653581725,275
classyfire_class,Heteroaromatic compounds,supernatant,C*,7,0.06131329159574159,0.33532934131736525,0.6635617653581725,275
classyfire_class,Imidazopyrimidines,supernatant,C*,3,-0.08608236977583648,0.15169660678642716,0.6635617653581725,275
classyfire_class,Imidolactams,supernatant,C*,1,0.08300457748166612,0.3473053892215569,0.6635617653581725,275
classyfire_class,Indanes,supernatant,C*,1,0.0208009121496311,0.8243512974051896,0.932310816962566,275
classyfire_class,Indoles and derivatives,supernatant,C*,14,-0.061117105680736306,0.2714570858283433,0.6635617653581725,275
classyfire_class,Isoflavonoids,supernatant,C*,7,-0.1690008943769655,0.011976047904191617,0.6635617653581725,275
classyfire_class,Lactones,supernatant,C*,1,-0.15955658514708126,0.0658682634730539,0.6635617653581725,275
classyfire_class,Macrolides and analogues,supernatant,C*,8,-0.06116903724647295,0.3592814371257485,0.6635617653581725,275
classyfire_class,Naphthalenes,supernatant,C*,4,0.003106084648452149,0.9540918163672655,0.9940119760479041,275
classyfire_class,Organic carbonic acids and derivatives,supernatant,C*,5,-0.03109892963272845,0.5988023952095808,0.8153904956045356,275
classyfire_class,Organic metal salts,supernatant,C*,1,0.056039929603877596,0.37325349301397204,0.6635617653581725,275
classyfire_class,Organic phosphonic acids and derivatives,supernatant,C*,3,0.07633420847638558,0.17964071856287425,0.6635617653581725,275
classyfire_class,Organic phosphoric acids and derivatives,supernatant,C*,3,-0.07345085254320417,0.20958083832335328,0.6635617653581725,275
classyfire_class,Organic sulfonic acids and derivatives,supernatant,C*,3,-0.0011753844378407808,0.9940119760479041,0.9940119760479041,275
classyfire_class,Organic sulfuric acids and derivatives,supernatant,C*,1,0.03348406649091711,0.6766467065868264,0.8491252788540566,275
classyfire_class,Organochlorides,supernatant,C*,1,0.05638127529071098,0.35728542914171657,0.6635617653581725,275
classyfire_class,Organonitrogen compounds,supernatant,C*,68,0.052695536770433656,0.35528942115768464,0.6635617653581725,275
classyfire_class,Organooxygen compounds,supernatant,C*,109,-0.13252935576007616,0.05189620758483034,0.6635617653581725,275
classyfire_class,Oxazinanes,supernatant,C*,1,0.0965910369528085,0.1437125748502994,0.6635617653581725,275
classyfire_class,Peptidomimetics,supernatant,C*,24,-0.0011984658252596325,0.9860279441117764,0.9940119760479041,275
classyfire_class,Phenanthrenes and derivatives,supernatant,C*,1,-0.06925113751530589,0.2654690618762475,0.6635617653581725,275
classyfire_class,Phenol ethers,supernatant,C*,12,-0.07567063846974989,0.1936127744510978,0.6635617653581725,275
classyfire_class,Phenols,supernatant,C*,3,0.050554802227287136,0.9261477045908184,0.9878908848968729,275
classyfire_class,Phosphacyclic compounds,supernatant,C*,1,-0.007319479720609031,0.8902195608782435,0.967827057748909,275
classyfire_class,Piperidines,supernatant,C*,4,-0.020934482694452593,0.782435129740519,0.9151152240972601,275
classyfire_class,Polypeptides,supernatant,C*,9,0.13532731311849056,0.05189620758483034,0.6635617653581725,275
classyfire_class,Prenol lipids,supernatant,C*,90,-0.07294076916419032,0.2315369261477046,0.6635617653581725,275
classyfire_class,Pteridines and derivatives,supernatant,C*,3,-0.08882144196647529,0.24550898203592814,0.6635617653581725,275
classyfire_class,Purine nucleosides,supernatant,C*,11,-0.18750269575354278,0.10379241516966067,0.6635617653581725,275
classyfire_class,Purine nucleotides,supernatant,C*,3,-0.12941078056051072,0.05588822355289421,0.6635617653581725,275
classyfire_class,Pyrimidine nucleosides,supernatant,C*,1,-0.02498723324173082,0.7864271457085829,0.9151152240972601,275
classyfire_class,Quinolines and derivatives,supernatant,C*,4,-0.02630970041816912,0.6686626746506986,0.8491252788540566,275
classyfire_class,Saccharolipids,supernatant,C*,11,-0.06665590529065957,0.25948103792415167,0.6635617653581725,275
classyfire_class,Saturated hydrocarbons,supernatant,C*,1,0.07932435839957377,0.20758483033932135,0.6635617653581725,275
classyfire_class,Sphingolipids,supernatant,C*,79,-0.04142177086639162,0.5209580838323353,0.7753794736109177,275
classyfire_class,Steroids and steroid derivatives,supernatant,C*,43,-0.05127434292143911,0.4111776447105788,0.6925097174072906,275
classyfire_class,Stilbenes,supernatant,C*,1,-0.05667237337202605,0.5808383233532934,0.8081228846654518,275
classyfire_class,Sulfonyls,supernatant,C*,1,0.052395664867002034,0.42714570858283435,0.7009570602384974,275
classyfire_class,Tetrapyrroles and derivatives,supernatant,C*,5,0.12286299881072736,0.10578842315369262,0.6635617653581725,275
classyfire_class,Thiocarboxylic acids and derivatives,supernatant,C*,1,-0.08268375562377282,0.17564870259481039,0.6635617653581725,275
classyfire_class,Thioethers,supernatant,C*,1,-0.08016403925262895,0.16766467065868262,0.6635617653581725,275
classyfire_class,Thiophenol ethers,supernatant,C*,1,-0.03730242013839892,0.5469061876247505,0.7954999092723644,275
classyfire_class,Triazines,supernatant,C*,4,0.04838810190127233,0.38922155688622756,0.673248098397799,275
